#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#deck:Japanese Grammar::04 - N2 Grammar::Contrast
#
彼の___だからこそ、成功した。	努力	それだけに	努力	からこそ emphasizes the exclusive reason; だけに is less formal	からこそ = precisely because of X	[sound:0dd7499fc043.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
その努力___、彼は成功した。	からこそ	だけに	からこそ	Both possible but からこそ is more emphatic about X being the sole cause	からこそ is more emphatic	[sound:efb8fbc82a30.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
才能があるからこそ___。	成功した	だけ成功した	成功した	からこそ naturally takes plain verb; だけに is alternative	からこそ naturally precedes V	[sound:fbbb8b97712c.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
経験___、判断ができた。	からこそ	ばかりでなく	からこそ	からこそ = reason; ばかりでなく = not only X but also Y	Use からこそ for singular cause	[sound:d21432d1be53.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
失敗___、学んだ。	からこそ	からといって	からこそ	からこそ = because of X; からといって = even if X	からこそ expresses result from cause	[sound:a605047da5a2.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
長い努力の___、夢が実現した。	あげく	すえに	あげく	Both mean after long process; あげく slightly more colloquial	Both acceptable; slightly different nuance	[sound:363a99f95244.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
多くの失敗の___、成功した。	すえに	あげく	あげく	Both work; あげく emphasizes negative process; すえに more neutral	あげく: emphasizes struggle	[sound:fcbf872f9e54.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
年月の果てに___、真実が明かされた。	すえに	結果として	すえに	すえに emphasizes temporal passing; 結果 is more causal	すえに = at end of time passage	[sound:2a15d9aba092.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
彼女との交渉の___、合意に達した。	末に	あげくの果てに	あげく/すえに	あげく emphasizes difficulty; すえに is more neutral	Choose based on difficulty level	[sound:8abec6bb5302.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
試行錯誤の___、解決法が見つかった。	あげく	うえに	あげく	あげく = after struggle; うえに = on top of X	あげく = after hardship	[sound:55257bedcf07.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
有名であるばかりか、___でもある。	有能	有能ではない	有能	ばかりか adds more; どころか negates	ばかりか = not only X but Y	[sound:a533f99e548d.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
上手なことはおろか、___。	どころか下手だ	ばかりか下手だ	どころか下手だ	どころか negates; ばかりか adds	どころか = far from	[sound:3cced5866850.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
仕事ばかりか、___も充実している。	趣味	遊び	趣味	ばかりか adds another positive; どころか contradicts	ばかりか = not only X	[sound:8d572fe1f785.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
成功どころか、___。	失敗した	ばかりか成功した	失敗した	どころか = far from; ばかりか = not only	どころか negates expectation	[sound:8ed13d8f07ab.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
解決どころではなく、___。	問題が増えた	ばかりでなく増えた	問題が増えた	どころではない = can't X; ばかりでなく = not only	どころではない negates ability	[sound:7de23acc8203.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
責任があるからこそ、___。	頑張れる	頑張れるばかりか	頑張れる	からこそ = because of; ばかりか = not only X but also	からこそ shows causation	[sound:e9b434ed936b.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
長期の努力の___、目標達成した。	あげく	ばかりでなく	あげく	あげく = after struggle; ばかりでなく = not only X but Y	あげく = temporal result	[sound:9c5cf0cebeb1.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
知識があるからといって、___。	成功は保証されない	ばかりでなく失敗する	成功は保証されない	からといって = even if; ばかりでなく = not only	からといって negates assumption	[sound:3e48bfa6017b.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
若いわりに、___。	成熟している	ばかりか成熟している	成熟している	わりに = despite; ばかりか = not only X but also	わりに = proportion/contrast	[sound:de3215956ac0.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
助けどころか、___。	邪魔した	ばかりか邪魔した	邪魔した	どころか = far from; ばかりか = not only X but also	どころか negates help	[sound:a735388c6b1a.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
成長とともに、___。	責任も増す	ばかりか責任も増す	責任も増す	とともに = with/along with; ばかりか = not only	とともに = simultaneous	[sound:b406356e2a51.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
時間が経つにつれ、___。	状況が変わる	ばかりか変わる	状況が変わる	につれ = proportionally; ばかりか = not only X but Y	につれ = gradual change	[sound:bc4cb3621645.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
彼の性格からして、___。	失敗するだろう	ばかりか失敗するだろう	失敗するだろう	からして = from evidence; ばかりか = additional	からして = inference from fact	[sound:9d95962ea010.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
この法律施行にあたって、___。	注意が必要	ばかりでなく注意が必要	注意が必要	にあたって = upon; ばかりでなく = not only X but Y	にあたって = temporal context	[sound:af572ed71380.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
どちらにせよ、___。	結果は同じ	ばかりでなく結果は同じ	結果は同じ	にせよ = whether; ばかりでなく = not only X but Y	にせよ = either/or	[sound:29254df41324.mp3]	module:04-n2 jlpt:n2 point:formal-causal-contrast point:formal-causal
