#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::04 - N2 Grammar::Recognition
#
友達とか、同僚とかいろんな人がいる。	ともだちとか、どうりょうとかいろんなにんがいる。	listing informal	cloze-derived	listing informal	listing informal	listing informal		[sound:45e56a95a31c.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:standard frequency:top10k source:shin-kanzen
走ったり、歩いたりして運動する。	はしったり、あるいたりしてうんどうする。	alternation pattern	cloze-derived	alternation pattern	alternation pattern	alternation pattern		[sound:d75209cc63c9.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top5k source:shin-kanzen
学生やら、会社員やら様々だ。	がくせいやら、かいしゃいんやらさまざまだ。	formal enumeration	cloze-derived	formal enumeration	formal enumeration	formal enumeration		[sound:edea9c2b64e5.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top10k source:shin-kanzen
子どもだの、ペットだの大変だ。	こどもだの、ぺっとだのたいへんだ。	burden listing	cloze-derived	burden listing	burden listing	burden listing		[sound:134ceccacf1f.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top5k source:shin-kanzen
疲れて、眠くてしかたがない。	つかれて、ねむくてしかたがない。	overwhelming sensation	cloze-derived	overwhelming sensation	overwhelming sensation	overwhelming sensation		[sound:e23a96221671.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top10k source:shin-kanzen
その香りは良くて、たまらない。	そのかおりはよくて、たまらない。	delightful sensation	cloze-derived	delightful sensation	delightful sensation	delightful sensation		[sound:8b52fcd58961.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top10k source:shin-kanzen
今日のテストは難しいどころか、不可能だ。	きょうのてすとはむずかしいどころか、ふかのうだ。	escalation beyond expectation	cloze-derived	escalation beyond expectation	escalation beyond expectation	escalation beyond expectation		[sound:56e16d6693bc.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:standard frequency:top10k source:shin-kanzen
このご時世、遊んでいるどころではない。	このごじせい、あそんでいるどころではない。	can't afford to	cloze-derived	can't afford to	can't afford to	can't afford to		[sound:ab179755a9e7.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top10k source:shin-kanzen
仕事ばかりか、プライベートも充実している。	しごとばかりか、ぷらいべーともじゅうじつしている。	not only expansion	cloze-derived	not only expansion	not only expansion	not only expansion		[sound:b1cf61d6343a.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:standard frequency:low source:shin-kanzen
努力ばかりでなく、才能も必要だ。	どりょくばかりでなく、さいのうもひつようだ。	formal expansion both	cloze-derived	formal expansion both	formal expansion both	formal expansion both		[sound:ca36137a26bd.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:standard frequency:top10k source:shin-kanzen
私は先生に宿題をさせられた。	わたしはせんせいにしゅくだいをさせられた。	causative-passive force	cloze-derived	causative-passive force	causative-passive force	causative-passive force		[sound:3a0a358579d7.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top1k source:shin-kanzen
彼は親に勉強させられている。	かれはおやにべんきょうさせられている。	ongoing causative-passive	cloze-derived	ongoing causative-passive	ongoing causative-passive	ongoing causative-passive		[sound:a8c04e2ad5e5.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top5k source:shin-kanzen
先生に相談させていただきました。	せんせいにそうだんさせていただきました。	humble request allowed	cloze-derived	humble request allowed	humble request allowed	humble request allowed		[sound:ed94f20d492b.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top5k source:shin-kanzen
ドアを開ける。	どあをひらける。	transitive open door	cloze-derived	transitive open door	transitive open door	transitive open door		[sound:147af2399824.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top1k source:shin-kanzen
ドアが開く。	どあがひらく。	intransitive door opens	cloze-derived	intransitive door opens	intransitive door opens	intransitive door opens		[sound:49276ea08fc4.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top1k source:shin-kanzen
その話には感心させられた。	そのはなしにはかんしんさせられた。	involuntary impressed	cloze-derived	involuntary impressed	involuntary impressed	involuntary impressed		[sound:a5a844a450ef.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top10k source:shin-kanzen
彼の才能には驚かされた。	かのさいのうにはおどろかされた。	involuntary amazed	cloze-derived	involuntary amazed	involuntary amazed	involuntary amazed		[sound:9671e6a98c6c.mp3]	module:04-n2 jlpt:n2 point:n2-misc complexity:intro frequency:top10k source:shin-kanzen
