#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#deck:Japanese Grammar::04 - N2 Grammar::Cloze
#
成長{{c1::にともなって}}、責任も増す。	せいちょう{{c1::にともなって}}、せきにんもます。	にともなって = accompanying	[sound:bfcc4fb1af17.mp3]	module:04-n2 jlpt:n2 point:formal-attendant-stiff-cloze point:attendant-stiff
人口増加{{c1::にともなって}}、都市化が進む。	じんこうぞうか{{c1::にともなって}}、としかがすすむ。	にともなって = concomitant	[sound:432c06722091.mp3]	module:04-n2 jlpt:n2 point:formal-attendant-stiff-cloze point:attendant-stiff
気温の上昇{{c1::にともなって}}、病気が増えた。	きおんのじょうしょう{{c1::にともなって}}、びょうきがふえた。	にともなって = with rise in	[sound:946d0e299f5e.mp3]	module:04-n2 jlpt:n2 point:formal-attendant-stiff-cloze point:attendant-stiff
時間の経過{{c1::にしたがって}}、状況は変わる。	じかんのけいか{{c1::にしたがって}}、じょうきょうはかわる。	にしたがって = as time passes	[sound:c5b0f62c1628.mp3]	module:04-n2 jlpt:n2 point:formal-attendant-stiff-cloze point:attendant-stiff
指示{{c1::に従って}}、作業を進める。	しじ{{c1::にしたがって}}、さぎょうをすすめる。	に従って = following	[sound:2bd698d6cdd7.mp3]	module:04-n2 jlpt:n2 point:formal-attendant-stiff-cloze point:attendant-stiff
法律{{c1::に従って}}、手続きを進めた。	ほうりつ{{c1::にしたがって}}、てつづきをすすめた。	に従って = according to law	[sound:660670b17093.mp3]	module:04-n2 jlpt:n2 point:formal-attendant-stiff-cloze point:attendant-stiff
計画{{c1::に従って}}、段階的に進める。	けいかく{{c1::にしたがって}}、だんかいてきにすすめる。	に従って = per plan	[sound:4412530479d7.mp3]	module:04-n2 jlpt:n2 point:formal-attendant-stiff-cloze point:attendant-stiff
仕事{{c1::とともに}}、人間関係も深まる。	しごと{{c1::とともに}}、にんげんかんけいもふかまる。	とともに = along with	[sound:f4c3a39009b1.mp3]	module:04-n2 jlpt:n2 point:formal-attendant-stiff-cloze point:attendant-stiff
子どもの成長{{c1::とともに}}、親も成長する。	こどものせいちょう{{c1::とともに}}、おやもせいちょうする。	とともに = with growth	[sound:c792d1b9ce9c.mp3]	module:04-n2 jlpt:n2 point:formal-attendant-stiff-cloze point:attendant-stiff
年を重ねる{{c1::とともに}}、知恵も増す。	としをかさねる{{c1::とともに}}、ちえもます。	とともに = as...so	[sound:0b3d3f93b134.mp3]	module:04-n2 jlpt:n2 point:formal-attendant-stiff-cloze point:attendant-stiff
社会が発展する{{c1::とともに}}、問題も複雑になる。	しゃかいがはってんする{{c1::とともに}}、もんだいもふくざつになる。	とともに = as develops	[sound:5bc626d9e43e.mp3]	module:04-n2 jlpt:n2 point:formal-attendant-stiff-cloze point:attendant-stiff
経験が増える{{c1::とともに}}、自信も深まる。	けいけんがふえる{{c1::とともに}}、じしんもふかまる。	とともに = with increase	[sound:411474d41f02.mp3]	module:04-n2 jlpt:n2 point:formal-attendant-stiff-cloze point:attendant-stiff
