#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#deck:Japanese Grammar::04 - N2 Grammar::Cloze
#
彼の努力{{c1::からこそ}}、成功した。	かれのどりょく{{c1::からこそ}}、せいこうした。	からこそ = precisely because	[sound:0e9ec9d548e6.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k
この経験{{c1::からこそ}}、学んだ。	このけいけん{{c1::からこそ}}、まなんだ。	からこそ = precisely from	[sound:7d7ad0bf9139.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k
あるからといって、必ずしも成功しない。その理由は{{c1::ことからです}}。	あるからといって、かならずしもせいこうしない。そのりゆうは{{c1::ことからです}}。	ことから = from the fact	[sound:5f7b695ff34b.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top10k
新しい職務に当たって、経験が{{c1::活きる}}。	あたらしいしょくむにあたって、けいけんが{{c1::いきる}}。	いきる with にあたって	[sound:914bfa75a34f.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:low
長い交渉の{{c1::挙句}}、合意に達した。	ながいこうしょうの{{c1::あげく}}、ごういにたっした。	あげく = in the end	[sound:befb670f88e0.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:low
苦労の{{c1::挙句}}、夢を実現した。	くろうの{{c1::あげく}}、ゆめをじつげんした。	あげく = after hardship	[sound:075be73e8dc3.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k
何度も失敗の{{c1::挙句}}、成功した。	なんどもしっぱいの{{c1::あげく}}、せいこうした。	あげく = after repeated attempts	[sound:808ab321ca06.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k
年月の{{c1::果てに}}、真実が明かされた。	としつきの{{c1::すえに}}、しんじつがあかされた。	すえに = at the end	[sound:80ff0feaec5f.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:low
仕事が忙しい{{c1::わりに}}、給料が低い。	しごとがいそがしい{{c1::わりに}}、きゅうりょうがひくい。	わりに = despite	[sound:6e13c33efb62.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top10k
彼は有名である{{c1::ばかりか}}、有能でもある。	かれはゆうめいである{{c1::ばかりか}}、ゆうのうでもある。	ばかりか = not only X but also Y	[sound:c81ce3d88c22.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top10k
