#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#deck:Japanese Grammar::04 - N2 Grammar::Contrast
#
彼が遅刻するわけがない。	はずだ	べきだ	わけだ	わけだ = it's not the case that	He can't possibly be late	[sound:fd53684138bb.mp3]	module:04-n2 jlpt:n2 register:formal point:formal-explicative pos:expr frequency:top10k complexity:intro
そういうわけで、断らないといけない。	はずだ	べきだ	わけだ	わけだ = that's why/reason being	For that reason, must refuse	[sound:648c34fff707.mp3]	module:04-n2 jlpt:n2 register:formal point:formal-explicative pos:expr complexity:standard
彼はそんなはずがない。	わけだ	べきだ	はずだ	はずだ = shouldn't be/expected not to	He can't be like that	[sound:38e2873c2856.mp3]	module:04-n2 jlpt:n2 register:formal point:formal-explicative pos:expr frequency:top5k complexity:intro
明日の天気はいいはずだ。	わけだ	べきだ	はずだ	はずだ = expected/should be (prediction)	Tomorrow's weather should be nice	[sound:44f721e1c057.mp3]	module:04-n2 jlpt:n2 register:formal point:formal-explicative pos:expr frequency:top1k complexity:intro
人間は死ぬべきだ。	わけだ	はずだ	べきだ	べきだ = ought to/should (normative)	Humans should die (cycle of life)	[sound:9f280c362889.mp3]	module:04-n2 jlpt:n2 register:formal point:formal-explicative pos:expr frequency:top10k complexity:intro
学生は勉強すべきだ。	わけだ	はずだ	べきだ	べきだ = ought to (obligation)	Students should study	[sound:83a08b78fd9f.mp3]	module:04-n2 jlpt:n2 register:formal point:formal-explicative pos:expr frequency:top1k complexity:intro
このわけでは、約束が守れない。	はずだ	べきだ	わけだ	わけだ = the reason/point being	For this reason, can't keep promise	[sound:a7b0427abf8b.mp3]	module:04-n2 jlpt:n2 register:formal point:formal-explicative pos:expr frequency:top5k complexity:standard
もう来ているはずなのに、いない。	わけだ	べきだ	はずだ	はずだ = should have by now	Should be here by now, but isn't	[sound:601d0c4a8189.mp3]	module:04-n2 jlpt:n2 register:formal point:formal-explicative pos:expr frequency:top10k complexity:standard
親孝行すべき時期だ。	わけだ	はずだ	べきだ	べきだ = appropriate/proper time	It's time for filial piety	[sound:d2d95a4c4b2d.mp3]	module:04-n2 jlpt:n2 register:formal point:formal-explicative pos:expr frequency:low complexity:intro
雨が降るわけではない。	はずだ	べきだ	わけだ	わけだ = it's not that/not necessarily	It's not necessarily going to rain	[sound:8df3ee9145ae.mp3]	module:04-n2 jlpt:n2 register:formal point:formal-explicative pos:expr frequency:top1k complexity:intro
