#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#deck:Japanese Grammar::04 - N2 Grammar::Cloze
#
日本 {{c1::および}} アメリカが協力する。	にほん {{c1::およぴ}} あめりかがきょうりょくする。	Japan and America cooperate — Formal listing	[sound:63d03eaa88d5.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:standard frequency:top10k
男性 {{c1::および}} 女性が対象である。	だんせい {{c1::およぴ}} じょせいがたいしょうである。	Men and women are targets — Inclusive	[sound:55b8f578af35.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top10k
技術 {{c1::および}} 知識が必要だ。	ぎじゅつ {{c1::およぴ}} ちしきがひつようだ。	Technology and knowledge needed — Resource	[sound:fb95cbe038f1.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top10k
政治 {{c1::並びに}} 経済の改革。	せいじ {{c1::ならびに}} けいざいのかいかく。	Reform in politics and economics — Very formal	[sound:cecdb8afab8a.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:low
科学 {{c1::並びに}} 芸術の発展。	かがく {{c1::ならびに}} げいじゅつのはってん。	Development of science and art — Cultural	[sound:3e577476af11.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:low
賛成 {{c1::または}} 反対の意見。	さんせい {{c1::または}} はんたいのいけん。	For or against opinions — Binary choice	[sound:2708e8ed773d.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top10k
英語 {{c1::または}} 中国語で対応できる。	えいご {{c1::または}} ちゅうごくごでたいおうできる。	Can respond in English or Chinese — Language option	[sound:98fc5639e5a1.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:standard frequency:low
月曜日 {{c1::または}} 火曜日に会議。	げつようび {{c1::または}} かようびにかいぎ。	Meeting Monday or Tuesday — Time choice	[sound:4a8ae7b78959.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top5k
あるいは {{c1::別の方法}} を試す。	あるいは {{c1::べつのほうほう}} をためす。	Or try another method — Alternative approach	[sound:6549790539e3.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top10k
あるいは {{c1::彼が}} 知っているかも。	あるいは {{c1::かれが}} しっているかも。	Or perhaps he knows — Speculative possibility	[sound:f50c9f65c7c4.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:standard frequency:top5k
さらに {{c1::重要な点}} がある。	さらに {{c1::じゅうようなてん}} がある。	Furthermore, important point — Addition emphasis	[sound:458c9339ebb9.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top10k
しかも {{c1::彼は医者}} だ。	しかも {{c1::かれはいしゃ}} だ。	Moreover, he is doctor — Surprising addition	[sound:adb415e5f5dc.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top5k
加えて、{{c1::財政的支援}}も提供。	くわえて、{{c1::ざいせいてきしえん}}もていきょう。	In addition, financial support — Cumulative	[sound:9e1cb94bdc3b.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:low
それゆえに {{c1::結果は失敗}} した。	それゆえに {{c1::けっかはしっぱい}} した。	Therefore, result failed — Consequence	[sound:d2659b0e5d6e.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top10k
したがって {{c1::対策が必要}}。	したがって {{c1::たいさくがひつよう}}。	Accordingly, measures needed — Logical follow-up	[sound:ff230091a181.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:low
ゆえに {{c1::我々は行動}}。	ゆえに {{c1::われわれはこうどう}}。	Hence, we act — Formal deduction	[sound:498488b2b357.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top10k
その証拠に {{c1::出席率が高い}}。	そのしょうこに {{c1::しゅっせきりつがたかい}}。	As evidence, attendance high — Supporting proof	[sound:32ab6860973e.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:low
つまり、{{c1::予算が足りない}}。	つまり、{{c1::よさんがたりない}}。	In other words, budget insufficient — Clarification	[sound:a3c7fd8f46bd.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top10k
言い換えると、{{c1::早急な対応}}が必要。	いいかえると、{{c1::そうきゅうなたいおう}}がひつよう。	To put it another way, urgent action — Rephrasing	[sound:ff3f79b29ab7.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:low
最後に、{{c1::安全性が最優先}}。	さいごに、{{c1::あんぜんせいがさいゆうせん}}。	Finally, safety is priority — Final point	[sound:ccb8026a1998.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:low
一方、{{c1::他の見方}}もある。	いっぽう、{{c1::ほかのみかた}}もある。	On the other hand, another view — Contrast	[sound:fdcd02e0777f.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top10k
一方で効率が上がり、一方で {{c1::負担が増える}}。	いっぽうでこうりつがあがり、いっぽうで {{c1::ふたんがふえる}}。	One hand efficiency up, other hand burden up — Dual	[sound:831007651973.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:standard frequency:low
ただし、{{c1::条件がある}}。	ただし、{{c1::じょうけんがある}}。	However, conditions exist — Exception note	[sound:32711717a456.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top10k
むしろ {{c1::反対}} である。	むしろ {{c1::はんたい}} である。	Rather, opposite — Contradiction	[sound:331c104cd4e1.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:top5k
その結果、{{c1::売上が倍増}}。	そのけっか、{{c1::うりあげがばいぞう}}。	As result, sales doubled — Outcome	[sound:8849d150ce74.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:low
その為に {{c1::投資を増やした}}。	そのためにとうしを{{c1::ふやした}}。	For that purpose, increased investment — Purpose	[sound:b91da38095cf.mp3]	module:04-n2 jlpt:n2 point:formal-conjunction point:formal-conjunctions complexity:intro frequency:low
