#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::04 - N2 Grammar::Recognition
#
彼の努力からこそ、成功した。	かれのどりょくからこそ、せいこうした。	からこそ = precisely because	cloze-derived	からこそ = precisely because	からこそ = precisely because	からこそ = precisely because		[sound:0e9ec9d548e6.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
この経験からこそ、学んだ。	このけいけんからこそ、まなんだ。	からこそ = precisely from	cloze-derived	からこそ = precisely from	からこそ = precisely from	からこそ = precisely from		[sound:7d7ad0bf9139.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
あるからといって、必ずしも成功しない。その理由はことからです。	あるからといって、かならずしもせいこうしない。そのりゆうはことからです。	ことから = from the fact	cloze-derived	ことから = from the fact	ことから = from the fact	ことから = from the fact		[sound:5f7b695ff34b.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top10k source:shin-kanzen
新しい職務に当たって、経験が活きる。	あたらしいしょくむにあたって、けいけんがいきる。	いきる with にあたって	cloze-derived	いきる with にあたって	いきる with にあたって	いきる with にあたって		[sound:914bfa75a34f.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:low source:shin-kanzen
長い交渉の挙句、合意に達した。	ながいこうしょうのあげく、ごういにたっした。	あげく = in the end	cloze-derived	あげく = in the end	あげく = in the end	あげく = in the end		[sound:befb670f88e0.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:low source:shin-kanzen
苦労の挙句、夢を実現した。	くろうのあげく、ゆめをじつげんした。	あげく = after hardship	cloze-derived	あげく = after hardship	あげく = after hardship	あげく = after hardship		[sound:075be73e8dc3.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
何度も失敗の挙句、成功した。	なんどもしっぱいのあげく、せいこうした。	あげく = after repeated attempts	cloze-derived	あげく = after repeated attempts	あげく = after repeated attempts	あげく = after repeated attempts		[sound:808ab321ca06.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
年月の果てに、真実が明かされた。	としつきのすえに、しんじつがあかされた。	すえに = at the end	cloze-derived	すえに = at the end	すえに = at the end	すえに = at the end		[sound:80ff0feaec5f.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:low source:shin-kanzen
仕事が忙しいわりに、給料が低い。	しごとがいそがしいわりに、きゅうりょうがひくい。	わりに = despite	cloze-derived	わりに = despite	わりに = despite	わりに = despite		[sound:6e13c33efb62.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top10k source:shin-kanzen
彼は有名であるばかりか、有能でもある。	かれはゆうめいであるばかりか、ゆうのうでもある。	ばかりか = not only X but also Y	cloze-derived	ばかりか = not only X but also Y	ばかりか = not only X but also Y	ばかりか = not only X but also Y		[sound:c81ce3d88c22.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top10k source:shin-kanzen
成功するばかりか、名声も得た。	せいこうするばかりか、めいせいもえた。	ばかりか leads to additional accomplishment	cloze-derived	ばかりか leads to additional accomplishment	ばかりか leads to additional accomplishment	ばかりか leads to additional accomplishment		[sound:4aa0edfc4751.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top10k source:shin-kanzen
上手なことはおろか、下手すぎる。	じょうずなことはおろか、へたすぎる。	どころか = far from	cloze-derived	どころか = far from	どころか = far from	どころか = far from		[sound:37a4907fe078.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top1k source:shin-kanzen
成功どころか、失敗してしまった。	せいこうどころか、しっぱいしてしまった。	どころか negates expectation	cloze-derived	どころか negates expectation	どころか negates expectation	どころか negates expectation		[sound:321e1ff2af99.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top10k source:shin-kanzen
助けどころか、邪魔をした。	たすけどころか、じゃまをした。	どころか = far from helping	cloze-derived	どころか = far from helping	どころか = far from helping	どころか = far from helping		[sound:4e701ed33af7.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:low source:shin-kanzen
元気どころではなく、病気で苦しんでいる。	げんきどころではなく、びょうきでくるしんでいる。	どころではない = can't even do X	cloze-derived	どころではない = can't even do X	どころではない = can't even do X	どころではない = can't even do X		[sound:3421e049232d.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top10k source:shin-kanzen
彼を放っておくわけにはいかない。	かれをほっておくわけにはいかない。	わけにはいかない = cannot leave as is	cloze-derived	わけにはいかない = cannot leave as is	わけにはいかない = cannot leave as is	わけにはいかない = cannot leave as is		[sound:5e667d550fa5.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top5k source:shin-kanzen
ここで諦めるわけにはいかない。	ここであきらめるわけにはいかない。	わけにはいかない = cannot give up	cloze-derived	わけにはいかない = cannot give up	わけにはいかない = cannot give up	わけにはいかない = cannot give up		[sound:beaf5db3f626.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
悔しさを隠さないではいられない。	くやしさをかくさないではいられない。	ないではいられない = cannot help but show	cloze-derived	ないではいられない = cannot help but show	ないではいられない = cannot help but show	ないではいられない = cannot help but show		[sound:1349acb3855e.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro source:shin-kanzen
笑わないではいられない。	わらわないではいられない。	ないではいられない = involuntary action	cloze-derived	ないではいられない = involuntary action	ないではいられない = involuntary action	ないではいられない = involuntary action		[sound:d2b8d5b2b2ab.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro source:shin-kanzen
涙が出ないではいられない状況だ。	なみだがでないではいられないじょうきょうだ。	ないではいられない = cannot suppress	cloze-derived	ないではいられない = cannot suppress	ないではいられない = cannot suppress	ないではいられない = cannot suppress		[sound:573542f6113d.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
詭弁を弄するのを憚らない態度だ。	きべんをろうするのをはばからないたいどだ。	はばからない = does not hesitate	cloze-derived	はばからない = does not hesitate	はばからない = does not hesitate	はばからない = does not hesitate		[sound:57399d043b5d.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top10k source:shin-kanzen
困難に立ち向かうのを厭わない。	こんなんにたちむかうのをいとわない。	いとわない = does not shy away	cloze-derived	いとわない = does not shy away	いとわない = does not shy away	いとわない = does not shy away		[sound:a3948a1d0b4a.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
頭を下げてやまない姿勢だ。	あたまをさげてやまないしせいだ。	てやまない = persistent without end	cloze-derived	てやまない = persistent without end	てやまない = persistent without end	てやまない = persistent without end		[sound:16c011c0e528.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:low source:shin-kanzen
努力し続けてやまない。	どりょくしつづけてやまない。	てやまない = never-ending effort	cloze-derived	てやまない = never-ending effort	てやまない = never-ending effort	てやまない = never-ending effort		[sound:217bbc82892e.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
感謝し続けてやまない。	かんしゃしつづけてやまない。	てやまない = endless gratitude	cloze-derived	てやまない = endless gratitude	てやまない = endless gratitude	てやまない = endless gratitude		[sound:46e58e7c9be8.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
成長にともなって、責任も増す。	せいちょうにともなって、せきにんもます。	にともなって = accompanying	cloze-derived	にともなって = accompanying	にともなって = accompanying	にともなって = accompanying		[sound:bfcc4fb1af17.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
人口増加にともなって、都市化が進む。	じんこうぞうかにともなって、としかがすすむ。	にともなって = concomitant with	cloze-derived	にともなって = concomitant with	にともなって = concomitant with	にともなって = concomitant with		[sound:432c06722091.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
時間の経過にしたがって、状況は変わる。	じかんのけいかにしたがって、じょうきょうはかわる。	にしたがって = in accordance with	cloze-derived	にしたがって = in accordance with	にしたがって = in accordance with	にしたがって = in accordance with		[sound:c5b0f62c1628.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:low source:shin-kanzen
指示に従って、作業を進める。	しじにしたがって、さぎょうをすすめる。	に従って = following	cloze-derived	に従って = following	に従って = following	に従って = following		[sound:2bd698d6cdd7.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
仕事とともに、人間関係も深まる。	しごととともに、にんげんかんけいもふかまる。	とともに = along with	cloze-derived	とともに = along with	とともに = along with	とともに = along with		[sound:f4c3a39009b1.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
子どもの成長とともに、親も成長する。	こどものせいちょうとともに、おやもせいちょうする。	とともに = together with	cloze-derived	とともに = together with	とともに = together with	とともに = together with		[sound:c792d1b9ce9c.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top10k source:shin-kanzen
年を重ねるとともに、知恵も増す。	としをかさねるとともに、ちえもます。	とともに = as...so too	cloze-derived	とともに = as...so too	とともに = as...so too	とともに = as...so too		[sound:0b3d3f93b134.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:intro frequency:top10k source:shin-kanzen
歩くにつれ、景色が変わっていった。	あるくにつれ、けしきがかわっていった。	につれ = as...in proportion	cloze-derived	につれ = as...in proportion	につれ = as...in proportion	につれ = as...in proportion		[sound:050a41a1de8c.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:top5k source:shin-kanzen
時間が経つにつれて、状況は悪化していった。	じかんがたつにつれて、じょうきょうはあっかしていった。	につれて = progressively	cloze-derived	につれて = progressively	につれて = progressively	につれて = progressively		[sound:88128aa7284e.mp3]	module:04-n2 jlpt:n2 point:formal-causal-cloze point:formal-causal complexity:standard frequency:low source:shin-kanzen
