#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::04 - N2 Grammar::Recognition
#
この課題は完成せざるを得ない。	このかだいはかんせいせざるをえない。	This assignment must be completed (no alternative).	Obligation/necessity	ざるを得ない	Forced action with no alternative	Without choice	ねばならない	[sound:8ed984d8dc14.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k
彼女はどうしても来ざるを得なかった。	かのじょはどうしてもこざるをえなかった。	She couldn't help but come.	Forced coming	ざるを得ない	Unavoidable action	No choice context	ねばならない	[sound:4db30b075dc3.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k
政府は対策を取らざるを得ない。	せいふはたいさくをとらざるをえない。	The government had no choice but to take measures.	Political action	ざるを得ない	Unavoidable policy	Government context	ねばならない	[sound:c3848e6ce808.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:low
そんなことは言わざるを得ない。	そんなことはいわざるをえない。	One cannot help but say such things.	Speech obligation	ざるを得ない	Forced utterance	Must speak	ねばならない	[sound:34388e3dc771.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard
この条件下では進まざるを得ない。	このじょうけんかではすすまざるをえない。	Under these conditions, one must proceed.	Forced progress	ざるを得ない	Unavoidable advancement	Conditions context	ねばならない	[sound:2a8ddb9d4a23.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k
事実を認めざるを得ない。	じじつをみとめざるをえない。	One cannot but acknowledge the facts.	Acknowledgment	ざるを得ない	Forced recognition	Truth context	ねばならない	[sound:b61a754b28dc.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:intro frequency:top10k
その提案に応じざるを得ない。	そのていあんにおうじざるをえない。	One had to respond to that proposal.	Response obligation	ざるを得ない	Unavoidable reply	Proposal context	ねばならない	[sound:4e882cef98e0.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k
今は待つよりほかない。	いまはまつよりほかない。	Right now there is nothing to do but wait.	Waiting obligation	よりほかない	Only option left	Alternative absence	ざるを得ない	[sound:abf1c04c41aa.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:intro frequency:top1k
この道を行くよりほかはない。	このみちをいくよりほかはない。	There is no choice but to go down this path.	Path choice	よりほかない	Single option	Path context	ざるを得ない	[sound:d94bceeb8a18.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top1k
他に方法はないので、これをするよりほかない。	ほかにほうほうはないので、これをするよりほかない。	Since there's no other way, this is the only choice.	Final option	よりほかない	Last resort	Limited options	ざるを得ない	[sound:83107fc27129.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k
毎月報告書を提出しなければならない。	まいつきほうこくしょをていしゅつしなければならない。	Must submit a report every month.	Monthly obligation	ねばならない	Formal necessity	Monthly routine	ざるを得ない	[sound:0528c430d095.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k
ここを離れなければならない。	ここをはなれなければならない。	Must leave this place.	Departure obligation	ねばならない	Required leaving	Location change	ざるを得ない	[sound:522ce12a7516.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard
その仕事を終わらせなければならない。	そのしごとをおわらせなければならない。	Must complete that work.	Work completion	ねばならない	Task necessity	Job context	ざるを得ない	[sound:b1e9aa3b89fd.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top1k
時間に遅れてはならない。	じかんにおくれてはならない。	Must not be late.	Punctuality	ねばならない	Negative obligation	Timing context	ざるを得ない	[sound:aa58970642fa.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:intro frequency:top10k
その約束は守らなければならない。	そのやくそくはまもらなければならない。	That promise must be kept.	Promise obligation	ねばならない	Commitment necessity	Promise context	ざるを得ない	[sound:3b5551862c6d.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top5k
こうするしかない。	こうするしかない。	There is no choice but to do it this way.	Sole option	しかない	Only way	No alternative	ねばならない	[sound:6c7530b2cb22.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:intro
進むしかない。	すすむしかない。	We have no choice but to move forward.	Forward necessity	しかない	Only option	Progress context	ねばならない	[sound:fe8dbe9c6c1b.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:intro frequency:top5k
待つしかない。	まつしかない。	All we can do is wait.	Waiting option	しかない	Only choice	Time passage	ねばならない	[sound:78be971810a9.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:intro frequency:top1k
そう言うしかない。	そういうしかない。	There's no choice but to say it that way.	Speech necessity	しかない	Only utterance	Communication context	ねばならない	[sound:fee1be7086b4.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:intro frequency:top1k
この現状を受け入れるしかない。	このげんじょうをうけいれるしかない。	We have no choice but to accept the current situation.	Acceptance necessity	しかない	Resignation	Status quo	ねばならない	[sound:29046517afc5.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:low
彼は来ないわけにはいかない。	かれはこないわけにはいかない。	He cannot possibly not come.	Coming necessity	ないわけにはいかない	Social obligation	Attendance required	ねばならない	[sound:812128998dbc.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k
この会議に出席しないわけにはいかない。	このかいぎにしゅっせきしないわけにはいかない。	I cannot skip this meeting.	Attendance obligation	ないわけにはいかない	Mandatory participation	Meeting context	ねばならない	[sound:f42fcbdef6ed.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top5k
上司の誘いを断れないわけにはいかない。	じょうしのさそいをことわれないわけにはいかない。	I cannot refuse my boss's invitation.	Social pressure	ないわけにはいかない	Social obligation	Boss context	ねばならない	[sound:b5cd9c2df3a8.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k
そのことを言わずにはすまない。	そのことをいわずにはすまない。	I cannot help but mention that.	Utterance inevitability	ずにはすまない	Forced speech	Must address	ねばならない	[sound:fba132ce109b.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard
