#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::04 - N2 Grammar::Recognition
#
彼は必ず来るに違いない。	かれはかならずくるにちがいない。	He is definitely coming (I'm sure of it).	Certainty/inference	に違いない	Strong assumption about future	Future certainty	はずだ	[sound:60412d22e50e.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top10k source:shin-kanzen
そんなはずがない。	そんなはずがない。	That cannot possibly be (that's absurd).	Negated expectation	はずがない	Denying expected outcome	Contradiction	に違いない	[sound:1ca7fcee81f3.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro source:shin-kanzen
結果は明日わかるはずだ。	けっかはあしたわかるはずだ。	The result should be clear tomorrow.	Expected outcome	はずだ	Expected natural conclusion	Tomorrow context	に違いない	[sound:347133154bb6.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top10k source:shin-kanzen
その計画は成功するはずがない。	そのけいかくはせいこうするはずがない。	That plan cannot possibly succeed.	Negated expectation	はずがない	Denying reasonable outcome	Plan failure	に違いない	[sound:513e4e4f359c.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
彼女は怒っているに違いない。	かのじょはおこっているにちがいない。	She must be angry (I'm sure of it).	Current state inference	に違いない	Strong assumption about now	Present certainty	はずだ	[sound:ad41681adedf.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
あなたは疲れているはずです。	あなたはつかれているはずです。	You must be tired (as expected).	Expected state	はずだ	Logical expectation	Fatigue context	に違いない	[sound:b7024f9e0c4b.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
このビジネスは失敗するに違いない。	このびじねすはしっぱいするにちがいない。	This business is sure to fail.	Business prediction	に違いない	Confident prediction	Business context	はずだ	[sound:659a7944f4e0.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:low source:shin-kanzen
彼は医者になるべきだ。	かれはいしゃになるべきだ。	He should become a doctor.	Recommendation/obligation	べきだ	Normative suggestion	Career choice	ほうがいい	[sound:f62ca25d8a8f.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top5k source:shin-kanzen
そんなことをするべきではない。	そんなことをするべきではない。	You should not do such a thing.	Prohibition/warning	べきではない	Normative warning	Action avoidance	べきだ	[sound:122f84d23d69.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard source:shin-kanzen
毎日運動すべきだ。	まいにちうんどうすべきだ。	One should exercise every day.	Health advice	べきだ	Normative health guideline	Daily routine	ほうがいい	[sound:a31115aa72f6.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top5k source:shin-kanzen
これ以上待つべきではない。	これいじょうまつべきではない。	We should not wait any longer.	Time-sensitive warning	べきではない	Urgency indicator	Time pressure	べきだ	[sound:93fba82774e4.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top5k source:shin-kanzen
社会人はマナーを守るべきだ。	しゃかいじんはまなーをまもるべきだ。	Adults should observe proper etiquette.	Social obligation	べきだ	Social norm	Adulthood context	ほうがいい	[sound:7ec67e17b99e.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
この契約に署名するべきではない。	このけいやくにしょめいするべきではない。	You should not sign this contract.	Legal warning	べきではない	Caution on agreement	Contract context	べきだ	[sound:911db0c64436.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
彼が合格するはずだと思った。	かれがごうかくするはずだとおもった。	I thought he was supposed to pass.	Expected outcome (past)	はずだ	Past expectation	Exam context	に違いない	[sound:4476e574bf8f.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
環境問題は真摯に取り組むべきだ。	かんきょうもんだいはしんしにとりくむべきだ。	Environmental issues should be tackled seriously.	Social issue	べきだ	Normative policy stance	Sustainability context	ほうがいい	[sound:f08f2cdc0600.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:low source:shin-kanzen
今夜はパーティーに行くべくして行く。	こんやはぱーてぃーにいくべくしていく。	Tonight I go to the party as intended.	Purposeful action	べくして	Intended outcome	Party context	べきだ	[sound:5792bfce341e.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top5k source:shin-kanzen
何も言うべくもない。	なにもいうべくもない。	There is nothing to say (speechless).	Impossibility of speech	べくもない	Cannot possibly do	Silence context	べきだ	[sound:c5d83c0305d4.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top1k source:shin-kanzen
彼はそう言うべくもなかった。	かれはそういうべくもなかった。	He could not possibly say such a thing.	Impossibility narrative	べくもない	Could not help but avoid	Speech avoidance	べきだ	[sound:be564b28d38e.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top5k source:shin-kanzen
この状況では為すすべもない。	このじょうきょうではなすすべもない。	In this situation, there's nothing we can do.	Complete helplessness	すべもない	Helplessness	Situation context	べきだ	[sound:8e1b5d351388.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:low source:shin-kanzen
その可能性もあろう。	そのかのうせいもあろう。	That possibility might also exist.	Possible alternative	あろう	Concessive possibility	Alternative context	に違いない	[sound:7476803b7d55.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top10k source:shin-kanzen
失敗しようが成功しようが頑張る。	しっぱいしようがせいこうしようががんばる。	Whether I fail or succeed, I'll do my best.	Conditional outcome	ようが	Regardless of outcome	Determination context	べきだ	[sound:1719f23a488c.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
何を言おうが誰が来ようが関係ない。	なにをいおうがだれがこようがかんけいない。	Regardless of what's said or who comes, it doesn't matter.	Complete indifference	ようが	Sweeping negation	Indifference context	べきだ	[sound:de4e0300f4e6.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
彼は来ようがいまいが同じだ。	かれはこようがいまいがおなじだ。	It's the same whether he comes or not.	Neutral outcome	ようがいまいが	Outcome irrelevance	Attendance context	べきだ	[sound:51b1a053eb41.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
そうしようがしまいが私の問題ではない。	そうしようがしまいがわたしのもんだいではない。	It doesn't matter to me whether you do that or not.	Personal non-involvement	ようがいまいが	Detachment	Personal context	べきだ	[sound:362e32604641.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top1k source:shin-kanzen
何ができようか。	なにができようか。	What could possibly be done?	Rhetorical question	ようか	Rhetorical impossibility	Helplessness rhetorical	べきだ	[sound:d002b2a8c2d1.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top1k source:shin-kanzen
彼の意見を変えられようか。	かれのいけんをかえられようか。	Could we possibly change his opinion?	Rhetorical negation	ようか	Skeptical question	Opinion context	べきだ	[sound:9cf82481eccf.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top5k source:shin-kanzen
どうしようもない。	どうしようもない。	There's nothing I can do (helpless).	Complete helplessness	ようもない	Absolute impossibility	Resignation context	べきだ	[sound:465cc0e6d4b9.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro source:shin-kanzen
止めようがない。	とめようがない。	There's no way to stop it.	Unstoppable force	ようがない	Inability to halt	Motion context	べきだ	[sound:d2cc5f6bbc6d.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro source:shin-kanzen
説得しようがない状態だ。	せっとくしようがないじょうたいだ。	He's in a state where persuasion is impossible.	Impossible persuasion	ようがない	Resistance to change	Communication context	べきだ	[sound:0aa7b39f5158.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:low source:shin-kanzen
どうしようもなく悲しい。	どうしようもなくかなしい。	I am helplessly sad (beyond control).	Uncontrollable emotion	ようもなく	Emotional inevitability	Sadness context	べきだ	[sound:c9105d1de958.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top5k source:shin-kanzen
