#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#deck:Japanese Grammar::04 - N2::Production
#
He is definitely coming (I'm sure of it).	に違いない	かれはかならずくるにちがいない。	彼は必ず来るに違いない。	Strong assumption about future	[sound:60412d22e50e.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top10k source:shin-kanzen
That cannot possibly be (that's absurd).	はずがない	そんなはずがない。	そんなはずがない。	Denying expected outcome	[sound:1ca7fcee81f3.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro source:shin-kanzen
The result should be clear tomorrow.	はずだ	けっかはあしたわかるはずだ。	結果は明日わかるはずだ。	Expected natural conclusion	[sound:347133154bb6.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top10k source:shin-kanzen
That plan cannot possibly succeed.	はずがない	そのけいかくはせいこうするはずがない。	その計画は成功するはずがない。	Denying reasonable outcome	[sound:513e4e4f359c.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
She must be angry (I'm sure of it).	に違いない	かのじょはおこっているにちがいない。	彼女は怒っているに違いない。	Strong assumption about now	[sound:ad41681adedf.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
You must be tired (as expected).	はずだ	あなたはつかれているはずです。	あなたは疲れているはずです。	Logical expectation	[sound:b7024f9e0c4b.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
This business is sure to fail.	に違いない	このびじねすはしっぱいするにちがいない。	このビジネスは失敗するに違いない。	Confident prediction	[sound:659a7944f4e0.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:low source:shin-kanzen
He should become a doctor.	べきだ	かれはいしゃになるべきだ。	彼は医者になるべきだ。	Normative suggestion	[sound:f62ca25d8a8f.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top5k source:shin-kanzen
You should not do such a thing.	べきではない	そんなことをするべきではない。	そんなことをするべきではない。	Normative warning	[sound:122f84d23d69.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard source:shin-kanzen
One should exercise every day.	べきだ	まいにちうんどうすべきだ。	毎日運動すべきだ。	Normative health guideline	[sound:a31115aa72f6.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top5k source:shin-kanzen
We should not wait any longer.	べきではない	これいじょうまつべきではない。	これ以上待つべきではない。	Urgency indicator	[sound:93fba82774e4.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top5k source:shin-kanzen
Adults should observe proper etiquette.	べきだ	しゃかいじんはまなーをまもるべきだ。	社会人はマナーを守るべきだ。	Social norm	[sound:7ec67e17b99e.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
You should not sign this contract.	べきではない	このけいやくにしょめいするべきではない。	この契約に署名するべきではない。	Caution on agreement	[sound:911db0c64436.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
I thought he was supposed to pass.	はずだ	かれがごうかくするはずだとおもった。	彼が合格するはずだと思った。	Past expectation	[sound:4476e574bf8f.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
Environmental issues should be tackled seriously.	べきだ	かんきょうもんだいはしんしにとりくむべきだ。	環境問題は真摯に取り組むべきだ。	Normative policy stance	[sound:f08f2cdc0600.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:low source:shin-kanzen
Tonight I go to the party as intended.	べくして	こんやはぱーてぃーにいくべくしていく。	今夜はパーティーに行くべくして行く。	Intended outcome	[sound:5792bfce341e.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top5k source:shin-kanzen
There is nothing to say (speechless).	べくもない	なにもいうべくもない。	何も言うべくもない。	Cannot possibly do	[sound:c5d83c0305d4.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top1k source:shin-kanzen
He could not possibly say such a thing.	べくもない	かれはそういうべくもなかった。	彼はそう言うべくもなかった。	Could not help but avoid	[sound:be564b28d38e.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top5k source:shin-kanzen
In this situation, there's nothing we can do.	すべもない	このじょうきょうではなすすべもない。	この状況では為すすべもない。	Helplessness	[sound:8e1b5d351388.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:low source:shin-kanzen
That possibility might also exist.	あろう	そのかのうせいもあろう。	その可能性もあろう。	Concessive possibility	[sound:7476803b7d55.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top10k source:shin-kanzen
Whether I fail or succeed, I'll do my best.	ようが	しっぱいしようがせいこうしようががんばる。	失敗しようが成功しようが頑張る。	Regardless of outcome	[sound:1719f23a488c.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
Regardless of what's said or who comes, it doesn't matter.	ようが	なにをいおうがだれがこようがかんけいない。	何を言おうが誰が来ようが関係ない。	Sweeping negation	[sound:de4e0300f4e6.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
It's the same whether he comes or not.	ようがいまいが	かれはこようがいまいがおなじだ。	彼は来ようがいまいが同じだ。	Outcome irrelevance	[sound:51b1a053eb41.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top10k source:shin-kanzen
It doesn't matter to me whether you do that or not.	ようがいまいが	そうしようがしまいがわたしのもんだいではない。	そうしようがしまいが私の問題ではない。	Detachment	[sound:362e32604641.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top1k source:shin-kanzen
What could possibly be done?	ようか	なにができようか。	何ができようか。	Rhetorical impossibility	[sound:d002b2a8c2d1.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top1k source:shin-kanzen
Could we possibly change his opinion?	ようか	かれのいけんをかえられようか。	彼の意見を変えられようか。	Skeptical question	[sound:9cf82481eccf.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:standard frequency:top5k source:shin-kanzen
There's nothing I can do (helpless).	ようもない	どうしようもない。	どうしようもない。	Absolute impossibility	[sound:465cc0e6d4b9.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro source:shin-kanzen
There's no way to stop it.	ようがない	とめようがない。	止めようがない。	Inability to halt	[sound:d2cc5f6bbc6d.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro source:shin-kanzen
He's in a state where persuasion is impossible.	ようがない	せっとくしようがないじょうたいだ。	説得しようがない状態だ。	Resistance to change	[sound:0aa7b39f5158.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:low source:shin-kanzen
I am helplessly sad (beyond control).	ようもなく	どうしようもなくかなしい。	どうしようもなく悲しい。	Emotional inevitability	[sound:c9105d1de958.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-judgement complexity:intro frequency:top5k source:shin-kanzen
