#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#
#deck:Japanese Grammar (Strict)::04 - N2 Grammar::Cloze

明日は雨{{c1::かもしれない}}。	あしたはあめ{{c1::かもしれない}}。	might rain	[sound:f51fde625e1c.mp3]	module:04-n2 jlpt:n2 point:てたまらない complexity:standard frequency:top5k frequency:top1k complexity:intro source:shin-kanzen
毎日勉強{{c1::しなければならない}}。	まいにちべんきょう{{c1::しなければならない}}。	must study	[sound:c0b7a1c9ed82.mp3]	module:04-n2 jlpt:n2 point:てたまらない complexity:standard frequency:top5k frequency:top1k complexity:intro source:shin-kanzen
泳ぐ{{c1::ことができる}}。	およぐ{{c1::ことができる}}。	can swim	[sound:58e360570186.mp3]	module:04-n2 jlpt:n2 point:てたまらない complexity:standard frequency:top5k frequency:top1k complexity:intro source:shin-kanzen
彼は怒っている{{c1::ようだ}}。	かれはいかっている{{c1::ようだ}}。	seems angry	[sound:68af14be6a66.mp3]	module:04-n2 jlpt:n2 point:てたまらない complexity:standard frequency:top5k complexity:intro source:shin-kanzen
明日は晴れる{{c1::だろう}}。	あしたははれる{{c1::だろう}}。	probably sunny	[sound:2269a15bb217.mp3]	module:04-n2 jlpt:n2 point:てたまらない complexity:standard frequency:top5k frequency:top1k complexity:intro source:shin-kanzen
ここに座ってもいい{{c1::ですか}}。	ここにすわってもいい{{c1::ですか}}。	may I sit	[sound:f92f96eeb47b.mp3]	module:04-n2 jlpt:n2 point:てたまらない complexity:standard frequency:top5k complexity:intro source:shin-kanzen
今日は来なくてもいい{{c1::。}}。	きょうはこなくてもいい{{c1::。}}。	don't need to come	[sound:36f637663eb8.mp3]	module:04-n2 jlpt:n2 point:てたまらない complexity:standard frequency:top5k frequency:top10k complexity:intro source:shin-kanzen
時々雨が降る{{c1::ことがある}}。	ときどきあめがふる{{c1::ことがある}}。	sometimes rains	[sound:422c11f5ff21.mp3]	module:04-n2 jlpt:n2 point:てたまらない complexity:standard frequency:top5k frequency:top1k complexity:intro source:shin-kanzen
昔、泳ぎに行った{{c1::ことがある}}。	むかし、およぎにいった{{c1::ことがある}}。	have gone swimming	[sound:8a3bec97a3fb.mp3]	module:04-n2 jlpt:n2 point:てたまらない complexity:standard frequency:top5k frequency:top10k complexity:intro source:shin-kanzen
彼は学生に見える{{c1::ようだ}}。	かれはがくせいにみえる{{c1::ようだ}}。	appears to be student	[sound:63f8c7447bf5.mp3]	module:04-n2 jlpt:n2 point:てたまらない complexity:standard frequency:top5k complexity:intro source:shin-kanzen
