#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#
#deck:Japanese Grammar (Strict)::04 - N2 Grammar::Recognition

この説は正確である〜ものと思われる。		Both suggest inference but ものと思われる emphasizes formal report/academic context.	contrast-derived	〜ものと思われる	Both suggest inference but ものと思われる emphasizes formal report/academic context.	Use ものと思われる in reports.	〜ものと思われる vs 〜と考えられる	[sound:dbaf147a3428.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:と考えられる frequency:top10k source:shin-kanzen
売上は減少している〜ものと考えられる。		ものと考える adds formal judgment nuance to thinking.	contrast-derived	〜ものと考えられる	ものと考える adds formal judgment nuance to thinking.	ものと adds formality.	〜ものと考えられる vs 〜と考えられる	[sound:ca39e0389b2a.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:と考えられる frequency:low source:shin-kanzen
このデータは信頼できる〜ものと思われる。		ものと思われる is more formal/official than ようだ.	contrast-derived	〜ものと思われる	ものと思われる is more formal/official than ようだ.	ものと思われる: formal.	〜ものと思われる vs 〜ようだ	[sound:16c2ed7a84c0.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:ようだ frequency:top10k source:shin-kanzen
実施は本年度までである〜までだ。		までだ emphasizes endpoint; のみだ emphasizes sole/only aspect.	contrast-derived	〜までだ	までだ emphasizes endpoint; のみだ emphasizes sole/only aspect.	までだ: endpoint.	〜までだ vs 〜のみだ	[sound:88be9a487ca3.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:のみだ frequency:low source:shin-kanzen
その貢献は限定的〜にすぎない。		にすぎない = merely; にほかならない = is nothing but (stronger emphasis).	contrast-derived	〜にすぎない	にすぎない = merely; にほかならない = is nothing but (stronger emphasis).	にすぎない: weaker.	〜にすぎない vs 〜にほかならない	[sound:ef0177c7299b.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:にほかならない frequency:low source:shin-kanzen
その決定は妥当だ〜ものと判断する。		ものと adds formal/official tone to judgment.	contrast-derived	〜ものと判断する	ものと adds formal/official tone to judgment.	ものと: formal.	〜ものと判断する vs 〜と判断する	[sound:dc8728285753.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:と判断する frequency:low source:shin-kanzen
結果は失敗である〜ものと考えられる。		ものと adds noun-like formality to thinking.	contrast-derived	〜ものと考えられる	ものと adds noun-like formality to thinking.	ものと adds structure.	〜ものと考えられる vs 〜と考えられる	[sound:404e7fb09159.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:と考えられる frequency:top10k source:shin-kanzen
需要は今後増加する〜ものと思われる。		ものと思われる is more formal than ようです.	contrast-derived	〜ものと思われる	ものと思われる is more formal than ようです.	ものと思われる: formal.	〜ものと思われる vs 〜ようです	[sound:6e0c2a298000.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:ようです frequency:top10k source:shin-kanzen
その予測は不正確〜にすぎない。		にすぎない = mere; ばかりだ = only/nothing but.	contrast-derived	〜にすぎない	にすぎない = mere; ばかりだ = only/nothing but.	にすぎない: mild downplay.	〜にすぎない vs 〜ばかりだ	[sound:a8d92aacd083.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:ばかりだ frequency:top10k source:shin-kanzen
その対応は及ばない〜には及ばない。		及ばない is slightly more formal; いたらない is softer.	contrast-derived	〜には及ばない	及ばない is slightly more formal; いたらない is softer.	及ばない: formal.	〜には及ばない vs 〜にはいたらない	[sound:b8f02253560c.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:にはいたらない frequency:low source:shin-kanzen
彼の発言は矛盾している〜ものと判断される。		ものと adds formal nominalization.	contrast-derived	〜ものと判断される	ものと adds formal nominalization.	ものと: formal.	〜ものと判断される vs 〜と判断される	[sound:c62c3cde1157.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:と判断される frequency:low source:shin-kanzen
改革の効果は限定的〜にすぎない。		にすぎない emphasizes mere quantity; に限定される emphasizes scope.	contrast-derived	〜にすぎない	にすぎない emphasizes mere quantity; に限定される emphasizes scope.	にすぎない: quantity.	〜にすぎない vs 〜に限定される	[sound:7b14523e0cd9.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:に限定される frequency:low source:shin-kanzen
