#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::06 - Keigo (Honorifics)::Recognition
#
先生がお部屋にいらっしゃいます。	いらっしゃいます	honorific: teacher is in the room	cloze-derived	honorific: teacher is in the room	honorific: teacher is in the room	honorific: teacher is in the room		[sound:4f4c3bdce9f8.mp3]	module:06-keigo point:keigo complexity:intro frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
どうぞこのケーキを召し上がってください。	めしあがってください	honorific eating: please have cake	cloze-derived	honorific eating: please have cake	honorific eating: please have cake	honorific eating: please have cake		[sound:5c03ea4a3840.mp3]	module:06-keigo point:keigo complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
この論文をお読みになりましたか。	およみになりましたか	honorific reading: did you read paper	cloze-derived	honorific reading: did you read paper	honorific reading: did you read paper	honorific reading: did you read paper		[sound:238cb9eaba5e.mp3]	module:06-keigo point:keigo complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
先生が重要なことをおっしゃいました。	おっしゃいました	honorific speaking: teacher said	cloze-derived	honorific speaking: teacher said	honorific speaking: teacher said	honorific speaking: teacher said		[sound:2bb928e1fa1a.mp3]	module:06-keigo point:keigo complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
親切にお助けになりました。	たすけになりました	honorific helping: kindly helped	cloze-derived	honorific helping: kindly helped	honorific helping: kindly helped	honorific helping: kindly helped		[sound:821135dea984.mp3]	module:06-keigo point:keigo complexity:intro frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
私が明日伺わせていただきます。	うかがわせていただきます	humble visiting: I will visit tomorrow	cloze-derived	humble visiting: I will visit tomorrow	humble visiting: I will visit tomorrow	humble visiting: I will visit tomorrow		[sound:96fb6ad52f7f.mp3]	module:06-keigo point:keigo complexity:intro frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
このご指摘を申し上げさせていただきます。	もうしあげさせていただきます	humble: I humbly point out	cloze-derived	humble: I humbly point out	humble: I humbly point out	humble: I humbly point out		[sound:b4f23ebde533.mp3]	module:06-keigo point:keigo complexity:intro frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
その件について私がいたしましょう。	いたしましょう	humble doing: I will humbly handle	cloze-derived	humble doing: I will humbly handle	humble doing: I will humbly handle	humble doing: I will humbly handle		[sound:aa8a1d25249e.mp3]	module:06-keigo point:keigo complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
貴重なご著作を拝見させていただきました。	はいけんさせていただきました	humble viewing: I humbly viewed	cloze-derived	humble viewing: I humbly viewed	humble viewing: I humbly viewed	humble viewing: I humbly viewed		[sound:e69e98565825.mp3]	module:06-keigo point:keigo complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
承知させていただきます。	しょうちさせていただきます。	humble: I will humbly accept	cloze-derived	humble: I will humbly accept	humble: I will humbly accept	humble: I will humbly accept		[sound:c7b9f8efee42.mp3]	module:06-keigo point:keigo complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
このご提案でよろしいでしょうか。	このごていあんでよろしいでしょうか。	formal: would this proposal be acceptable	cloze-derived	formal: would this proposal be acceptable	formal: would this proposal be acceptable	formal: would this proposal be acceptable		[sound:b08b706bb2d1.mp3]	module:06-keigo point:keigo complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
こちらの製品は高品質でございます。	こちらのせいひんはこうひんしつでございます。	formal copula: this product is high quality	cloze-derived	formal copula: this product is high quality	formal copula: this product is high quality	formal copula: this product is high quality		[sound:3bfd18e72ad6.mp3]	module:06-keigo point:keigo complexity:intro frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
お忙しいところよろしいでしょうか。	おいそがしいところよろしいでしょうか。	formal question: is that okay	cloze-derived	formal question: is that okay	formal question: is that okay	formal question: is that okay		[sound:b5bcac7949aa.mp3]	module:06-keigo point:keigo complexity:intro frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
