#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::06 - Keigo (Honorifics)::Recognition
#
メール末尾によろしくお願いいたしますと書きます。	よろしくおねがいいたします	business: write at email end	cloze-derived	business: write at email end	business: write at email end	business: write at email end		[sound:b220e084d4db.mp3]	module:06-keigo point:business-phrases complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
弊社が長年お世話になっております。	おせわになっております	business gratitude: long relationship	cloze-derived	business gratitude: long relationship	business gratitude: long relationship	business gratitude: long relationship		[sound:06330b68b7c4.mp3]	module:06-keigo point:business-phrases complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
ご注文の件はかしこまりました。	かしこまりました	business: understood order	cloze-derived	business: understood order	business: understood order	business: understood order		[sound:065cbcfdb625.mp3]	module:06-keigo point:business-phrases complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
その提案内容を承知いたしました。	しょうちいたしました	business: understood proposal	cloze-derived	business: understood proposal	business: understood proposal	business: understood proposal		[sound:fc5b8a9f8edc.mp3]	module:06-keigo point:business-phrases complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
お迷惑おかけして申し訳ございません。	もうしわけございません	business: sincerely apologize	cloze-derived	business: sincerely apologize	business: sincerely apologize	business: sincerely apologize		[sound:fdbc89ce42b7.mp3]	module:06-keigo point:business-phrases complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
本日のミーティングより失礼いたします。	しつれいいたします	business: excuse myself from meeting	cloze-derived	business: excuse myself from meeting	business: excuse myself from meeting	business: excuse myself from meeting		[sound:26e291341cd0.mp3]	module:06-keigo point:business-phrases complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
お返事ですがお手数ですがお確認ください。	おてすうですが	business: if not too much trouble	cloze-derived	business: if not too much trouble	business: if not too much trouble	business: if not too much trouble		[sound:d5c8fbf97146.mp3]	module:06-keigo point:business-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
初回のご取引が始まる際にどうぞよろしくお願いいたします。	どうぞよろしくおねがいいたします	business: initial transaction	cloze-derived	business: initial transaction	business: initial transaction	business: initial transaction		[sound:9ee3d819828f.mp3]	module:06-keigo point:business-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
ご購入前にいかがでしょうかご質問ありませんか。	いかがでしょうか	business: any questions	cloze-derived	business: any questions	business: any questions	business: any questions		[sound:54a5f440a311.mp3]	module:06-keigo point:business-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
ご契約の内容でご不明な点はございませんか。	ごふめいなてんはございませんか	business: unclear points check	cloze-derived	business: unclear points check	business: unclear points check	business: unclear points check		[sound:90cc8f3022df.mp3]	module:06-keigo point:business-phrases complexity:intro frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
ご指摘の件で大変恐れ入りますが確認をさせてください。	おそれいりますが	business: very sorry to trouble	cloze-derived	business: very sorry to trouble	business: very sorry to trouble	business: very sorry to trouble		[sound:a546b030766f.mp3]	module:06-keigo point:business-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
今回のご支援についてこちらこそありがとうございます。	こちらこそありがとうございます	business: we thank you too	cloze-derived	business: we thank you too	business: we thank you too	business: we thank you too		[sound:e741978069c4.mp3]	module:06-keigo point:business-phrases complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
ご多忙中にご対応いただきお忙しいところありがとうございます。	おいそがしいところありがとうございます	business: thank you despite busy	cloze-derived	business: thank you despite busy	business: thank you despite busy	business: thank you despite busy		[sound:5bee200d94cd.mp3]	module:06-keigo point:business-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
お疲れの中ご参加ください大変恐れ入りますが。	たいへんおそれいりますが	business: very sorry to ask	cloze-derived	business: very sorry to ask	business: very sorry to ask	business: very sorry to ask		[sound:6888afc8c4a8.mp3]	module:06-keigo point:business-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
何かご不明な部分がございましたらお知らせください。	ございましたら	business: if any questions	cloze-derived	business: if any questions	business: if any questions	business: if any questions		[sound:ca2ddbcefee0.mp3]	module:06-keigo point:business-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
ご多忙かとは思いますがお忙しいでしょうか？	おいそがしいでしょうか	business: are you busy	cloze-derived	business: are you busy	business: are you busy	business: are you busy		[sound:2f2334508656.mp3]	module:06-keigo point:business-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
