#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::05 - N1 Grammar::Recognition

問題が増すことともなれば、対応も変わる。	もんだいがますことともなれば、たいおうもかわる。〜ともなれば	ともなれば: hypothetical condition; となると: actual situation.	が早いか (the moment that)	〜ともなれば	ともなれば: hypothetical condition; となると: actual situation.	ともなれば: hypothetical. — contrastive: when it comes to (the special status of)	〜ともなれば vs 〜となると	[sound:07fbc241c1ec.mp3]	module:05-n1 jlpt:n1 point:が早いか complexity:standard confusable-with:となると frequency:low source:shin-kanzen
困難に直面することともなると、対策が急務だ。	こんなんにちょくめんすることともなると、たいさくがきゅうむだ。〜ともなると	となると emphasizes actual/real situation; ともなれば is more hypothetical.	が早いか (the moment that)	〜ともなると	となると emphasizes actual/real situation; ともなれば is more hypothetical.	となると: actual.	〜ともなると vs 〜ともなれば	[sound:7b0bd5bb43df.mp3]	module:05-n1 jlpt:n1 point:が早いか complexity:standard confusable-with:ともなれば frequency:low source:shin-kanzen
彼の言葉を聞くが早いか、皆が応じた。	かれのことばをきくがはやいか、みながおうじた。	Both mean 'as soon as' but やいなや is more archaic/literary.	が早いか (the moment that)	〜が早いか	Both mean 'as soon as' but やいなや is more archaic/literary.	が早いか: standard.	〜が早いか vs 〜やいなや	[sound:d78d4124d68d.mp3]	module:05-n1 jlpt:n1 point:が早いか complexity:standard confusable-with:やいなや frequency:top5k source:shin-kanzen
ドアが開くやいなや、彼は飛び込んだ。	どあがひらくやいなや、かれはとびこんだ。〜やいなや	やいなや is more elevated/dramatic than が早いか.	が早いか (the moment that)	〜やいなや	やいなや is more elevated/dramatic than が早いか.	やいなや: dramatic.	〜やいなや vs 〜が早いか	[sound:035c270a5db3.mp3]	module:05-n1 jlpt:n1 point:が早いか complexity:standard confusable-with:が早いか frequency:top5k source:shin-kanzen
彼が言ったとたん、皆が驚いた。	かれがいったとたん、みながおどろいた。〜とたん	とたん emphasizes sudden moment; が早いか emphasizes speed.	が早いか (the moment that)	〜とたん	とたん emphasizes sudden moment; が早いか emphasizes speed.	とたん: sudden.	〜とたん vs 〜が早いか	[sound:9920584619bc.mp3]	module:05-n1 jlpt:n1 point:が早いか complexity:standard confusable-with:が早いか frequency:top5k source:shin-kanzen
状況が悪化することともなれば、撤退も考慮される。	じょうきょうがあっかすることともなれば、てったいもこうりょされる。〜ともなれば	ともなれば: conditional/hypothetical; となると: actual occurrence.	が早いか (the moment that)	〜ともなれば	ともなれば: conditional/hypothetical; となると: actual occurrence.	ともなれば: if. — contrastive: when it comes to (the special status of)	〜ともなれば vs 〜となると	[sound:a5a0057af005.mp3]	module:05-n1 jlpt:n1 point:が早いか complexity:advanced confusable-with:となると frequency:low source:shin-kanzen
会社の経営方針が変わることともなると、従業員も影響を受ける。	かいしゃのけいえいほうしんがかわることともなると、じゅうぎょういんもえいきょうをうける。〜ともなると	となると: when it actually happens; ともなれば: if it were to happen.	が早いか (the moment that)	〜ともなると	となると: when it actually happens; ともなれば: if it were to happen.	となると: when.	〜ともなると vs 〜ともなれば	[sound:24e17fa1e83d.mp3]	module:05-n1 jlpt:n1 point:が早いか complexity:advanced confusable-with:ともなれば frequency:low source:shin-kanzen
彼が到着するが早いか、会議が始まった。	かれがとうちゃくするがはやいか、かいぎがはじまった。〜がはやいか	が早いか: standard modern usage; やいなや: more literary.	が早いか (the moment that)	〜が早いか	が早いか: standard modern usage; やいなや: more literary.	が早いか: modern.	〜が早いか vs 〜やいなや	[sound:8466ca0cb096.mp3]	module:05-n1 jlpt:n1 point:が早いか complexity:standard confusable-with:やいなや frequency:top10k source:shin-kanzen
火が消えるやいなや、皆は建物から出た。	ひがきえるやいなや、みなはたてものからでた。〜やいなや	やいなや conveys dramatic urgency better.	が早いか (the moment that)	〜やいなや	やいなや conveys dramatic urgency better.	やいなや: dramatic.	〜やいなや vs 〜が早いか	[sound:67c6c723cdeb.mp3]	module:05-n1 jlpt:n1 point:が早いか complexity:standard confusable-with:が早いか frequency:top10k source:shin-kanzen
警察が到着したとたん、犯人が逃げた。	けいさつがとうちゃくしたとたん、はんにんがにげた。〜とたん	とたん emphasizes the exact moment; やいなや emphasizes speed.	が早いか (the moment that)	〜とたん	とたん emphasizes the exact moment; やいなや emphasizes speed.	とたん: moment.	〜とたん vs 〜やいなや	[sound:c65339edd05b.mp3]	module:05-n1 jlpt:n1 point:が早いか complexity:standard confusable-with:やいなや frequency:top10k source:shin-kanzen
