#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::05 - N1 Grammar::Recognition

もし雨だとしたら、イベントは延期される。	もしあめだとしたら、いべんとはえんきされる。	If it rains, the event will be postponed.	「としたら conditional (hypothetical)」	V-plain + としたら	Hypothetical 'supposing/if' — formal speculation about consequences	Think: 'suppose it were...'	vs たら (more concrete) / ば (neutral condition)	[sound:c52d5c0745af.mp3]	module:05-n1 jlpt:n1 point:であれ complexity:standard frequency:top10k source:shin-kanzen
彼が来たとしたら、どうしよう。	かれがきたとしたら、どうしよう。	What if he comes?	「としたら conditional (hypothetical)」	V-plain + としたら	Hypothetical 'supposing/if' — formal speculation about consequences	Think: 'suppose it were...'	vs たら (more concrete) / ば (neutral condition)	[sound:c5f6fb374381.mp3]	module:05-n1 jlpt:n1 point:であれ complexity:standard frequency:top10k source:shin-kanzen
値段が上がるとしたら、いつだろう。	ねだんがあがるとしたら、いつだろう。	If prices go up, when might it be?	「としたら conditional (hypothetical)」	V-plain + としたら	Hypothetical 'supposing/if' — formal speculation about consequences	Think: 'suppose it were...'	vs たら (more concrete) / ば (neutral condition)	[sound:b6240aae752b.mp3]	module:05-n1 jlpt:n1 point:であれ complexity:standard frequency:top5k source:shin-kanzen
その話が本当だとしたら、大変だ。	そのはなしがほんとうだとしたら、たいへんだ。	If that's true, it's serious.	「としたら conditional (hypothetical)」	V-plain + としたら	Hypothetical 'supposing/if' — formal speculation about consequences	Think: 'suppose it were...'	vs たら (more concrete) / ば (neutral condition)	[sound:0ded5c59e310.mp3]	module:05-n1 jlpt:n1 point:であれ complexity:standard frequency:top1k source:shin-kanzen
彼が来なかったとしたら、残念だ。	かれがこなかったとしたら、ざんねんだ。	If he didn't come, it's unfortunate.	「としたら conditional (hypothetical)」	V-plain + としたら	Hypothetical 'supposing/if' — formal speculation about consequences	Think: 'suppose it were...'	vs たら (more concrete) / ば (neutral condition)	[sound:687b1bf6409f.mp3]	module:05-n1 jlpt:n1 point:であれ complexity:standard frequency:top10k source:shin-kanzen
独であれ、既婚であれ、幸せになれる。	どくであれ、きこんであれ、しあわせになれる。	Whether single or married, you can be happy.	「であれ distributive conditional」	N + であれ / V-plain + であれ	Distributive condition — 'whether...or' listing alternatives	Multiple scenarios all lead to same result	vs ても (concessive) / ば (single condition)	[sound:b83ff1184864.mp3]	module:05-n1 jlpt:n1 point:であれ complexity:standard frequency:low source:shin-kanzen
仕事であれ、趣味であれ、全力を尽くすべき。	しごとであれ、しゅみであれ、ぜんりょくをつくすべき。	Whether work or hobby, you should give your all.	「であれ distributive conditional」	N + であれ / V-plain + であれ	Distributive condition — 'whether...or' listing alternatives	Multiple scenarios all lead to same result	vs ても (concessive) / ば (single condition)	[sound:010cc3bf3858.mp3]	module:05-n1 jlpt:n1 point:であれ complexity:standard frequency:low source:shin-kanzen
苦労するであろうとも、目標を達成したい。	くろうするであろうとも、もくひょうをたっせいしたい。	Even if I struggle, I want to achieve my goal.	「～とも concessive-formal」	N + であろうとも / Adj + であろうとも	Formal concessive — 'even if/though' — despite difficulty	Even X cannot stop Y	vs ても (informal) / としても (supposition+concessive)	[sound:63b764084746.mp3]	module:05-n1 jlpt:n1 point:であれ complexity:standard frequency:low source:shin-kanzen
反対されるであろうとも、進める。	はんたいされるであろうとも、すすめる。	Even if opposed, I'll proceed.	「～とも concessive-formal」	N + であろうとも / Adj + であろうとも	Formal concessive — 'even if/though' — despite difficulty	Even X cannot stop Y	vs ても (informal) / としても (supposition+concessive)	[sound:9a64fb67dedd.mp3]	module:05-n1 jlpt:n1 point:であれ complexity:standard frequency:top10k source:shin-kanzen
そんなことがあるものなら、大変だ。	そんなことがあるものなら、たいへんだ。	If such a thing happened, it would be serious.	「ものなら conditional (defiant)」	V-plain + ものなら	Defiant conditional — 'if you dare / if it were so' — challenge	Dare to do X and see	vs なら (general) / ば (neutral)	[sound:84ac342afab5.mp3]	module:05-n1 jlpt:n1 point:であれ complexity:standard frequency:top1k source:shin-kanzen
