#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#
#deck:Japanese Grammar (Strict)::02 - N4 Grammar::Recognition

子どもが泣いたかと思うと、次の瞬間には笑っていた。	こどもがないたかとおもうと、つぎのしゅんかんにはわらっていた。	The child cried, and the next moment was smiling.	「かと思うと temporal sequence」	V-ta + かと思うと / V-ta + かと思ったら	Immediately after — 'no sooner...than' — rapid succession	First action barely done, second already happens	vs たら (general consequence) / ばかりか (addition)	[sound:d378d65cee41.mp3]	module:02-n4 jlpt:n4 point:ながら complexity:standard frequency:top10k source:shin-kanzen
彼が部屋を出たかと思ったら、もう帰ってきた。	かれがへやをでたかとおもったら、もうかえってきた。	He left the room, and then came back.	「かと思うと temporal sequence」	V-ta + かと思うと / V-ta + かと思ったら	Immediately after — 'no sooner...than' — rapid succession	First action barely done, second already happens	vs たら (general consequence) / ばかりか (addition)	[sound:f60cbd9f6d21.mp3]	module:02-n4 jlpt:n4 point:ながら complexity:standard frequency:top10k source:shin-kanzen
試験を受けたかと思うと、もう発表の時期だ。	しけんをうけたかとおもうと、もうはっぴょうのじきだ。	It feels like I just took the exam, and announcement time is here.	「かと思うと temporal sequence」	V-ta + かと思うと / V-ta + かと思ったら	Immediately after — 'no sooner...than' — rapid succession	First action barely done, second already happens	vs たら (general consequence) / ばかりか (addition)	[sound:602f4f202b6b.mp3]	module:02-n4 jlpt:n4 point:ながら complexity:standard frequency:top10k source:shin-kanzen
年が明けたかと思うと、もう春だ。	ねんがあけたかとおもうと、もうはるだ。	New Year just started, and it's already spring.	「かと思うと temporal sequence」	V-ta + かと思うと / V-ta + かと思ったら	Immediately after — 'no sooner...than' — rapid succession	First action barely done, second already happens	vs たら (general consequence) / ばかりか (addition)	[sound:b0fad9c8aa9b.mp3]	module:02-n4 jlpt:n4 point:ながら complexity:standard frequency:top5k source:shin-kanzen
話しかけたやいなや、彼は黙った。	はなしかけたやいなや、かれはだまった。	The moment I spoke, he went silent.	「やいなや temporal (instant)」	V-ta + やいなや	Instantaneous — 'the moment/instant' — immediate consequence	Action triggers next instantly	vs かと思うと (less emphatic) / とたんに (similar)	[sound:7abec9d5c7d1.mp3]	module:02-n4 jlpt:n4 point:ながら complexity:standard frequency:top5k source:shin-kanzen
ドアを開いたやいなや、猫が走り出した。	どあをひらいたやいなや、ねこがはしりだした。	The instant I opened the door, the cat ran out.	「やいなや temporal (instant)」	V-ta + やいなや	Instantaneous — 'the moment/instant' — immediate consequence	Action triggers next instantly	vs かと思うと (less emphatic) / とたんに (similar)	[sound:c50a73c42a7a.mp3]	module:02-n4 jlpt:n4 point:ながら complexity:standard frequency:top10k source:shin-kanzen
歌い始めたやいなや、観客は静まった。	うたいはじめたやいなや、かんきゃくはしずまった。	The moment she began singing, the audience hushed.	「やいなや temporal (instant)」	V-ta + やいなや	Instantaneous — 'the moment/instant' — immediate consequence	Action triggers next instantly	vs かと思うと (less emphatic) / とたんに (similar)	[sound:928b8b4d21bd.mp3]	module:02-n4 jlpt:n4 point:ながら complexity:standard frequency:top10k source:shin-kanzen
手を上げたがはやいか、先生が呼んだ。	てをあげたがはやいか、せんせいがよんだ。	No sooner did I raise my hand than the teacher called on me.	「がはやいか temporal (swift)」	V-ta + がはやいか	No sooner than — 'hardly had X when Y' — swift succession	X barely complete before Y strikes	vs かと思うと (similar) / やいなや (more emphatic)	[sound:bfff31521be3.mp3]	module:02-n4 jlpt:n4 point:ながら complexity:standard frequency:top1k source:shin-kanzen
目を開いたがはやいか、朝だった。	めをひらいたがはやいか、あさだった。	The moment I opened my eyes, it was morning.	「がはやいか temporal (swift)」	V-ta + がはやいか	No sooner than — 'hardly had X when Y' — swift succession	X barely complete before Y strikes	vs かと思うと (similar) / やいなや (more emphatic)	[sound:33ac9087e29d.mp3]	module:02-n4 jlpt:n4 point:ながら complexity:standard frequency:top1k source:shin-kanzen
走り出したがはやいか、転んでしまった。	はしりだしたがはやいか、ころんでしまった。	Barely started running when I fell.	「がはやいか temporal (swift)」	V-ta + がはやいか	No sooner than — 'hardly had X when Y' — swift succession	X barely complete before Y strikes	vs かと思うと (similar) / やいなや (more emphatic)	[sound:9bab431ef088.mp3]	module:02-n4 jlpt:n4 point:ながら complexity:standard frequency:top10k source:shin-kanzen
