#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#
#deck:Japanese Grammar (Strict)::02 - N4 Grammar::Production

Damn it! I failed.	クソ damn + failure	くそ。しっぱいした。	クソ！失敗した。	Frustration expression	[sound:dcd3c7d63441.mp3]	register:slang register:vulgar module:02-n4 point:ぜんぜん complexity:intro frequency:top5k source:tofugu jlpt:n4 source:shin-kanzen
Shut up, you're loud.	うるさい → crude	うるせー、うるさいよ。	うるせー、うるさいよ。	Rude demand	[sound:89690af55dc9.mp3]	register:slang register:vulgar module:02-n4 point:ぜんぜん complexity:intro source:tofugu jlpt:n4 source:shin-kanzen
That guy is annoying as hell.	うざい → crude	うぜー、そいつ。	うぜー、そいつ。	Extreme annoyance	[sound:69a299ec047d.mp3]	register:slang register:vulgar module:02-n4 point:ぜんぜん complexity:intro source:tofugu jlpt:n4 source:shin-kanzen
That person bugs me.	うざい variant	うずい、そのひと。	うずい、その人。	Mild irritation	[sound:25db661d2cee.mp3]	register:slang register:vulgar module:02-n4 point:ぜんぜん complexity:intro frequency:top1k source:tofugu jlpt:n4 source:shin-kanzen
That sense is totally uncool.	ダサい uncool	ださい、そのせんす。	ダスい、そのセンス。	Style judgment	[sound:c0a525a354f3.mp3]	register:slang register:vulgar module:02-n4 point:ぜんぜん complexity:intro frequency:low source:tofugu jlpt:n4 source:shin-kanzen
That's stupid.	アホ fool/idiot	あほだな。	アホだな。	Light mockery	[sound:14c7b6413f6e.mp3]	register:slang register:vulgar module:02-n4 point:ぜんぜん complexity:intro source:tofugu jlpt:n4 source:shin-kanzen
You're seriously dumb.	アホ + really	あほだよ、ほんとうに。	アホだよ、本当に。	Stronger insult	[sound:c9125de7846e.mp3]	register:slang register:vulgar module:02-n4 point:ぜんぜん complexity:intro frequency:top1k source:tofugu jlpt:n4 source:shin-kanzen
Damn idiot!	クソ + アホ double	くそあほ。	クソアホ！	Strong insult	[sound:12af1e0acfbe.mp3]	register:slang register:vulgar module:02-n4 point:ぜんぜん complexity:intro source:tofugu jlpt:n4 source:shin-kanzen
That machine is useless.	ポンコツ broken	ぽんこつだね、そのきかい。	ポンコツだね、その機械。	Object judgment	[sound:f1eaf272155a.mp3]	register:slang register:vulgar module:02-n4 point:ぜんぜん complexity:intro frequency:top10k source:tofugu jlpt:n4 source:shin-kanzen
It's absolutely no good.	ぜんぜん not at all	ぜんぜんだめ。	ぜんぜん駄目。	Complete failure	[sound:5bad3c73f963.mp3]	register:slang register:vulgar module:02-n4 point:ぜんぜん complexity:intro frequency:top1k source:tofugu jlpt:n4 source:shin-kanzen
