#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#
#deck:Japanese Grammar (Strict)::02 - N4 Grammar::Contrast

私___学生です。	は	が	は	は marks the topic ("As for me"); が marks exhaustive new info ("It is specifically I").	Default は in self-description; use が when answering 'who?'	[sound:82ed3f2dfc72.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:が frequency:top1k source:curated-jpgram
誰___来ましたか。	が	は	が	が marks the exhaustive subject in questions; は would be incomplete.	Questions expect exhaustive subject with が.	[sound:9f4ff6cf5689.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:は frequency:top10k source:curated-jpgram
魚___います。	が	は	が	が for existential/actual state (fish exist); は would imply general topic.	Existentials need が for the thing that exists.	[sound:9541aa51a00d.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:は frequency:top1k source:curated-jpgram
この本___面白くありません。	は	が	は	は with negation means "as for this, it's not interesting"; が negation is rare.	Negation paired with は.	[sound:25176a6320b2.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:が frequency:top10k source:curated-jpgram
雨___降ったら、出かけません。	が	は	が	が in subordinate clauses marks the subject; は shifts focus.	Embedded subjects take が.	[sound:fdbc274544e7.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:は frequency:top10k source:curated-jpgram
日本語___上手です。	が	は	が	が for skills/abilities (exhaustive focus); は is less idiomatic.	Skills + "can do" = が.	[sound:5208259ec277.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:は frequency:top10k source:curated-jpgram
私___すごく忙しいです。	は	が	は	は introduces the topic you're describing; が would isolate you as sole focus.	Conversational emphasis: は is softer.	[sound:c7433bf95fb8.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:が frequency:top1k source:curated-jpgram
これ___欲しいです。	が	は	が	が for desires/emotions; は for general topic.	Desire statements: が object.	[sound:1e4afc25edf2.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:は frequency:top1k source:curated-jpgram
猫___部屋にいます。	で	に	に	に for location of existence; で for location of action.	Being still = に; doing something = で.	[sound:9c972751cd9d.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:で frequency:top1k source:curated-jpgram
図書館___勉強します。	に	で	で	で marks location of action; に marks direction/destination.	Action verbs take で for location.	[sound:184fbe1b42e0.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:に frequency:top1k source:curated-jpgram
三時___起きます。	で	に	に	に for point-in-time; で for time duration.	Exact time = に; span of time = で.	[sound:ecbf446cb5ef.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:で frequency:top1k source:curated-jpgram
ペン___書きます。	に	で	で	で for instrument/means; に is incorrect.	By means of = で; to-location = に.	[sound:eaaf9e121ccd.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:に frequency:top1k source:curated-jpgram
一年かかります___東京。	に	で	に	に for destination/goal; で for location of event.	Takes time TO reach = に.	[sound:3ea11857b820.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:で frequency:top1k source:curated-jpgram
五人___会議をします。	で	に	で	で for group composition; に is location.	Group action = で.	[sound:acd80cc7be1f.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:に frequency:top5k source:curated-jpgram
京都___行きます。	に	へ	へ	へ emphasizes direction/motion toward; に is more neutral destination.	へ = directional arrow; に = goal.	[sound:dbb89d1221e8.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:に frequency:top10k source:curated-jpgram
外___出ます。	に	へ	へ	へ for motion outward; に is less natural here.	Motion words + へ.	[sound:c0e370345cca.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:に frequency:top10k source:curated-jpgram
彼女___手紙を送ります。	へ	に	に	に for recipient of communication; へ is less standard.	Indirect object = に; directional = へ.	[sound:5ab92c860989.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:へ frequency:top5k source:curated-jpgram
未来___進みます。	に	へ	へ	へ for abstract direction; に would be odd.	Metaphorical direction = へ.	[sound:89d936ef4698.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:に frequency:low source:curated-jpgram
東京___来ました。	より	から	から	から marks origin/source; より marks comparison baseline.	From where = から; compared to = より.	[sound:5fd39e7195dc.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:より frequency:top10k source:curated-jpgram
兄___背が高いです。	から	より	より	より for comparative baseline; から doesn't work.	Taller than X = X より.	[sound:6466f5f2a69c.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:から frequency:top1k source:curated-jpgram
十月___開始します。	より	から	から	から marks starting point; より marks comparison.	Start from = から; continue longer than = より.	[sound:e003d1baa844.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:より frequency:top10k source:curated-jpgram
猫___犬を飼っています。	とか	や	や	や for partial listing (among others); と is exhaustive.	Cats, dogs, etc. = や; exhaustive = と.	[sound:41e21fd61f5c.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:とか frequency:top1k source:curated-jpgram
日本語___英語___勉強します。	と	や	と	と lists all items exhaustively; や suggests incomplete list.	Both (complete) = と; some of many = や.	[sound:8af1d7356c76.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:や frequency:top10k source:curated-jpgram
本___雑誌___買いました。	とか	や	とか	とか is colloquial partial listing; や is standard partial.	Casual listing = とか; natural partial = や.	[sound:e34e6df56535.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:や frequency:top1k source:curated-jpgram
彼___勉強しています。	だけ	ばかり	ばかり	ばかり emphasizes 'nothing but'; だけ is more neutral limit.	Nothing but X = ばかり; only = だけ.	[sound:59a3a516a6fb.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:だけ frequency:top5k source:curated-jpgram
このクラス___私です。	しか	だけ	だけ	だけ for positive limit; しか requires negation.	Only (positive) = だけ; not even (negative) = しか.	[sound:3b358e1ad3ba.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:しか frequency:top1k source:curated-jpgram
水___飲みます。	ばかり	だけ	ばかり	ばかり = exclusively; だけ is weaker.	Exclusively X = ばかり.	[sound:4ff7cff87785.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:だけ frequency:top1k source:curated-jpgram
誰も彼___来ません。	も	しか	しか	しか with negation = exhaustive exclusion; も in negation = universal.	Not even him = しか; not a single one = も.	[sound:574d5398a21e.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:も frequency:top10k source:curated-jpgram
彼___先生だと言いました。	に	と	と	と marks quoted content; に is not used with quotative.	Speech content = と; indirect object = に.	[sound:9f41bbaeee7b.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:に frequency:top5k source:curated-jpgram
私は彼___友達だと思っています。	に	を	を	を marks object of thought-verb; と marks content.	Think (that) = を + と construction.	[sound:1058a3faa3d5.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:に frequency:top5k source:curated-jpgram
猫___犬___好きです。	も	も	も	Double も emphasizes "both..and.." inclusively.	Both X and Y = も...も.	[sound:07465769240b.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:も frequency:top1k source:curated-jpgram
私___兄___来ました。	も	も	も	Double も lists multiple inclusively.	Multiple inclusive = も...も.	[sound:d821dda8d852.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:も frequency:top10k source:curated-jpgram
ペン___手紙を書きます。	で	と	で	で for instrument/tool; と for companion.	By means of tool = で; together with = と.	[sound:532e16758380.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:と frequency:top1k source:curated-jpgram
友達___話します。	と	で	と	と for companion; で for location.	Talk with = と; talk at location = で.	[sound:2c8d01873f7b.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:で frequency:top1k source:curated-jpgram
五月___着きます。	までに	まで	までに	までに for deadline/completion point; まで for duration.	Must arrive by (deadline) = までに; lasting until = まで.	[sound:96afee7bd876.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:まで frequency:top5k source:curated-jpgram
駅___一時間かかります。	まで	までに	まで	まで for distance/duration; までに for time-bound action.	Distance requires = まで; must reach by = までに.	[sound:31b8cd1aa9b2.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:までに frequency:top10k source:curated-jpgram
田中さん___電話しました。	に	を	に	に for recipient of communication; を for direct object.	Call TO person = に.	[sound:616c706be58a.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard confusable-with:を frequency:top10k source:curated-jpgram
水___飲みました。	を	で	を	を for direct object; で for instrument/location.	Drink (object) = を.	[sound:a589674c4f9e.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:で frequency:top1k source:curated-jpgram
朝六時___起きます。	に	で	に	に for point in time; で for duration.	At 6 AM = に; during morning = で.	[sound:c791a84c804c.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:で frequency:top1k source:curated-jpgram
機械___修理しました。	で	を	を	を for direct object of transitive; で for location/means.	Repair (object) = を.	[sound:7e970727206a.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro confusable-with:で frequency:top10k source:curated-jpgram
