#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#
#deck:Japanese Grammar (Strict)::02 - N4 Grammar::Contrast

彼が犯人にちがいない。	はずだ	と思う	にちがいない	にちがいない = must be/surely is (high confidence)	He must be the culprit	[sound:75044f24a2d3.mp3]	module:02-n4 jlpt:n4 register:formal point:はずだ pos:expr frequency:top10k complexity:intro source:shin-kanzen
明日は雨が降るにちがいない。	はずだ	と思う	にちがいない	にちがいない = definitely will (strong inference)	It will definitely rain tomorrow	[sound:55173c8368b2.mp3]	module:02-n4 jlpt:n4 register:formal point:はずだ pos:expr frequency:top1k complexity:standard source:shin-kanzen
彼はもう来ているはずだ。	にちがいない	と思う	はずだ	はずだ = expected/should have	He should already be here	[sound:de142b627cd5.mp3]	module:02-n4 jlpt:n4 register:formal point:はずだ pos:expr frequency:top10k complexity:intro source:shin-kanzen
この試験は難しいはずだ。	にちがいない	と思う	はずだ	はずだ = predicted/expected	This exam should be difficult	[sound:fe79a9905004.mp3]	module:02-n4 jlpt:n4 register:formal point:はずだ pos:expr frequency:top5k complexity:intro source:shin-kanzen
彼はいい人だと思う。	にちがいない	はずだ	と思う	と思う = personal opinion/belief	I think he's a good person	[sound:db1e2b83ce6e.mp3]	module:02-n4 jlpt:n4 register:formal point:はずだ pos:expr frequency:top5k complexity:intro source:shin-kanzen
明日は天気がいいと思う。	にちがいない	はずだ	と思う	と思う = personal prediction	I think tomorrow will be nice	[sound:bcb16d89b0b6.mp3]	module:02-n4 jlpt:n4 register:formal point:はずだ pos:expr frequency:top5k complexity:intro source:shin-kanzen
彼が優勝するにちがいない。	はずだ	と思う	にちがいない	にちがいない = certain/inevitable	He's sure to win	[sound:2e3b366c6956.mp3]	module:02-n4 jlpt:n4 register:formal point:はずだ pos:expr frequency:top10k complexity:standard source:shin-kanzen
この計画は成功するはずだ。	にちがいない	と思う	はずだ	はずだ = reasonable expectation	This plan should succeed	[sound:3f08c8a002d6.mp3]	module:02-n4 jlpt:n4 register:formal point:はずだ pos:expr frequency:top10k complexity:standard source:shin-kanzen
彼女は怒っていると思う。	にちがいない	はずだ	と思う	と思う = subjective impression	I think she's angry	[sound:d9d25c1cffcd.mp3]	module:02-n4 jlpt:n4 register:formal point:はずだ pos:expr frequency:top5k complexity:intro source:shin-kanzen
その事件は未解決にちがいない。	はずだ	と思う	にちがいない	にちがいない = must be/surely	That incident must be unsolved	[sound:00ff92e19bfb.mp3]	module:02-n4 jlpt:n4 register:formal point:はずだ pos:expr frequency:top10k complexity:standard source:shin-kanzen
彼はここへ来ぬ	いかない	modern form	古典形	古典 ぬ vs 現代 ない	古典と現代の対比	[sound:b426e4836034.mp3]	module:02-n4 point:はずだ complexity:intro frequency:top10k source:imabi jlpt:n4 source:shin-kanzen
それはせぬことだ	しないことだ	modern form	古典形	古典 ぬ vs 現代 ない	古典と現代の対比	[sound:7cb77239c0d3.mp3]	module:02-n4 point:はずだ complexity:intro source:imabi jlpt:n4 source:shin-kanzen
此の剣ざるべし	この剣ではない（はず）	modern form	古典形	古典 ざる vs 現代 ない	古典と現代の対比	[sound:243fe7d40498.mp3]	module:02-n4 point:はずだ complexity:intro source:imabi jlpt:n4 source:shin-kanzen
去るべし	行くはずだ	modern form	古典形	古典 べし vs 現代 はずだ	古典と現代の対比	[sound:1009e1c92816.mp3]	module:02-n4 point:はずだ complexity:intro frequency:top10k source:imabi jlpt:n4 source:shin-kanzen
王なりし	王だった	modern form	古典形	古典 ましし vs 現代 だった	古典と現代の対比	[sound:114549de77c4.mp3]	module:02-n4 point:はずだ complexity:intro frequency:top10k source:imabi jlpt:n4 source:shin-kanzen
