#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#
#deck:Japanese Grammar (Strict)::02 - N4 Grammar::Cloze

{{c1::ところで}}、その案件についてですが、進捗はいかがでしょうか。	{{c1::ところで}}、そのあんけんについてですが、しんちょくはいかがでしょうか。	Transition marker to shift topic.	[sound:2a4b68081689.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
{{c1::実のところ}}、その計画には問題があるんです。	{{c1::じつのところ}}、そのけいかくにはもんだいがあるんです。	Phrase meaning 'actually' or 'in truth'.	[sound:0b93099c1628.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
{{c1::つまるところ}}、時間不足が原因だった。	{{c1::つまるところ}}、じかんぶそくがげんいんだった。	Phrase meaning 'ultimately' or 'in the final analysis'.	[sound:88afa8be8616.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:intro frequency:top10k source:shin-kanzen
{{c1::要するに}}、この案は実現不可能だということです。	{{c1::ようするに}}、このあんはじつげんふかのうだということです。	Phrase meaning 'in short' or 'in summary'.	[sound:df6ea1a850d8.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
{{c1::ただし}}、これはあくまで仮の計画です。	{{c1::ただし}}、これはあくまでかりのけいかくです。	Marker introducing a restriction or condition.	[sound:517d0ddc65ff.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top5k source:shin-kanzen
{{c1::もっとも}}、別の見方をすることもできます。	{{c1::もっとも}}、べつのみかたをすることもできます。	Concessive marker acknowledging an alternative view.	[sound:88e110f3c5a6.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top5k source:shin-kanzen
{{c1::いやむしろ}}、逆が正しいと言えるでしょう。	{{c1::いやむしろ}}、ぎゃくがただしいといえるでしょう。	Strong emphatic correction marker.	[sound:d19e905fcb1a.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
{{c1::念のため}}、もう一度確認しておきましょう。	{{c1::ねんのため}}、もういちどかくにんしておきましょう。	Phrase meaning 'just to be safe' or 'to be sure'.	[sound:9a3ae7be5bd5.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:low source:shin-kanzen
{{c1::万が一}}の場合に備えておく必要があります。	{{c1::まんがいち}}のばあいにそなえておくひつようがあります。	Expression for unlikely but important contingency.	[sound:2953ef2551aa.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top5k source:shin-kanzen
{{c1::案の定}}、予想通りに失敗してしまった。	{{c1::あんのじょう}}、よそうどおりにしっぱいしてしまった。	Expression confirming an expected outcome.	[sound:6f698ebdad3e.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:low source:shin-kanzen
{{c1::存外}}、この方法は非常に効果的でした。	{{c1::ぞんがい}}、このほうほうはひじょうにこうかてきでした。	Expression indicating surprising positive result.	[sound:694db0abe90d.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
これでいいのか{{c1::ひとまず}}、様子を見てみましょう。	これでいいのか{{c1::ひとまず}}、ようすをみてみましょう。	Adverb meaning 'for now' or 'temporarily'.	[sound:4f6cc4b2733e.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
{{c1::いずれにせよ}}、決定は月末までに下す必要がある。	{{c1::いずれにせよ}}、けつていはつきまつまでにくだすひつようがある。	Expression meaning 'in any case' or 'either way'.	[sound:110f5972cf5a.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:low source:shin-kanzen
{{c1::例えば}}、このような場合はどうすればいいのでしょう。	{{c1::たとえば}}、このようなばあいはどうすればいいのでしょう。	Marker introducing an example.	[sound:01ccbf29af8d.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top5k source:shin-kanzen
その{{c1::話は変わるが}}、明日の会議について説明します。	その{{c1::はなしはかわるが}}、あしたのかいぎについてせつめいします。	Phrase introducing a subject change.	[sound:c79bec6eab01.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top5k source:shin-kanzen
{{c1::そういえば}}、その計画は最終的にどうなったのか。	{{c1::そういえば}}、そのけいかくはさいしゅうてきにどうなったのか。	Transition marker to recall a related topic.	[sound:e99e64ea7307.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
{{c1::何といっても}}、安全が最優先事項である。	{{c1::なんといっても}}、あんぜんがさいゆうせんじこうである。	Emphasis marker showing supreme importance.	[sound:480552e622c0.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:low source:shin-kanzen
{{c1::何しろ}}初体験なので、準備が大変だった。	{{c1::なにしろ}}しょたいけんなので、じゅんびがたいへんだった。	Causative marker emphasizing a reason.	[sound:d2b5cd99040b.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:low source:shin-kanzen
{{c1::言ってみれば}}、この状況は戦場のようなものです。	{{c1::いってみれば}}、このじょうきょうはせんじょうのようなものです。	Analogy introducer softening comparison.	[sound:2e70836be3c5.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
{{c1::とはいえ}}、完璧を求めるべきではない。	{{c1::とはいえ}}、かんぺきをもとめるべきではない。	Gentle concessive marker.	[sound:a58a7e8c6666.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
{{c1::とはいうものの}}、可能性は残されている。	{{c1::とはいうものの}}、かのうせいはのこされている。	Wistful concession acknowledging reality.	[sound:e77b009129d3.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:intro frequency:top10k source:shin-kanzen
{{c1::それにつけても}}、彼の協力があったから成功した。	{{c1::それにつけても}}、かのきょうりょくがあったからせいこうした。	Attributive link showing gratitude.	[sound:8a345f7b078d.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
{{c1::それなのに}}、誰も手伝ってくれなかった。	{{c1::それなのに}}、だれもてつだってくれなかった。	Contradiction marker showing disappointment.	[sound:8bb58819e795.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top1k source:shin-kanzen
{{c1::にもかかわらず}}、計画は予定通り進行した。	{{c1::にもかかわらず}}、けいかくはよていどおりしんこうした。	Formal adversity marker.	[sound:495c12aac6bc.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
{{c1::もしかして}}、その情報は信頼できないのではないか。	{{c1::もしかして}}、そのじょうほうはしんらいできないのではないか。	Cautious possibility marker.	[sound:28af6c3fe31e.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
{{c1::いずれにしても}}、結論は同じになるだろう。	{{c1::いずれにしても}}、けつろんはおなじになるだろう。	Either-way finality marker.	[sound:fad4eb147d1f.mp3]	module:02-n4 jlpt:n4 point:それでも complexity:standard frequency:top10k source:shin-kanzen
