#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar (Strict)::02 - N4 Grammar::Recognition

よろしくお願いいたします。	よろしくおねがいいたします。	Please help me / Best regards.	ビジネス敬語	よろしく+おねがい+いたす	standard business phrase	request		[sound:e1ef2f1b2f82.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
ご不明な点はございませんか。	ごふめいなてんはございませんか。	Are there any unclear points?	ビジネス敬語	ご不明+ございませんか	polite clarification	clarification		[sound:4ef57b12ba4a.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
こちらこそありがとうございます。	こちらこそありがとうございます。	Thank you too (reciprocal).	ビジネス敬語	こちらこそ+ありがとう+ございます	reciprocal thanks	thanks		[sound:f7fe55ae2712.mp3]	module:02-n4 point:いたす complexity:standard source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
大変恐れ入りますが。	たいへんおそれいりますが。	I'm very sorry to trouble you.	ビジネス敬語	大変+恐れ入る+ます+が	emphatic polite apology	apology		[sound:de08ee67f0d7.mp3]	module:02-n4 point:いたす complexity:intro frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
何かご不明な点がございましたら。	なにかごふめいなてんがございましたら。	If you have any unclear points.	ビジネス敬語	何か+ご不明+ございましたら	polite conditional	conditional		[sound:73f8368083ec.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
こちらをご覧ください。	こちらをごらんください。	Please look at this.	ビジネス敬語	こちら+ご覧+ください	polite instruction	instruction		[sound:5ab081f46a72.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
ご不明な点についてお聞かせください。	ごふめいなてんについておきかせください。	Please tell me if there are unclear points.	ビジネス敬語	ご不明+について+お聞かせください	polite request	request		[sound:1dcd9fb73f3e.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
どちらでもかまいませんが。	どちらでもかまいませんが。	Either is fine, but.	ビジネス敬語	どちら+かまう+ません+が	polite choice	choice		[sound:e0ee71d1ce16.mp3]	module:02-n4 point:いたす complexity:standard source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
かかる費用についてお伝えいたします。	かかるひようについておつたえいたします。	I will inform you of the costs.	ビジネス敬語	かかる+について+お伝え+いたす	formal notification	notification		[sound:1fe571a9928a.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
こちらで異議はございませんか。	こちらでいぎはございませんか。	Do you have any objections here?	ビジネス敬語	こちら+異議+ございませんか	polite objection check	confirmation		[sound:c1dfd6745d8b.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
今後ともよろしくお願いいたします。	こんごともよろしくおねがいいたします。	I look forward to your continued support.	ビジネス敬語	今後とも+よろしく+おねがい+いたす	future gratitude	thanks		[sound:540b54a457cd.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
別途ご連絡させていただきます。	べっとごれんらくさせていただきます。	I will contact you separately.	ビジネス敬語	別途+ご連絡+させていただく	polite future action	action		[sound:2cc2f3462399.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
お時間をいただきありがとうございます。	おじかんをいただきありがとうございます。	Thank you for your time.	ビジネス敬語	お時間+いただく+ありがとう+ございます	time gratitude	thanks		[sound:51f917b4c3d4.mp3]	module:02-n4 point:いたす complexity:standard frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
こちらはいかがでしょうか。	こちらはいかがでしょうか。	How about this one?	ビジネス敬語	こちら+いかが+でしょう+か	polite presentation	inquiry		[sound:45f2448d7fa9.mp3]	module:02-n4 point:いたす complexity:standard source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
よろしければこちらをご確認ください。	よろしければこちらをごかくにんください。	If you like, please check this.	ビジネス敬語	よろしければ+こちら+ご確認+ください	polite conditional request	request		[sound:127dc75305e4.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
返信いただきありがとうございます。	へんしんいただきありがとうございます。	Thank you for your reply.	ビジネス敬語	返信+いただく+ありがとう+ございます	email thanks	thanks		[sound:ea7fffadd984.mp3]	module:02-n4 point:いたす complexity:standard source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
お忙しい中ありがとうございました。	おいそがしいなかありがとうございました。	Thank you very much despite your busy time.	ビジネス敬語	お忙しい中+ありがとう+ございました	gratitude acknowledgment	thanks		[sound:3e19399820fc.mp3]	module:02-n4 point:いたす complexity:standard frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
いただきましたご指摘について。	いただきましたごしてきについて。	Regarding the feedback I received.	ビジネス敬語	いただいた+ご指摘+について	acknowledging feedback	acknowledgment		[sound:5d07905d11b8.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
ご質問ありがとうございます。	ごしつもんありがとうございます。	Thank you for your question.	ビジネス敬語	ご質問+ありがとう+ございます	question thanks	thanks		[sound:c9bff42bb014.mp3]	module:02-n4 point:いたす complexity:standard frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
この度はご対応ありがとうございました。	このどはごたいおうありがとうございました。	Business: thank you for response this time.	ビジネス敬語	この度+ご対応+ありがとう	formal thanks	thanks		[sound:e7cd06e6a448.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
大変ご多忙のところ恐れ入ります。	たいへんごたぼうのところおそれいります。	Business: very sorry to trouble you.	ビジネス敬語	大変+ご多忙+恐れ入る	formal apology	apology		[sound:0d9fd2a232c3.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
本件についてご質問などございましたら。	ほんけんについてごしつもんなどございましたら。	Business: if you have questions about this.	ビジネス敬語	本件+ご質問+ございましたら	polite conditional	conditional		[sound:deee87d28162.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
返却期限までにお返しいただけますか。	へんきゃくきげんまでにおかえしいただけますか。	Business: can you return by deadline.	ビジネス敬語	返却期限+お返し+いただける	polite request	request		[sound:5e1425471c4c.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
ご指示に従いまして対応いたします。	ごしじにしたがいましてたいおういたします。	Business: I will respond per your instructions.	ビジネス敬語	ご指示+に従いまして+対応+いたす	formal compliance	compliance		[sound:04f7ffb6c22d.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
お急ぎのところ申し訳ございません。	おいそぎのところもうしわけございません。	Business: sorry to rush you.	ビジネス敬語	お急ぎ+申し訳+ございません	formal apology	apology		[sound:e7a4fe562224.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
ご存知の通りでございます。	ごぞんじのとうりでございます。	Business: as you know (formal).	ビジネス敬語	ご存知+の通り+でございます	formal confirmation	confirmation		[sound:6982f2ed858d.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
別途お打ち合わせをさせていただきたく。	べっとおうちあわせをさせていただきたく。	Business: wish to meet separately.	ビジネス敬語	別途+お打ち合わせ+させていただきたい	humble meeting request	meeting		[sound:40039c5681c9.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
こちらこそご丁寧なご対応をありがとうございます。	こちらこそごていねいなごたいおうをありがとうございます。	Thank you for your careful attention.	ビジネス敬語	こちらこそ+ご丁寧+ご対応+ありがとう	formal thanks	thanks		[sound:dc0da66570f6.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
別途書類をお郵送させていただきます。	べっとしょるいをおゆうそうさせていただきます。	I will mail documents separately.	ビジネス敬語	別途+書類+お郵送+させていただく	future action	action		[sound:811cdb3eb3cd.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
ご理解いただきましてありがとうございます。	ごりかいいただきましてありがとうございます。	Thank you for understanding.	ビジネス敬語	ご理解+いただきまして+ありがとう	formal thanks	thanks		[sound:6be10b0511b6.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
何かご分からないことございましたら。	なにかごわからないことございましたら。	If there is anything unclear.	ビジネス敬語	何か+ご分かりにくい+ございましたら	polite conditional	conditional		[sound:1884ad2d5a34.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
弊社までお気軽にお問い合わせください。	へいしゃまでおきがるにおといあわせください。	Please feel free to contact us.	ビジネス敬語	弊社+お気軽に+お問い合わせ	polite invitation	invitation		[sound:d4319743f86c.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives jlpt:n4 source:shin-kanzen
