#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#
#deck:Japanese Grammar (Strict)::02 - N4 Grammar::Recognition

彼は私より背が高い。	かれはわたしよりせがたかい。	He is taller than me.	comparison	A より B	A is more X than B	marks comparison baseline	もっと	[sound:6279698ea70c.mp3]	module:02-n4 jlpt:n4 point:より complexity:intro frequency:top5k source:shin-kanzen
日本より韓国が好きです。	にほんよりかんこくがすきです。	I prefer Korea to Japan.	comparison	A より B が好き	prefer B more than A	baseline for comparison	のほう	[sound:fbd226ee8fed.mp3]	module:02-n4 jlpt:n4 point:より complexity:intro frequency:top10k source:shin-kanzen
毎日より休みの方がいいです。	まいにちよりやすみのほうがいいです。	Days off are better than working.	comparison	A より B の方が X	B is more X than A	comparison with topicalization	のほう	[sound:2ec127435d4a.mp3]	module:02-n4 jlpt:n4 point:より complexity:standard frequency:top1k source:shin-kanzen
これしか食べられません。	これしかたべられません。	I can only eat this.	exclusive	X しか + negative	only X (requires negative)	requires negation	だけ	[sound:6d507756766c.mp3]	module:02-n4 jlpt:n4 point:より complexity:intro source:shin-kanzen
一時間しか勉強できませんでした。	いちじかんしかべんきょうできませんでした。	I could only study for one hour.	exclusive	X しか + negative	only X (no other alternative)	must have negative verb	ばかり	[sound:0cca7c2ef20a.mp3]	module:02-n4 jlpt:n4 point:より complexity:standard frequency:top10k source:shin-kanzen
日本語しか話せません。	にほんごしかはなせません。	I can only speak Japanese.	exclusive	X しか + negative	X and nothing else	MUST have negative	だけ vs しか	[sound:5afed363b20a.mp3]	module:02-n4 jlpt:n4 point:より complexity:intro frequency:top10k source:shin-kanzen
私だけがこの秘密を知っています。	わたしだけがこのひみつをしっています。	Only I know this secret.	exclusive	X だけ	only X (neutral)	no polarity requirement	しか	[sound:06616f71ce6d.mp3]	module:02-n4 jlpt:n4 point:より complexity:standard frequency:top10k source:shin-kanzen
水だけ飲みました。	みずだけのみました。	I drank only water.	exclusive	X だけ + positive	only X (polarity-neutral)	works with positive verbs	しか	[sound:02c52cf0d6fe.mp3]	module:02-n4 jlpt:n4 point:より complexity:intro frequency:top1k source:shin-kanzen
子どもばかり遊んでいます。	こどもばかりあそんでいます。	The children are just playing.	excessive	X ばかり	only/just doing X	early intro: emphasis on excess	だけ	[sound:0cd5592abef0.mp3]	module:02-n4 jlpt:n4 point:より complexity:standard frequency:top5k source:shin-kanzen
間違いばかりします。	まちがいばかりします。	I keep making nothing but mistakes.	excessive	X ばかり	only/constantly X	repetition/emphasis of X	しか	[sound:cd69dc6ba476.mp3]	module:02-n4 jlpt:n4 point:より complexity:intro frequency:top10k source:shin-kanzen
