#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::13 - L1 Interference::Recognition

日本に住んでいます	にっぽんにすんでいます	I am living in Japan (state)	L1-interference (tense/aspect)	日本に住んでいます	I am living in Japan (state)	State/resultative requires ている	日本に住みます vs 日本に住んでいます	[sound:82ff0fd4da6b.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:日本に住みます source:curated-jpgram
彼女がいます	かのじょがいます	I have a girlfriend (state)	L1-interference (tense/aspect)	彼女がいます	I have a girlfriend (state)	State/resultative requires ている	彼女をいます vs 彼女がいます	[sound:8211be96f404.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:彼女をいます source:curated-jpgram
兄が三人います	あにがさんにんいます	I have three older brothers (state)	L1-interference (tense/aspect)	兄が三人います	I have three older brothers (state)	State/resultative requires ている	兄が三人にいます vs 兄が三人います	[sound:9519e3c30937.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:兄が三人にいます source:curated-jpgram
その人を知っています	そのにんをしっています	I know that person (acquainted)	L1-interference (tense/aspect)	その人を知っています	I know that person (acquainted)	State/resultative requires ている	その人を知ります vs その人を知っています	[sound:17008572ed9a.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:その人を知ります source:curated-jpgram
彼の名前を知っています	かれのなまえをしっています	I know his name (factual)	L1-interference (tense/aspect)	彼の名前を知っています	I know his name (factual)	State/resultative requires ている	彼の名前を知ります vs 彼の名前を知っています	[sound:8419dbe0e786.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:彼の名前を知ります source:curated-jpgram
英語ができます	えいごができます	I can speak English (ability state)	L1-interference (tense/aspect)	英語ができます	I can speak English (ability state)	State/resultative requires ている	英語をできます vs 英語ができます	[sound:4724d8fb3932.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:英語をできます source:curated-jpgram
日本語がわかります	にほんごがわかります	I understand Japanese (comprehension state)	L1-interference (tense/aspect)	日本語がわかります	I understand Japanese (comprehension state)	State/resultative requires ている	日本語をわかります vs 日本語がわかります	[sound:4206b144c81e.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:日本語をわかります source:curated-jpgram
新しい計画を立てています	あたらしいけいかくをたてています	I am making a new plan (in process)	L1-interference (tense/aspect)	新しい計画を立てています	I am making a new plan (in process)	State/resultative requires ている	新しい計画を立てます vs 新しい計画を立てています	[sound:054c10571dea.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:standard confusable-with:新しい計画を立てます source:curated-jpgram
家を建てています	いえをたてています	I am building a house (ongoing)	L1-interference (tense/aspect)	家を建てています	I am building a house (ongoing)	State/resultative requires ている	家を建てます vs 家を建てています	[sound:f261a8886d66.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:家を建てます source:curated-jpgram
論文を書いています	ろんぶんをかいています	I am writing a thesis (ongoing)	L1-interference (tense/aspect)	論文を書いています	I am writing a thesis (ongoing)	State/resultative requires ている	論文を書きます vs 論文を書いています	[sound:39200b17981e.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:論文を書きます source:curated-jpgram
彼と結婚しています	かれとけっこんしています	I am married to him (state)	L1-interference (tense/aspect)	彼と結婚しています	I am married to him (state)	State/resultative requires ている	彼と結婚します vs 彼と結婚しています	[sound:9b782297f67d.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:彼と結婚します source:curated-jpgram
すでに食事をしています	すでにしょくじをしています	I have already eaten (state)	L1-interference (tense/aspect)	すでに食事をしています	I have already eaten (state)	State/resultative requires ている	すでに食事をします vs すでに食事をしています	[sound:f8e6cb60a499.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:すでに食事をします source:curated-jpgram
この仕事をしています	このしごとをしています	I am employed (state from hiring)	L1-interference (tense/aspect)	この仕事をしています	I am employed (state from hiring)	State/resultative requires ている	この仕事をします vs この仕事をしています	[sound:8557f9ab842f.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:この仕事をします source:curated-jpgram
明日、東京へ行きます	あした、とうきょうへいきます	Tomorrow I will go to Tokyo (scheduled)	L1-interference (tense/aspect)	明日、東京へ行きます	Tomorrow I will go to Tokyo (scheduled)	State/resultative requires ている	明日、東京へいました vs 明日、東京へ行きます	[sound:5cfe3c4a804b.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:明日-東京へいました source:curated-jpgram
週末、映画を見ます	しゅうまつ、えいがをみます	This weekend I will watch a movie (planned)	L1-interference (tense/aspect)	週末、映画を見ます	This weekend I will watch a movie (planned)	State/resultative requires ている	週末、映画をみました vs 週末、映画を見ます	[sound:bf3d52a3713f.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:週末-映画をみました source:curated-jpgram
毎日、コーヒーを飲みます	まいにち、こーひーをのみます	I drink coffee every day (habitual)	L1-interference (tense/aspect)	毎日、コーヒーを飲みます	I drink coffee every day (habitual)	State/resultative requires ている	毎日、コーヒーをのみました vs 毎日、コーヒーを飲みます	[sound:61f9e8de20e5.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:毎日-コーヒーをのみました source:curated-jpgram
毎週、図書館に行きます	まいしゅう、としょかんにいきます	I go to the library every week (habitual)	L1-interference (tense/aspect)	毎週、図書館に行きます	I go to the library every week (habitual)	State/resultative requires ている	毎週、図書館にいきました vs 毎週、図書館に行きます	[sound:ddd12f25154b.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:毎週-図書館にいきました source:curated-jpgram
景気が良くなりました	けいきがよくなりました	The economy improved (change)	L1-interference (tense/aspect)	景気が良くなりました	The economy improved (change)	State/resultative requires ている	景気が良いです vs 景気が良くなりました	[sound:b58638116813.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:景気が良いです source:curated-jpgram
彼は医者になりました	かれはいしゃになりました	He became a doctor (change)	L1-interference (tense/aspect)	彼は医者になりました	He became a doctor (change)	State/resultative requires ている	彼は医者です vs 彼は医者になりました	[sound:49cb8a8fc598.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:彼は医者です source:curated-jpgram
雨が降り始めました	あめがおりはじめました	It started to rain (change)	L1-interference (tense/aspect)	雨が降り始めました	It started to rain (change)	State/resultative requires ている	雨が降ります vs 雨が降り始めました	[sound:33cabf1a5b21.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:雨が降ります source:curated-jpgram
仕事が終わりました	しごとがおわりました	The work finished (completed)	L1-interference (tense/aspect)	仕事が終わりました	The work finished (completed)	State/resultative requires ている	仕事が終わります vs 仕事が終わりました	[sound:27be5d316575.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:仕事が終わります source:curated-jpgram
講義が始まりました	こうぎがはじまりました	The lecture started (began)	L1-interference (tense/aspect)	講義が始まりました	The lecture started (began)	State/resultative requires ている	講義が始まります vs 講義が始まりました	[sound:ad91f2884972.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:講義が始まります source:curated-jpgram
その時、彼はもう帰っていました	そのとき、かれはもうかえっていました	By that time, he had already left	L1-interference (tense/aspect)	その時、彼はもう帰っていました	By that time, he had already left	State/resultative requires ている	その時、彼はもう帰ります vs その時、彼はもう帰っていました	[sound:257f903ad766.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:standard confusable-with:その時-彼はもう帰ります source:curated-jpgram
私たちはすでに準備をしていました	わたしたちはすでにじゅんびをしていました	We had already prepared	L1-interference (tense/aspect)	私たちはすでに準備をしていました	We had already prepared	State/resultative requires ている	私たちはすでに準備をします vs 私たちはすでに準備をしていました	[sound:126d4e540d49.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:standard confusable-with:私たちはすでに準備をします source:curated-jpgram
昨日、勉強していました	きのう、べんきょうしていました	I was studying yesterday (ongoing past)	L1-interference (tense/aspect)	昨日、勉強していました	I was studying yesterday (ongoing past)	State/resultative requires ている	昨日、勉強します vs 昨日、勉強していました	[sound:c4e68f833c92.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:昨日-勉強します source:curated-jpgram
朝、8時に寝ていました	あさ、はちじにねていました	I was sleeping at 8 in the morning	L1-interference (tense/aspect)	朝、8時に寝ていました	I was sleeping at 8 in the morning	State/resultative requires ている	朝、8時に寝ます vs 朝、8時に寝ていました	[sound:6945b63fc45b.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:朝-8時に寝ます source:curated-jpgram
6月までに、卒業しているでしょう	ろくがつまでに、そつぎょうしているでしょう	By June, I will have graduated	L1-interference (tense/aspect)	6月までに、卒業しているでしょう	By June, I will have graduated	State/resultative requires ている	6月までに、卒業するでしょう vs 6月までに、卒業しているでしょう	[sound:49d09771edf8.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:standard confusable-with:6月までに-卒業するでしょう source:curated-jpgram
来週までに、終わっているはずです	らいしゅうまでに、おわっているはずです	It should be finished by next week	L1-interference (tense/aspect)	来週までに、終わっているはずです	It should be finished by next week	State/resultative requires ている	来週までに、終わるはずです vs 来週までに、終わっているはずです	[sound:e727c9078c6e.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:standard confusable-with:来週までに-終わるはずです source:curated-jpgram
