#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#
#deck:Japanese Grammar (Strict)::13 - L1 Interference::Contrast

毎日勉強します	毎日私は勉強します	毎日勉強します	毎日勉強します	I study every day	Subject clear from context	[sound:9dac0a26de22.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top1k complexity:intro confusable-with:毎日私は勉強します source:curated-jpgram
昨日、映画を見ました	昨日、私は映画を見ました	昨日、映画を見ました	昨日、映画を見ました	Yesterday I watched a movie	Subject clear from past tense	[sound:2df298dbadac.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top1k complexity:intro confusable-with:昨日-私は映画を見ました source:curated-jpgram
何をしていますか	何をあなたは	何をしていますか	何をしていますか	What are you doing?	You clear from question	[sound:7ab7e91215a6.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top1k complexity:intro confusable-with:何をあなたは source:curated-jpgram
田中です	私は田中です	田中です	田中です	I am Tanaka	Subject obvious from context	[sound:7a182bb0336c.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top10k complexity:intro confusable-with:私は田中です source:curated-jpgram
好きです	私は好きです	好きです	好きです	I like it	Subject/object clear from situation	[sound:fdab6232a1c4.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top1k complexity:intro confusable-with:私は好きです source:curated-jpgram
困っています	私は困っています	困っています	困っています	I am troubled	First person obvious	[sound:9fc71e8d5be9.mp3]	module:13-l1 point:l1-pronoun-overuse complexity:intro confusable-with:私は困っています source:curated-jpgram
終わりました	仕事は終わりました	終わりました	終わりました	The work finished	Object obvious from context	[sound:1d744827684a.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top5k complexity:intro confusable-with:仕事は終わりました source:curated-jpgram
飲みました	コーヒーを飲みました	飲みました	飲みました	I drank the coffee	Object clear from context	[sound:a3201605c82c.mp3]	module:13-l1 point:l1-pronoun-overuse complexity:intro confusable-with:コーヒーを飲みました source:curated-jpgram
どこに住んでいますか	あなたはどこに住んでいますか	どこに住んでいますか	どこに住んでいますか	Where do you live?	You clear from question	[sound:b57ae1e919b0.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top10k complexity:intro confusable-with:あなたはどこに住んでいますか source:curated-jpgram
明日、来てください	あなたは明日、来てください	明日、来てください	明日、来てください	Please come tomorrow	You obvious from command	[sound:bd4b4260ab38.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top10k complexity:intro confusable-with:あなたは明日-来てください source:curated-jpgram
何か言いたいことがあります	あなたは何か言いたいことがあります	何か言いたいことがあります	何か言いたいことがあります	Do you have something to say?	You obvious from question	[sound:5e598abe7a4a.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top10k complexity:standard confusable-with:あなたは何か言いたいことがあります source:curated-jpgram
大丈夫ですか	あなたは大丈夫ですか	大丈夫ですか	大丈夫ですか	Are you okay?	You clear from concern question	[sound:e0f9ccbfacec.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top1k complexity:intro confusable-with:あなたは大丈夫ですか source:curated-jpgram
忙しいです	私は忙しいです	忙しいです	忙しいです	I am busy	First person obvious from situation	[sound:7e81117b021a.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top1k complexity:intro confusable-with:私は忙しいです source:curated-jpgram
知りません	私はそれを知りません	知りません	知りません	I don't know	First person and object clear	[sound:fd5e817c05d4.mp3]	module:13-l1 point:l1-pronoun-overuse complexity:intro confusable-with:私はそれを知りません source:curated-jpgram
行きます	明日、東京へ行きます	行きます	行きます	I'm going to Tokyo tomorrow	First person clear from context	[sound:3925aaacaf2f.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top10k complexity:intro confusable-with:明日-東京へ行きます source:curated-jpgram
好きではありません	私はコーヒーが好きではありません	好きではありません	好きではありません	I don't like coffee	First person clear from context	[sound:5a36283b1a0a.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top1k complexity:intro confusable-with:私はコーヒーが好きではありません source:curated-jpgram
できません	私はできません	できません	できません	I cannot do it	First person and object clear	[sound:963d693eb9a1.mp3]	module:13-l1 point:l1-pronoun-overuse complexity:intro confusable-with:私はできません source:curated-jpgram
見えます	富士山が見えます	見えます	見えます	Mt. Fuji is visible	Subject clear from object	[sound:6ad180ba16da.mp3]	module:13-l1 point:l1-pronoun-overuse complexity:intro confusable-with:富士山が見えます source:curated-jpgram
聞こえます	音が聞こえます	聞こえます	聞こえます	I can hear the sound	First person understood from context	[sound:44f6793e677c.mp3]	module:13-l1 point:l1-pronoun-overuse complexity:intro confusable-with:音が聞こえます source:curated-jpgram
あります	時間があります	あります	あります	There is time	Third person obvious	[sound:8331810b5438.mp3]	module:13-l1 point:l1-pronoun-overuse complexity:intro confusable-with:時間があります source:curated-jpgram
欲しいです	新しい靴が欲しいです	欲しいです	欲しいです	I want new shoes	Object clear from desire context	[sound:58bbf3ece4b1.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top1k complexity:intro confusable-with:新しい靴が欲しいです source:curated-jpgram
苦手です	数学が苦手です	苦手です	苦手です	I am weak in math	Subject clear from negative context	[sound:68a878b0ecad.mp3]	module:13-l1 point:l1-pronoun-overuse frequency:top10k complexity:intro confusable-with:数学が苦手です source:curated-jpgram
