#separator:tab
#html:true
#columns:Audio	Prompt	Answer	Reading	EN	Tags
#notetype:Dictation
#deck:Japanese Grammar::10 - Onomatopoeia::Dictation
#

[sound:e7676d6c3885.mp3]	ワクワク	ワクワク	わくわく	Excited/thrilled.	module:10-onomatopoeia point:emotional-onomatopoeia complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:e70e6f5442ae.mp3]	ハラハラ	ハラハラ	はらはら	Nervous/anxious.	module:10-onomatopoeia point:emotional-onomatopoeia complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:55757f0eae7c.mp3]	イライラ	イライラ	いらいら	Annoyed/frustrated.	module:10-onomatopoeia point:emotional-onomatopoeia complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:5969d0688239.mp3]	ドキドキ	ドキドキ	どきどき	Excited/nervous heart.	module:10-onomatopoeia point:emotional-onomatopoeia complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:ff9ca079aadd.mp3]	ボーッ	ボーッ	ぼーっ	Dazed/blank.	module:10-onomatopoeia point:emotional-onomatopoeia complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:6448d235a307.mp3]	パサパサ	パサパサ	ぱさぱさ	Dry/uninspired.	module:10-onomatopoeia point:emotional-onomatopoeia complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:65d2d2c94da4.mp3]	ゲッソリ	ゲッソリ	げっそり	Haggard/exhausted.	module:10-onomatopoeia point:emotional-onomatopoeia complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:de6e2010b9d3.mp3]	ダラダラ	ダラダラ	だらだら	Lazy/sluggish.	module:10-onomatopoeia point:emotional-onomatopoeia complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:d089c6bae983.mp3]	ワンワン	ワンワン	わんわん	Woof woof.	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:b52e76022102.mp3]	ニャーニャー	ニャーニャー	にゃーにゃー	Meow meow.	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:9c6d1a4da546.mp3]	ガチャン	ガチャン	がちゃん	Clang/click.	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:938a3cd2d0da.mp3]	ゴロゴロ	ゴロゴロ	ごろごろ	Rumble/rolling.	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:5969d0688239.mp3]	ドキドキ	ドキドキ	どきどき	Thump/pounding.	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:9d4f1cd9c7a2.mp3]	ザーザー	ザーザー	ざーざー	Pouring/streaming.	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:ddd98d823fd2.mp3]	シッシッ	シッシッ	しっしっ	Shoo/go away.	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:a8e06dc996d1.mp3]	チョロチョロ	チョロチョロ	ちょろちょろ	Trickling.	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:d089c6bae983.mp3]	ワンワン	ワンワン	わんわん	Woof woof.	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:47d9e36d59dd.mp3]	ニャー	ニャー	にゃー	Meow.	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:93b6dedc98e1.mp3]	コケコッコー	コケコッコー	こけこっこー	Cock-a-doodle-doo.	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:b88990383761.mp3]	ケロケロ	ケロケロ	けろけろ	Ribbit ribbit.	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:2014291e78d6.mp3]	モーモー	モーモー	もーもー	Moo.	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:c290aa4fc780.mp3]	ブーブー	ブーブー	ぶーぶー	Oink oink.	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:98eeb9025bd8.mp3]	チュンチュン	チュンチュン	ちゅんちゅん	Chirp chirp.	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:f66b1943c4da.mp3]	ヒーヒー	ヒーヒー	ひーひー	Neigh/whinny.	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar complexity:standard
