#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::09 - SFP & Aizuchi::Recognition
#
男なら黙ってろだぜ	おとこならだまってろだぜ	A man should stay quiet.	male assertive	だぜ	rough male assertion	male attitude	vs よ	[sound:e5260674f1f4.mp3]	pos:sfp register:masculine module:09-sfp-aizuchi point:sfp-gendered
俺が行くだぜ	おれがいくだぜ	I'll go, I'm telling you.	male determination	だぜ	male emphatic intent	male confidence	vs よ	[sound:db2482e2ac32.mp3]	pos:sfp register:masculine module:09-sfp-aizuchi point:sfp-gendered
そんなわけねーだぜ	そんなわけねーだぜ	No way, buddy.	male rejection	だぜ	emphatic male denial	rough refusal	vs よ	[sound:0af3d84f1c6f.mp3]	pos:sfp register:masculine module:09-sfp-aizuchi point:sfp-gendered
できるやぜ	できるやぜ	I can do it.	male assertion	やぜ	male emphatic ability	male confidence	vs だぜ	[sound:1d788a4741c1.mp3]	pos:sfp register:masculine module:09-sfp-aizuchi point:sfp-gendered
本当だやぜ	ほんとうだやぜ	It's true, I tell you.	male statement	やぜ	regional male assertion	emphatic claim	vs だぜ	[sound:6059d570eded.mp3]	pos:sfp register:masculine module:09-sfp-aizuchi point:sfp-gendered
何だってじゃねーかー	なんだってじゃねーかー	What do you mean?	male challenge	じゃねーかー	rough male questioning	skeptical tone	vs か	[sound:071f3656f931.mp3]	pos:sfp register:masculine module:09-sfp-aizuchi point:sfp-gendered
できるじゃねーかー	できるじゃねーかー	You can do it, can't you?	male observation	じゃねーかー	male pointing out ability	encouragement tone	vs ね	[sound:0ba8aaa0ede2.mp3]	pos:sfp register:masculine module:09-sfp-aizuchi point:sfp-gendered
知ってるわい	しってるわい	I know it.	male assertion (dialect)	わい	male regional assertion	dialect emphasis	vs だぜ	[sound:d4e1f7617301.mp3]	pos:sfp register:masculine module:09-sfp-aizuchi point:sfp-gendered
帰るわい	かえるわい	I'm going home.	male statement (dialect)	わい	male regional statement	dialectal tone	vs よ	[sound:03f4eac0c352.mp3]	pos:sfp register:masculine module:09-sfp-aizuchi point:sfp-gendered
姉さん、素敵のよ	ねえさん、すてきのよ	Big sister, you're wonderful.	female admiration	のよ	female emphatic expression	feminine warmth	vs よ	[sound:18843cd3c9ef.mp3]	pos:sfp register:feminine module:09-sfp-aizuchi point:sfp-gendered
本当に好きなのよ	ほんとうにすきなのよ	I really do like it, you see.	female explanation	のよ	female emphatic reason	feminine disclosure	vs ん	[sound:634efae4cf95.mp3]	pos:sfp register:feminine module:09-sfp-aizuchi point:sfp-gendered
大変だったのよ	たいへんだったのよ	It was hard, you know.	female experience	のよ	female personal story	feminine narrative	vs よ	[sound:d0bbe404c5cc.mp3]	pos:sfp register:feminine module:09-sfp-aizuchi point:sfp-gendered
綺麗だわよ	きれいだわよ	It's beautiful, you know.	female assertion	わよ	female emphasis	feminine aesthetic	vs わ	[sound:4b9533831580.mp3]	pos:sfp register:feminine module:09-sfp-aizuchi point:sfp-gendered
いいわよ	いいわよ	It's fine.	female permission	わよ	female casual acceptance	feminine consent	vs わ	[sound:a99b1b404bd2.mp3]	pos:sfp register:feminine module:09-sfp-aizuchi point:sfp-gendered
本当だわよ	ほんとうだわよ	It's true.	female affirmation	わよ	female emphatic agreement	feminine confirmation	vs わ	[sound:89c85e2dfc7c.mp3]	pos:sfp register:feminine module:09-sfp-aizuchi point:sfp-gendered
誰のことかしら	だれのことかしら	Whose are we talking about?	female questioning	かしら	female rhetorical question	feminine curiosity	vs か	[sound:2cc950f02b01.mp3]	pos:sfp register:feminine module:09-sfp-aizuchi point:sfp-gendered
どうしたのかしら	どうしたのかしら	I wonder what happened.	female speculation	かしら	female musing aloud	feminine wondering	vs か	[sound:8e79ab7a290b.mp3]	pos:sfp register:feminine module:09-sfp-aizuchi point:sfp-gendered
本当にいいのかしら	ほんとうにいいのかしら	I wonder if it's really okay.	female uncertainty	かしら	female self-questioning	feminine doubt	vs か	[sound:5586636d5c76.mp3]	pos:sfp register:feminine module:09-sfp-aizuchi point:sfp-gendered
好きなってよ	すきなってよ	I grew to like it.	female experience	てよ	female past experience marker	feminine narrative	vs た	[sound:398eb32aaaa8.mp3]	pos:sfp register:feminine module:09-sfp-aizuchi point:sfp-gendered
分かってよ	わかってよ	Now I understand.	female realization	てよ	female present understanding	feminine clarity	vs た	[sound:cf939cfe9872.mp3]	pos:sfp register:feminine module:09-sfp-aizuchi point:sfp-gendered
嬉しいわよね	うれしいわよね	I'm happy, aren't I?	female happiness	わよね	female combo: assertion+agreement	feminine joy	vs わよ	[sound:821da64531ab.mp3]	pos:sfp register:feminine module:09-sfp-aizuchi point:sfp-gendered
