#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#deck:Japanese Grammar::09 - SFP & Aizuchi::Cloze
#
その映画は面白い{{c1::よ}}。	そのえいがはおもしろい{{c1::よ}}。	Which SFP asserts the opinion?	[sound:702828f8b524.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp
天気がいい{{c1::ね}}。	てんきがいい{{c1::ね}}。	Which SFP seeks agreement?	[sound:27a765cc9e1d.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp
面白い{{c1::よね}}。	おもしろい{{c1::よね}}。	Which SFP combines assertion + agreement?	[sound:c160cb7ef8d4.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp
何ですか{{c1::。}}	なんですか{{c1::。}}	Is this a question (yes/no)?	[sound:f32fc876c22a.mp3]	pos:sfp-cloze module:09-sfp-aizuchi point:sfp
疲れた{{c1::んです}}よ。	つかれた{{c1::んです}}よ。	Which form explains the situation?	[sound:d63b60c67670.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp
本当に大変な{{c1::もの}}ですね。	ほんとうにたいへんな{{c1::もの}}ですね。	Which word justifies the nature?	[sound:ea1938d986f2.mp3]	pos:sfp-cloze module:09-sfp-aizuchi point:sfp
気をつけろ{{c1::ぞ}}。	きをつけろ{{c1::ぞ}}。	Which male SFP commands roughly?	[sound:87fc71ff3f88.mp3]	pos:sfp-cloze register:masculine module:09-sfp-aizuchi point:sfp
男なら黙ってろ{{c1::だぜ}}。	おとこならだまってろ{{c1::だぜ}}。	Which male rough assertion?	[sound:779974b6371d.mp3]	pos:sfp-cloze register:masculine module:09-sfp-aizuchi point:sfp
素敵{{c1::のよ}}。	すてき{{c1::のよ}}。	Which female emphatic SFP?	[sound:08c936d93822.mp3]	pos:sfp-cloze register:feminine module:09-sfp-aizuchi point:sfp
誰のことか{{c1::しら}}。	だれのことか{{c1::しら}}。	Which female wondering SFP?	[sound:0b400b055eb7.mp3]	pos:sfp-cloze register:feminine module:09-sfp-aizuchi point:sfp
うん{{c1::、}}わかりました。	うん{{c1::、}}わかりました。	Which back-channel affirms then reports?	[sound:e38c3270422e.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp
{{c1::なるほど}}ね。	{{c1::なるほど}}ね。	Which aizuchi expresses intellectual insight?	[sound:889c9d8bcbce.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp
{{c1::たしかに}}。	{{c1::たしかに}}。	Which aizuchi validates the point?	[sound:1221f8d155f8.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp
{{c1::えっ}}、本当ですか。	{{c1::えっ}}、ほんとうですか。	Which interjection expresses surprise?	[sound:2971e6a0faf3.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp
{{c1::やった}}。成功した。	{{c1::やった}}。せいこうした。	Which interjection celebrates victory?	[sound:94c73b9f3fdf.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp
もう一度説明して{{c1::よ}}。	もういちどせつめいして{{c1::よ}}。	Which SFP requests emphatically?	[sound:0e1c87ff321a.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp
本当に大事{{c1::よね}}。	ほんとうにだいじ{{c1::よね}}。	Which combo SFP confirms importance?	[sound:5e627aca225d.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp
何か問題が{{c1::ありました}}よ。	なにかもんだいが{{c1::ありました}}よ。	Which form tells of problem?	[sound:d9ad6d3a0a27.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp
絶対に来るよ{{c1::な}}。	ぜったいにくるよ{{c1::な}}。	Which male SFP seeks agreement?	[sound:9c5c27243cdd.mp3]	pos:sfp-cloze register:masculine module:09-sfp-aizuchi point:sfp
大変だった{{c1::わね}}。	たいへんだった{{c1::わね}}。	Which female shared-experience SFP?	[sound:da00440d809d.mp3]	pos:sfp-cloze register:feminine module:09-sfp-aizuchi point:sfp
