#separator:tab
#html:true
#columns:Audio	Prompt	Answer	Reading	EN	Tags
#notetype:Dictation
#deck:Japanese Grammar::09 - Sfp Aizuchi::Dictation
#

[sound:22f503aaf294.mp3]	うん	うん	うん	Yeah.	pos:aizuchi register:casual module:09-sfp-aizuchi point:aizuchi-back-channels complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:065b6aca6216.mp3]	うんうん	うんうん	うんうん	Uh-huh, uh-huh.	pos:aizuchi register:casual module:09-sfp-aizuchi point:aizuchi-back-channels complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:c57fc98f9549.mp3]	えっ、うん	えっ、うん	えっ、うん	Huh? Yeah.	pos:aizuchi register:casual module:09-sfp-aizuchi point:aizuchi-back-channels complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:dc3739e31237.mp3]	そう	そう	そう	I see.	pos:aizuchi register:casual module:09-sfp-aizuchi point:aizuchi-back-channels complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:7a78884e192f.mp3]	そうか	そうか	そうか	Is that so?	pos:aizuchi register:casual module:09-sfp-aizuchi point:aizuchi-back-channels complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:e523d88822b8.mp3]	そう___すか	そうですか	そうですか	Is that so? (polite).	pos:aizuchi register:polite module:09-sfp-aizuchi point:aizuchi-back-channels complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:3e1b9b439996.mp3]	へえー	へえー	へえー	Oh! (with emphasis).	pos:aizuchi register:casual module:09-sfp-aizuchi point:aizuchi-back-channels complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:ca903eac7468.mp3]	へえ	へえ	へえ	Oh.	pos:aizuchi register:casual module:09-sfp-aizuchi point:aizuchi-back-channels complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:22daff09800f.mp3]	えっ	えっ	えっ	Huh? What?	pos:interjection register:casual module:09-sfp-aizuchi point:interjections complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:ca903eac7468.mp3]	へえ	へえ	へえ	Oh! (surprised).	pos:interjection register:casual module:09-sfp-aizuchi point:interjections complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:57c2d002dcf0.mp3]	ひゃー	ひゃー	ひゃー	Wow! / Yikes!	pos:interjection register:casual module:09-sfp-aizuchi point:interjections complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:e54c732dd519.mp3]	うわ	うわ	うわ	Whoa! / Wow!	pos:interjection register:casual module:09-sfp-aizuchi point:interjections complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:629998c9e55c.mp3]	うわぁ	うわぁ	うわぁ	Wowww! (extended).	pos:interjection register:casual module:09-sfp-aizuchi point:interjections complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:c3177957e1e1.mp3]	ゲッ	ゲッ	げっ	Ugh! (disgust).	pos:interjection register:casual module:09-sfp-aizuchi point:interjections complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:7caf9662ae80.mp3]	オロオロ	オロオロ	おろおろ	Oh no! (flustered).	pos:interjection register:casual module:09-sfp-aizuchi point:interjections complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:9f6e0799a1ab.mp3]	あわあわ	あわあわ	あわあわ	Oh gosh! (nervous).	pos:interjection register:casual module:09-sfp-aizuchi point:interjections complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:3654606dba81.mp3]	そこ___行ったらいいよ	そこに行ったらいいよ	そこにいったらいいよ	That place is great, you know.	pos:sfp register:casual module:09-sfp-aizuchi point:sfp-core complexity:intro source:dictionary-of-jp-grammar complexity:standard
[sound:0a13df424dcf.mp3]	明日___締め切りだよ	明日が締め切りだよ	あしたがしめきりだよ	Tomorrow's the deadline, you know.	pos:sfp register:casual module:09-sfp-aizuchi point:sfp-core complexity:intro frequency:low source:dictionary-of-jp-grammar complexity:standard
[sound:0db5ce4d8c73.mp3]	本当___面白いよ	本当に面白いよ	ほんとうにおもしろいよ	It's really interesting, you know.	pos:sfp register:casual module:09-sfp-aizuchi point:sfp-core complexity:intro frequency:top1k source:dictionary-of-jp-grammar complexity:standard
[sound:8b5e3240302f.mp3]	大変だったよ	大変だったよ	たいへんだったよ	It was tough, let me tell you.	pos:sfp register:casual module:09-sfp-aizuchi point:sfp-core complexity:intro frequency:top1k source:dictionary-of-jp-grammar complexity:standard
[sound:4cb4fdd913fc.mp3]	天気___いいね	天気がいいね	てんきがいいね	The weather's nice, isn't it?	pos:sfp register:casual module:09-sfp-aizuchi point:sfp-core complexity:intro frequency:top1k source:dictionary-of-jp-grammar complexity:standard
[sound:47052257b70e.mp3]	美味しいね	美味しいね	おいしいね	It's delicious, right?	pos:sfp register:casual module:09-sfp-aizuchi point:sfp-core complexity:intro frequency:top1k source:dictionary-of-jp-grammar complexity:standard
[sound:008751329351.mp3]	大事なこ___だね	大事なことだね	だいじなことだね	That's important, isn't it?	pos:sfp register:casual module:09-sfp-aizuchi point:sfp-core complexity:intro frequency:top5k source:dictionary-of-jp-grammar complexity:standard
[sound:5bb8893f83e7.mp3]	疲れたね	疲れたね	つかれたね	We're tired, aren't we?	pos:sfp register:casual module:09-sfp-aizuchi point:sfp-core complexity:intro frequency:top10k source:dictionary-of-jp-grammar complexity:standard
