#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::09 - Sentence-Final Particles & Aizuchi::Recognition
#
その映画は面白いよ。	そのえいがはおもしろいよ。	Which SFP asserts the opinion?	cloze-derived	Which SFP asserts the opinion?	Which SFP asserts the opinion?	Which SFP asserts the opinion?		[sound:702828f8b524.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp complexity:intro frequency:top1k source:dictionary-of-jp-grammar
天気がいいね。	てんきがいいね。	Which SFP seeks agreement?	cloze-derived	Which SFP seeks agreement?	Which SFP seeks agreement?	Which SFP seeks agreement?		[sound:27a765cc9e1d.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp complexity:intro frequency:top1k source:dictionary-of-jp-grammar
面白いよね。	おもしろいよね。	Which SFP combines assertion + agreement?	cloze-derived	Which SFP combines assertion + agreement?	Which SFP combines assertion + agreement?	Which SFP combines assertion + agreement?		[sound:c160cb7ef8d4.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp complexity:intro frequency:top1k source:dictionary-of-jp-grammar
何ですか。	なんですか。	Is this a question (yes/no)?	cloze-derived	Is this a question (yes/no)?	Is this a question (yes/no)?	Is this a question (yes/no)?		[sound:f32fc876c22a.mp3]	pos:sfp-cloze module:09-sfp-aizuchi point:sfp complexity:intro frequency:top10k source:dictionary-of-jp-grammar
疲れたんですよ。	つかれたんですよ。	Which form explains the situation?	cloze-derived	Which form explains the situation?	Which form explains the situation?	Which form explains the situation?		[sound:d63b60c67670.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp complexity:intro frequency:top10k source:dictionary-of-jp-grammar
本当に大変なものですね。	ほんとうにたいへんなものですね。	Which word justifies the nature?	cloze-derived	Which word justifies the nature?	Which word justifies the nature?	Which word justifies the nature?		[sound:ea1938d986f2.mp3]	pos:sfp-cloze module:09-sfp-aizuchi point:sfp complexity:intro frequency:top1k source:dictionary-of-jp-grammar
気をつけろぞ。	きをつけろぞ。	Which male SFP commands roughly?	cloze-derived	Which male SFP commands roughly?	Which male SFP commands roughly?	Which male SFP commands roughly?		[sound:87fc71ff3f88.mp3]	pos:sfp-cloze register:masculine module:09-sfp-aizuchi point:sfp complexity:intro frequency:top5k source:dictionary-of-jp-grammar
男なら黙ってろだぜ。	おとこならだまってろだぜ。	Which male rough assertion?	cloze-derived	Which male rough assertion?	Which male rough assertion?	Which male rough assertion?		[sound:779974b6371d.mp3]	pos:sfp-cloze register:masculine module:09-sfp-aizuchi point:sfp complexity:intro frequency:top1k source:dictionary-of-jp-grammar
素敵のよ。	すてきのよ。	Which female emphatic SFP?	cloze-derived	Which female emphatic SFP?	Which female emphatic SFP?	Which female emphatic SFP?		[sound:08c936d93822.mp3]	pos:sfp-cloze register:feminine module:09-sfp-aizuchi point:sfp complexity:intro frequency:top10k source:dictionary-of-jp-grammar
誰のことかしら。	だれのことかしら。	Which female wondering SFP?	cloze-derived	Which female wondering SFP?	Which female wondering SFP?	Which female wondering SFP?		[sound:0b400b055eb7.mp3]	pos:sfp-cloze register:feminine module:09-sfp-aizuchi point:sfp complexity:intro frequency:top1k source:dictionary-of-jp-grammar
うん、わかりました。	うん、わかりました。	Which back-channel affirms then reports?	cloze-derived	Which back-channel affirms then reports?	Which back-channel affirms then reports?	Which back-channel affirms then reports?		[sound:e38c3270422e.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp complexity:intro source:dictionary-of-jp-grammar
なるほどね。	なるほどね。	Which aizuchi expresses intellectual insight?	cloze-derived	Which aizuchi expresses intellectual insight?	Which aizuchi expresses intellectual insight?	Which aizuchi expresses intellectual insight?		[sound:889c9d8bcbce.mp3]	pos:sfp-cloze register:casual module:09-sfp-aizuchi point:sfp complexity:intro source:dictionary-of-jp-grammar
