#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#deck:Japanese Grammar::02 - N4 Grammar::Contrast
#
雨なら、___ vs 雨が降ったら、___。	いいでしょう	つらいでしょう	いいでしょう	なら = given topic	なら = open condition	[sound:f3d0d84cae44.mp3]	module:02-n4 jlpt:n4 register:neutral point:conditional-nara pos:expr frequency:top1k complexity:standard confusable-with:つらいでしょう
食べ物なら、___ vs 食べ物を食べたら、___。	好きなものが多い	満腹になる	好きなものが多い	なら = topic generalization	なら = about the topic	[sound:d5b6f7bd7793.mp3]	module:02-n4 jlpt:n4 register:neutral point:conditional-nara pos:expr frequency:top1k complexity:standard confusable-with:満腹になる
仕事なら、___ vs 仕事をしたら、___。	得意です	疲れました	得意です	なら = regarding work	なら = when doing work	[sound:605d0b1d4d2f.mp3]	module:02-n4 jlpt:n4 register:neutral point:conditional-nara pos:expr frequency:top1k complexity:standard confusable-with:疲れました
子どものなら、___ vs 子どもだったら、___。	元気がいい	遊びたくなる	元気がいい	なら = as a child (given state)	なら = if were a child (hypothetical)	[sound:caccc6ee3228.mp3]	module:02-n4 jlpt:n4 register:neutral point:conditional-nara pos:expr frequency:top5k complexity:standard confusable-with:遊びたくなる
時間なら、___ vs 時間があったら、___。	ある方がいい	できたのに	ある方がいい	なら = given time (condition)	なら = specific instance	[sound:9d39a50f5610.mp3]	module:02-n4 jlpt:n4 register:neutral point:conditional-nara pos:expr frequency:top1k complexity:standard confusable-with:できたのに
英語なら、___ vs 英語ができたら、___。	得意です	もっと仕事がある	得意です	なら = as for English	なら = if could speak English	[sound:6d924e3b5411.mp3]	module:02-n4 jlpt:n4 register:neutral point:conditional-nara pos:expr frequency:top1k complexity:standard confusable-with:もっと仕事がある
お金なら、___ vs お金があったら、___。	持っています	買いたいものがある	持っています	なら = as for money	なら = if had money	[sound:5a88660ad31b.mp3]	module:02-n4 jlpt:n4 register:neutral point:conditional-nara pos:expr frequency:top10k complexity:standard confusable-with:買いたいものがある
スポーツなら、___ vs スポーツをしたら、___。	好きです	体が疲れた	好きです	なら = regarding sports	なら = after doing sports	[sound:f2f154f2f9d9.mp3]	module:02-n4 jlpt:n4 register:neutral point:conditional-nara pos:expr frequency:top1k complexity:standard confusable-with:体が疲れた
季節なら、___ vs 春になったら、___。	春が一番好きです	桜が咲きます	春が一番好きです	なら = as a season	なら = when it becomes spring	[sound:fac3372ad001.mp3]	module:02-n4 jlpt:n4 register:neutral point:conditional-nara pos:expr frequency:top5k complexity:standard confusable-with:桜が咲きます
場所なら、___ vs そこに行ったら、___。	京都が最高です	素晴らしかった	京都が最高です	なら = as for places	なら = specific visit	[sound:83a409604bbe.mp3]	module:02-n4 jlpt:n4 register:neutral point:conditional-nara pos:expr frequency:top5k complexity:standard confusable-with:素晴らしかった
