#separator:tab
#html:true
#columns:Audio	Prompt	Answer	Reading	EN	Tags
#notetype:Dictation
#deck:Japanese Grammar::02 - N4::Dictation
#
[sound:e8bf91fd21dd.mp3]	私___友達に荷物を持ってあげました。	私は友達に荷物を持ってあげました。	わたしはともだちににもつをもってあげました。	I helped my friend by carrying luggage.	module:02-n4 jlpt:n4 point:benefactive complexity:standard frequency:top1k source:shin-kanzen point:module-dictation_dictation
[sound:c5c6aa121e9a.mp3]	姉___妹に宿題を教えてあげた。	姉が妹に宿題を教えてあげた。	あねがいもうとにしゅくだいをおしえてあげた。	The older sister taught homework to the younger sister.	module:02-n4 jlpt:n4 point:benefactive complexity:standard frequency:top10k source:shin-kanzen point:module-dictation_dictation
[sound:cc554bde91b2.mp3]	先生に資料___作ってあげました。	先生に資料を作ってあげました。	せんせいにしりょうをつくってあげました。	I created materials for the teacher.	module:02-n4 jlpt:n4 point:benefactive complexity:standard frequency:low source:shin-kanzen point:module-dictation_dictation
[sound:1c13a7485dfb.mp3]	兄___弟に水をやってあげた。	兄が弟に水をやってあげた。	あにがおとうとにみずをやってあげた。	The brother gave water to the younger brother.	module:02-n4 jlpt:n4 point:benefactive complexity:standard frequency:top1k source:shin-kanzen point:module-dictation_dictation
[sound:c6b4c3997e53.mp3]	猫に餌___やってあげた。	猫に餌をやってあげた。	ねこにえさをやってあげた。	I gave food to the cat.	module:02-n4 jlpt:n4 point:benefactive complexity:intro frequency:top10k source:shin-kanzen point:module-dictation_dictation complexity:standard
[sound:c36eda04cbe5.mp3]	彼女に花___買ってあげた。	彼女に花を買ってあげた。	かのじょにはなをかってあげた。	I bought flowers for my girlfriend.	module:02-n4 jlpt:n4 point:benefactive complexity:intro frequency:top5k source:shin-kanzen point:module-dictation_dictation complexity:standard
[sound:0a42c881054a.mp3]	子供に本___読んであげました。	子供に本を読んであげました。	こどもにほんをよんであげました。	I read a book to the child.	module:02-n4 jlpt:n4 point:benefactive complexity:standard frequency:top1k source:shin-kanzen point:module-dictation_dictation
[sound:8a4ea4957501.mp3]	同僚___私に仕事を教えてあげた。	同僚が私に仕事を教えてあげた。	どうりょうがわたしにしごとをおしえてあげた。	My colleague taught me the job.	module:02-n4 jlpt:n4 point:benefactive complexity:standard frequency:top10k source:shin-kanzen point:module-dictation_dictation
[sound:ab9586244d47.mp3]	子ども___医者に予防接種をさせられた。	子どもは医者に予防接種をさせられた。	こどもはいしゃによぼうせっしゅをさせられた。	The child was forced to get vaccinated by the doctor.	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top10k source:shin-kanzen point:module-dictation_dictation
[sound:b27bad4b2589.mp3]	労働者___長時間働かされた。	労働者は長時間働かされた。	ろうどうしゃはちょうじかんはたらかされた。	Workers were forced to work long hours.	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top10k source:shin-kanzen point:module-dictation_dictation
[sound:62e341015293.mp3]	私___母に掃除させられている。	私は母に掃除させられている。	わたしはははにそうじさせられている。	I am forced by my mother to clean.	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top1k source:shin-kanzen point:module-dictation_dictation
[sound:f4cf1917a9d2.mp3]	選手___練習をさせられた。	選手は練習をさせられた。	せんしゅはれんしゅうをさせられた。	The athletes were forced to practice.	module:02-n4 jlpt:n4 point:causative-passive complexity:intro frequency:top10k source:shin-kanzen point:module-dictation_dictation complexity:standard
[sound:8cc5a711266e.mp3]	生徒たち___宿題をさせられている。	生徒たちは宿題をさせられている。	せいとたちはしゅくだいをさせられている。	The students are forced to do homework.	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top1k source:shin-kanzen point:module-dictation_dictation
[sound:60c8ee40abc8.mp3]	彼___毎日報告書を書かされている。	彼は毎日報告書を書かされている。	かれはまいにちほうこくしょをかかされている。	He is forced to write reports every day.	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top10k source:shin-kanzen point:module-dictation_dictation
[sound:a414e16d6df0.mp3]	社員___家で待たされてしまった。	社員は家で待たされてしまった。	しゃいんはいえでまたされてしまった。	The employee was left waiting at home regrettably.	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top1k source:shin-kanzen point:module-dictation_dictation
[sound:c08c3822caca.mp3]	患者___新薬を飲ませられた。	患者は新薬を飲ませられた。	かんじゃはしんやくをのませられた。	The patient was forced to take the new medicine.	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top10k source:shin-kanzen point:module-dictation_dictation
[sound:b93a16a77505.mp3]	子どもに野菜___食べさせた。	子どもに野菜を食べさせた。	こどもにやさいをたべさせた。	I made the child eat vegetables.	module:02-n4 jlpt:n4 point:causative complexity:standard frequency:top5k source:shin-kanzen point:module-dictation_dictation
[sound:2232aef2bf4e.mp3]	学生に宿題___させている。	学生に宿題をさせている。	がくせいにしゅくだいをさせている。	I am making the students do homework.	module:02-n4 jlpt:n4 point:causative complexity:intro frequency:top1k source:shin-kanzen point:module-dictation_dictation complexity:standard
[sound:e9ac4c82d4fc.mp3]	兵士___走らせた。	兵士に走らせた。	へいしにはしらせた。	The commander made the soldiers run.	module:02-n4 jlpt:n4 point:causative complexity:intro frequency:low source:shin-kanzen point:module-dictation_dictation complexity:standard
