#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::02 - N4 Grammar::Recognition

彼女は怒っているようです。	かのじょはいかっているようです。	It appears that she is angry.	-ようだ	visual inference	V-te-iru + ようだ	observed state	comparison	[sound:ccc41370b550.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top5k source:shin-kanzen
明日は雨のようですね。	あしたはあめのようですね。	Tomorrow seems to be rainy.	-ようだ	appearance	N + の + ようだ	observed weather	noun	[sound:5a47b063ef74.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:intro frequency:top1k source:shin-kanzen
この状況は危険なようです。	このじょうきょうはきけんなようです。	This situation appears to be dangerous.	-ようだ	visual inference	Adj + ようだ	apparent quality	seems	[sound:b27d84c51c78.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top10k source:shin-kanzen
田中さんの息子さんは医者のようです。	たなかさんのむすこさんはいしゃのようです。	It seems Mr. Tanaka's son is a doctor.	-ようだ	appearance	N + の + ようだ	observed profession	noun	[sound:f116aaa432ce.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top10k source:shin-kanzen
犯人はどこかに逃げたようです。	はんにんはどこかににげたようです。	It seems the criminal fled somewhere.	-ようだ	visual inference	V-past + ようだ	deduced event	past	[sound:c3021b6e5367.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top10k source:shin-kanzen
その話は本当らしいですね。	そのはなしはほんとうらしいですね。	That story seems to be true.	-らしい	report-based	N + らしい	reported authenticity	hearsay	[sound:7bd913b6ba7a.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top1k source:shin-kanzen
彼は学生らしい服装をしています。	かれはがくせいらしいふくそうをしています。	He has the typical appearance of a student.	-らしい	typical	V-stem + らしい	characteristic	fitting	[sound:cfb9db3db634.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top10k source:shin-kanzen
最近、若い人の間で流行っているらしいです。	さいきん、わかいにんのかんではやっているらしいです。	It seems it is trendy among young people.	-らしい	report-based	V-te-iru + らしい	trend report	hearsay	[sound:00b2d47ed007.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top10k source:shin-kanzen
その映画は感動的らしいですよ。	そのえいがはかんどうてきらしいですよ。	I hear that movie is very moving.	-らしい	report-based	Adj + らしい	reported emotion	rumor	[sound:82c8fd1cb496.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top10k source:shin-kanzen
あの会社は経営難らしいです。	あのかいしゃはけいえいなんらしいです。	It's said that company is in financial difficulty.	-らしい	report-based	N + らしい	business rumor	report	[sound:7d062917a4c2.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top10k source:shin-kanzen
彼女は機嫌が悪いみたいです。	かのじょはきげんがわるいみたいです。	It seems she is in a bad mood.	-みたい	informal appearance	V + みたい	casual observation	like	[sound:9f181cb75042.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top10k source:shin-kanzen
このケーキは美味しいみたいですね。	このけーきはおいしいみたいですね。	This cake seems to be delicious.	-みたい	informal	Adj + みたい	casual judgment	looks	[sound:5efa85e51abf.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top5k source:shin-kanzen
子供たちが何か隠しているみたいです。	こどもたちがなにかかくしているみたいです。	It looks like the children are hiding something.	-みたい	informal	V-te-iru + みたい	casual deduction	seems	[sound:b319bec028a5.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top10k source:shin-kanzen
彼は疲れているみたいです。	かれはつかれているみたいです。	He seems tired.	-みたい	informal	V-te-iru + みたい	casual observation	looks	[sound:9b3119c91bce.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top10k source:shin-kanzen
雨が降るみたいですよ。	あめがふるみたいですよ。	Looks like it's going to rain.	-みたい	informal	V-stem + みたい	casual guess	seems	[sound:09c02df894f6.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:intro frequency:top1k source:shin-kanzen
彼はいつも元気っぽいです。	かれはいつもげんきっぽいです。	He always has a cheerful tendency.	-っぽい	tendency	Adj-stem + っぽい	slight quality	bearing	[sound:e1373f3ee67c.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top5k source:shin-kanzen
この色は暗っぽいですね。	このいろはくらっぽいですね。	This color has a somewhat dark quality.	-っぽい	slight quality	Adj-i-stem + っぽい	somewhat dark	slightly	[sound:79f149d9199d.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:intro frequency:top1k source:shin-kanzen
その人は怪しっぽいです。	そのにんはあやしっぽいです。	That person has a suspicious character.	-っぽい	bearing	Adj + っぽい	suspicious tendency	seems	[sound:206b37435208.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:intro frequency:top1k source:shin-kanzen
子供っぽい行動をしていました。	こどもっぽいこうどうをしていました。	He was behaving in a childish manner.	-っぽい	quality	N + っぽい	childish quality	manner	[sound:65d6f45255e5.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top10k source:shin-kanzen
部屋が汚っぽくなってしまいました。	へやがよごっぽくなってしまいました。	The room has become somewhat messy.	-っぽい	slight quality	Adj-i + っぽい	messy tendency	unclean	[sound:db3baa65789f.mp3]	module:02-n4 jlpt:n4 point:evidentials-other complexity:standard frequency:top1k source:shin-kanzen
