#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::02 - N4 Grammar::Recognition

友達は明日来るそうです。	ともだちはあしたくるそうです。	I heard that my friend is coming tomorrow.	-そう (hearsay)	hearsay	V-plain + そうだ	report from source	plain	[sound:9eca04176d40.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:intro frequency:top1k source:shin-kanzen
雨が降るそうですね。	あめがふるそうですね。	I heard it will rain.	-そう (hearsay)	hearsay	V-plain + そうだ	indirect info	plain + そう	[sound:cf42b73d3684.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:intro frequency:top1k source:shin-kanzen
先生は病気だそうです。	せんせいはびょうきだそうです。	I heard the teacher is sick.	-そう (hearsay)	hearsay	Adj + そうだ	passive knowledge	reported	[sound:4ef3f384797d.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:intro frequency:top1k source:shin-kanzen
その映画は面白いそうですよ。	そのえいがはおもしろいそうですよ。	I heard that movie is interesting.	-そう (hearsay)	hearsay	Adj-i + そうだ	report about quality	rumor	[sound:359f09cddd9d.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:standard frequency:top1k source:shin-kanzen
田中さんは去年結婚したそうです。	たなかさんはきょねんけっこんしたそうです。	I heard Mr. Tanaka got married last year.	-そう (hearsay)	hearsay	V-past + そうだ	past report	previous	[sound:a8f5b5f73b54.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:standard frequency:top10k source:shin-kanzen
新しい店ができたそうです。	あたらしいみせができたそうです。	I heard a new store opened.	-そう (hearsay)	hearsay	V-past + そうだ	news	business	[sound:0ba138f61907.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:standard frequency:top1k source:shin-kanzen
明日のテストは難しいそうですね。	あしたのてすとはむずかしいそうですね。	I heard tomorrow's test is difficult.	-そう (hearsay)	hearsay	Adj-i + そうだ	academic	exam	[sound:e2df8e77a3db.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:standard frequency:top1k source:shin-kanzen
彼女は日本に行くそうです。	かのじょはにっぽんにいくそうです。	I heard his girlfriend is going to Japan.	-そう (hearsay)	hearsay	V-plain + そうだ	travel news	hearsay	[sound:63483fd1a1a4.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:standard frequency:top10k source:shin-kanzen
その本は有名らしいそうです。	そのほんはゆうめいらしいそうです。	I heard that book is said to be famous.	-そう (hearsay)	hearsay	V-plain + そうだ	rumor chain	indirect	[sound:a1671d495024.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:standard frequency:top1k source:shin-kanzen
お医者さんは上手だそうですよ。	おいしゃさんはじょうずだそうですよ。	I heard the doctor is skilled.	-そう (hearsay)	hearsay	Adj-i + そうだ	professional reputation	report	[sound:2462e2f29ca8.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:standard frequency:top1k source:shin-kanzen
空は雨が降りそうです。	そらはあめがおりそうです。	It looks like it will rain.	-そう (appearance)	visual inference	V-stem + そうだ	observed conditions	stem	[sound:659f34561bfe.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:intro frequency:top1k source:shin-kanzen
この料理はおいしそうです。	このりょうりはおいしそうです。	This dish looks delicious.	-そう (appearance)	appearance	Adj-i-stem + そう	visual/sensory	stem	[sound:c3bf3f4da891.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:standard frequency:top1k source:shin-kanzen
彼は疲れそうです。	かれはつかれそうです。	He looks tired.	-そう (appearance)	appearance	V-stem + そう	external sign	observed	[sound:f40e9b7f5212.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:intro frequency:top10k source:shin-kanzen
この本は難しそうです。	このほんはむつかしそうです。	This book looks difficult.	-そう (appearance)	appearance	Adj-i-stem + そう	apparent	judgment	[sound:865fb61794ca.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:intro frequency:top10k source:shin-kanzen
子供たちは楽しそうに遊んでいました。	こどもたちはたのしそうにあそんでいました。	The children looked like they were having fun.	-そう (appearance)	adverbial	V-stem + そう-に	manner/appearance	adverbial	[sound:9b423b60bc6b.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:standard frequency:top10k source:shin-kanzen
その仕事は大変そうです。	そのしごとはたいへんそうです。	That job looks tough.	-そう (appearance)	appearance	Adj-i-stem + そう	observation	work	[sound:0d566315810f.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:intro frequency:top1k source:shin-kanzen
彼の荷物は重そうです。	かのにもつはおもそうです。	His baggage looks heavy.	-そう (appearance)	visual inference	Adj-i-stem + そう	judgment	appearance	[sound:888f8f9a7e53.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:intro frequency:top5k source:shin-kanzen
赤ちゃんが泣きそうです。	あかちゃんがなきそうです。	The baby looks like it's about to cry.	-そう (appearance)	imminent action	V-stem + そう	behavioral sign	action	[sound:7038cabe4c14.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:intro frequency:top5k source:shin-kanzen
このケーキは甘そうですね。	このけーきはあまそうですね。	This cake looks sweet.	-そう (appearance)	taste inference	Adj-i-stem + そう	sensory	food	[sound:09d486806ffd.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:standard frequency:top5k source:shin-kanzen
彼女は怒りそうな表情をしていた。	かのじょはいかりそうなひょうじょうをしていた。	She had an expression that looked angry.	-そう (appearance)	facial expression	V-stem + そう-な	emotion	appearance	[sound:0cb051e906ab.mp3]	module:02-n4 jlpt:n4 point:evidentials-sou complexity:standard frequency:top10k source:shin-kanzen
