#separator:tab
#html:true
#columns:Audio	Transcript	Reading	EN	Hint	Tags
#notetype:Listening
#deck:Japanese Grammar::02 - N4::Listening
#

[sound:e8bf91fd21dd.mp3]	私は友達に荷物を持ってあげました。	わたしはともだちににもつをもってあげました。	I helped my friend by carrying luggage.	do favor for equal	module:02-n4 jlpt:n4 point:benefactive complexity:standard frequency:top1k source:shin-kanzen
[sound:c5c6aa121e9a.mp3]	姉が妹に宿題を教えてあげた。	あねがいもうとにしゅくだいをおしえてあげた。	The older sister taught homework to the younger sister.	do favor for junior	module:02-n4 jlpt:n4 point:benefactive complexity:standard frequency:top10k source:shin-kanzen
[sound:cc554bde91b2.mp3]	先生に資料を作ってあげました。	せんせいにしりょうをつくってあげました。	I created materials for the teacher.	favor for teacher	module:02-n4 jlpt:n4 point:benefactive complexity:standard frequency:low source:shin-kanzen
[sound:1c13a7485dfb.mp3]	兄が弟に水をやってあげた。	あにがおとうとにみずをやってあげた。	The brother gave water to the younger brother.	to sibling	module:02-n4 jlpt:n4 point:benefactive complexity:standard frequency:top1k source:shin-kanzen
[sound:c6b4c3997e53.mp3]	猫に餌をやってあげた。	ねこにえさをやってあげた。	I gave food to the cat.	pet care	module:02-n4 jlpt:n4 point:benefactive complexity:intro frequency:top10k source:shin-kanzen complexity:standard
[sound:c36eda04cbe5.mp3]	彼女に花を買ってあげた。	かのじょにはなをかってあげた。	I bought flowers for my girlfriend.	gift-giving	module:02-n4 jlpt:n4 point:benefactive complexity:intro frequency:top5k source:shin-kanzen complexity:standard
[sound:0a42c881054a.mp3]	子供に本を読んであげました。	こどもにほんをよんであげました。	I read a book to the child.	parenting	module:02-n4 jlpt:n4 point:benefactive complexity:standard frequency:top1k source:shin-kanzen
[sound:8a4ea4957501.mp3]	同僚が私に仕事を教えてあげた。	どうりょうがわたしにしごとをおしえてあげた。	My colleague taught me the job.	training	module:02-n4 jlpt:n4 point:benefactive complexity:standard frequency:top10k source:shin-kanzen
[sound:ab9586244d47.mp3]	子どもは医者に予防接種をさせられた。	こどもはいしゃによぼうせっしゅをさせられた。	The child was forced to get vaccinated by the doctor.	Child forced to endure	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top10k source:shin-kanzen
[sound:b27bad4b2589.mp3]	労働者は長時間働かされた。	ろうどうしゃはちょうじかんはたらかされた。	Workers were forced to work long hours.	Workers as victims	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top10k source:shin-kanzen
[sound:62e341015293.mp3]	私は母に掃除させられている。	わたしはははにそうじさせられている。	I am forced by my mother to clean.	Mother forces chores	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top1k source:shin-kanzen
[sound:f4cf1917a9d2.mp3]	選手は練習をさせられた。	せんしゅはれんしゅうをさせられた。	The athletes were forced to practice.	Coach forces athletes	module:02-n4 jlpt:n4 point:causative-passive complexity:intro frequency:top10k source:shin-kanzen complexity:standard
[sound:8cc5a711266e.mp3]	生徒たちは宿題をさせられている。	せいとたちはしゅくだいをさせられている。	The students are forced to do homework.	Teacher forces	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top1k source:shin-kanzen
