#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#deck:Japanese Grammar::02 - N4 Grammar::Cloze
#
# N4 MISC CLOZE — 25 cards on -なければならない, -てもいい/-てはいけない, -つもり/-予定/-ことにする, -による, -ので/-から, -のに, そうだ
#
毎日3時間 {{c1::べんきょうしなければならない}}。	まいにちさんじかん __Cれい__。	Must study 3 hours daily — Study obligation	[sound:994755ef01b3.mp3]	module:02-n4 jlpt:n4 point:n4-misc complexity:intro frequency:top1k
宿題をやらずに学校に行っては {{c1::いけない}}。	しゅくだいをやらずにがっこうにいっては {{c1::いけない}}。	Can't go to school without homework — Can't skip homework	[sound:be3ee2ed98ae.mp3]	module:02-n4 jlpt:n4 point:n4-misc complexity:standard frequency:top1k
毎朝8時に起き {{c1::なくちゃ}}。	まいあさはちときにおき __Cれい__。	Gotta get up at 8am daily — Morning obligation	[sound:00807b1ae6ae.mp3]	module:02-n4 jlpt:n4 point:n4-misc complexity:intro frequency:top1k
テスト前だから勉強 {{c1::しなきゃいけない}}。	てすとまえだからべんきょう {{c1::しなきゃいけない}}。	Have to study because of test — Test obligation	[sound:913d58beae75.mp3]	module:02-n4 jlpt:n4 point:n4-misc complexity:intro frequency:top1k
この部屋でテレビを見ても {{c1::いいです}}。	このへやでてれびをみても {{c1::いいです}}。	Okay to watch TV in this room — Room permission	[sound:84f61bb7ecbf.mp3]	module:02-n4 jlpt:n4 point:n4-misc complexity:standard frequency:top1k
仕事の後で友達に会っても {{c1::いいですか}}。	しごとのあとでともだちにあっても {{c1::いいですか}}。	Okay if I see friends after work? — Friend permission	[sound:1faae23bb55c.mp3]	module:02-n4 jlpt:n4 point:n4-misc complexity:standard frequency:top1k
雨の日は遊びに行かず、家にいても {{c1::いいでしょう}}。	あめのにちはあそびにいかず、いえにいても {{c1::いいでしょう}}。	Okay to stay home on rainy days — Weather option	[sound:3340b955564d.mp3]	module:02-n4 jlpt:n4 point:n4-misc complexity:standard frequency:top5k
教室で走ってはい {{c1::けません}}。	きょうしつではしってはい {{c1::けません}}。	Can't run in classroom — Classroom rule	[sound:92a068a092ed.mp3]	module:02-n4 jlpt:n4 point:n4-misc complexity:intro frequency:top1k
{{c1::いい加減}}でしてはいけません。	{{c1::いいかげん}}でしてはいけません。	Can't do carelessly — Carelessness prohibition	[sound:d3fbd9cb56f1.mp3]	module:02-n4 jlpt:n4 point:n4-misc complexity:intro frequency:top10k
今年中に新しい言語を {{c1::べんきょうするつもり}}です。	ことしちゅうにあたらしいげんごを {{c1::べんきょうするつもり}}です。	Plan to study new language this year — Annual plan	[sound:dabb410c3c74.mp3]	module:02-n4 jlpt:n4 point:n4-misc complexity:standard frequency:top10k
来年の春に引っ越す {{c1::つもり}}。	らいねんのはるにひっこす {{c1::つもり}}。	Plan to move next spring — Moving plan	[sound:3cd44ffe0a3a.mp3]	module:02-n4 jlpt:n4 point:n4-misc complexity:intro frequency:top5k
