#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::07 - Casual::Recognition
#
勉強しなきゃ。	べんきょうしなきゃ。	Have to study.	Obligation (necessity)	〜なきゃ	Self-imperative	Urgent	〜なければ	[sound:8e26c7ca1c7f.mp3]	module:07-casual point:obligation-contractions complexity:intro frequency:top1k
終わらなくちゃ。	おわらなくちゃ。	Have to finish.	Obligation (completion)	〜なくちゃ	Must complete	Urgent tone	〜なくては	[sound:5c287c25c261.mp3]	module:07-casual point:obligation-contractions complexity:intro
早く寝なきゃならん。	はやくねなきゃならん。	Must sleep early.	Strong obligation	〜なきゃならん	Imperative duty	Emphatic	〜なければならない	[sound:6aea1a7fe1ce.mp3]	module:07-casual point:obligation-contractions complexity:intro
もう来なきゃ！	もうこなきゃ！	You must come now!	Standalone urgency	〜なきゃ	Direct command	Standalone	〜なければいけない	[sound:69b7d61c49f4.mp3]	module:07-casual point:obligation-contractions complexity:intro frequency:top10k
やらなきゃダメでしょ。	やらなきゃだめでしょ。	You have to do it, don't you.	Obligation + agreement	〜なきゃ	Necessity assertion	Persuasion	〜なければダメ	[sound:7d85ec178d3b.mp3]	module:07-casual point:obligation-contractions complexity:intro
やらなくちゃ無理よ。	やらなくちゃむりよ。	You have to do it, or it won't work.	Obligation + consequence	〜なくちゃ	No choice	Casual reality	〜なくては無理	[sound:d39b912a0935.mp3]	module:07-casual point:obligation-contractions complexity:intro frequency:top5k
来なきゃ悪いよ。	こなきゃわるいよ。	You have to come or it's bad.	Obligation + consequence	〜なきゃ	Duty + reproach	Warning	〜なければ悪い	[sound:6f40798fd937.mp3]	module:07-casual point:obligation-contractions complexity:intro frequency:top10k
忘れちゃいけない。	わすれちゃいけない。	Must not forget.	Negative obligation	〜ちゃいけない	Prohibition	Serious tone	〜てはいけない	[sound:acfc12f3db19.mp3]	module:07-casual point:obligation-contractions complexity:intro
言わなくちゃ。	いわなくちゃ。	Have to say it.	Obligation (speech)	〜なくちゃ	Must speak	Reluctant duty	〜なくては	[sound:209013f1f156.mp3]	module:07-casual point:obligation-contractions complexity:intro
認めなきゃならん。	みとめなきゃならん。	Must admit.	Reluctant duty	〜なきゃならん	Forced acknowledgment	Emphatic	〜なければならない	[sound:8f9497bc4d4c.mp3]	module:07-casual point:obligation-contractions complexity:intro
起きなきゃ。	おきなきゃ。	Have to wake up.	Time-based obligation	〜なきゃ	Morning duty	Reluctant	〜なければ	[sound:4a0d346d1b54.mp3]	module:07-casual point:obligation-contractions complexity:intro
返さなくちゃ。	かえさなくちゃ。	Have to return it.	Obligation (possession)	〜なくちゃ	Duty of return	Casual	〜なくては	[sound:4eb584738c97.mp3]	module:07-casual point:obligation-contractions complexity:intro
また来なきゃ。	またこなきゃ。	Have to come again.	Repeated obligation	〜なきゃ	Future duty	Accepting	〜なければ	[sound:84ae294362f8.mp3]	module:07-casual point:obligation-contractions complexity:intro frequency:top10k
話さなきゃならんよ。	はなさなきゃならんよ。	Have to talk, you know.	Speech obligation	〜なきゃならん	Necessity emphasis	Emphatic	〜なければならない	[sound:c01909480bbf.mp3]	module:07-casual point:obligation-contractions complexity:intro frequency:top1k
