#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::07 - Casual::Recognition
#
ここで待ったら？	ここでまったら？	How about waiting here?	Soft suggestion	〜たら？	Polite suggestion	Rising tone	〜たらどう？	[sound:767b00158f93.mp3]	module:07-casual point:pragmatic-contractions complexity:intro source:imabi
午後来たら？	ごごきたら？	How about coming in the afternoon?	Schedule suggestion	〜たら？	Timing proposal	Conversational	〜たらどう？	[sound:78c82bd008b9.mp3]	module:07-casual point:pragmatic-contractions complexity:intro frequency:top10k source:imabi
早く寝たら？	はやくねたら？	Why not sleep early?	Health suggestion	〜たら？	Wellness advice	Gentle	〜たらどう？	[sound:be27487f970e.mp3]	module:07-casual point:pragmatic-contractions complexity:intro source:imabi
ってどういう意味？	ってどういういみ？	What does that mean?	Quotative inquiry	〜って	Quotation marker	Clarification	〜というのは	[sound:534efc402ee6.mp3]	module:07-casual point:pragmatic-contractions complexity:intro frequency:top1k source:imabi
『本当だって』って言ってた。	『ほんとうだって』っていってた。	They said 'it's true.'	Nested quotation	〜って	Speech report	Nested quote	〜と言っていた	[sound:b6fba63a14a0.mp3]	module:07-casual point:pragmatic-contractions complexity:standard frequency:top1k source:imabi
雨だって言ったじゃん。	あめだってせんだじゃん。	You said it's raining!	Accusation reference	〜って	Reminder of statement	Confrontation	〜と言った	[sound:f9113afe3862.mp3]	module:07-casual point:pragmatic-contractions complexity:intro frequency:top1k source:imabi
昨日体調悪いんで来られなかった。	きのうたいちょうわるいんできられなかった。	I felt unwell yesterday so couldn't come.	Causal explanation	んで←ので	Casual reason	Informal	ので	[sound:641ef40eb4cd.mp3]	module:07-casual point:pragmatic-contractions complexity:standard frequency:top10k source:imabi
時間がないんで急いでます。	じかんがないんでいそいでます。	Don't have time so hurrying.	Time pressure	んで	Reason explanation	Informal	ので	[sound:aafa2d2dfe57.mp3]	module:07-casual point:pragmatic-contractions complexity:standard frequency:top5k source:imabi
忙しいんで手短に。	いそがしいんでてみじかに。	Busy so I'll be brief.	Efficiency excuse	んで	Reason for brevity	Casual	ので	[sound:2a5a565e755b.mp3]	module:07-casual point:pragmatic-contractions complexity:intro frequency:top1k source:imabi
だろ？	だろ？	Right?	Casual confirmation	だろ？	Seeking agreement	Conversational	でしょ？	[sound:8da196b9e903.mp3]	module:07-casual point:pragmatic-contractions complexity:intro source:imabi
大丈夫だろ？	だいじょうぶだろ？	You're okay, right?	Concern check	だろ？	Confirmation	Casual	でしょ？	[sound:24ada269b255.mp3]	module:07-casual point:pragmatic-contractions complexity:intro frequency:top1k source:imabi
やってみたらいいでしょ？	やってみたらいいでしょ？	Wouldn't it be good to try?	Casual proposal	でしょ？	Polite suggestion	Gentle	ではないでしょうか	[sound:bf097ec9940f.mp3]	module:07-casual point:pragmatic-contractions complexity:intro source:imabi
じゃない？	じゃない？	Isn't it?	Disagreement marker	じゃない	Negation + challenge	Argumentative	ではない	[sound:716632d3f84e.mp3]	module:07-casual point:pragmatic-contractions complexity:intro source:imabi
それ、違うじゃん。	それ、ちがうじゃん。	That's wrong.	Disagreement	じゃん	Contradiction	Firm	ではない	[sound:bc347dacc4b9.mp3]	module:07-casual point:pragmatic-contractions complexity:intro frequency:top1k source:imabi
好きじゃん。	すきじゃん。	I like it.	Casual assertion	じゃん	Affirmation	Conversational	じゃない	[sound:07e5f52ca260.mp3]	module:07-casual point:pragmatic-contractions complexity:intro frequency:top1k source:imabi
だから疲れるし。	だからつかれるし。	That's why I get tired.	Reason + soft conclusion	〜し	Trailing reason	Casual explanation	から	[sound:1e6273bd475d.mp3]	module:07-casual point:pragmatic-contractions complexity:intro frequency:top1k source:imabi
面倒くさいし、やめとこう。	めんどうくさいし、やめとこう。	It's troublesome and so let's skip it.	Multiple reasons	〜し	Soft justification	Casual decision	から	[sound:0170a518832f.mp3]	module:07-casual point:pragmatic-contractions complexity:intro frequency:top10k source:imabi
美しいし、珍しいし。	うつくしいし、めずらしいし。	It's beautiful and rare.	Enumeration	〜し	Multiple qualities	Casual listing	し	[sound:8a2b854bd081.mp3]	module:07-casual point:pragmatic-contractions complexity:intro frequency:top5k source:imabi
これ、食べたら？	これ、たべたら？	How about eating this?	Offer suggestion	〜たら？	Polite offer	Conversational	〜たらどう？	[sound:d024fd236826.mp3]	module:07-casual point:pragmatic-contractions complexity:intro source:imabi
