#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#deck:Japanese Grammar::07 - Casual::Cloze
#
毎日コーヒー{{c1::を}}飲みます。	まいにちこーひー{{c1::を}}のみます。	を particle can drop in casual speech	[sound:337a205fd3f3.mp3]	module:07-casual point:particle-ellipsis complexity:intro frequency:top1k
本{{c1::を}}読みました。	ほん{{c1::を}}よみました。	を particle drops when object is clear	[sound:f3090ff10d80.mp3]	module:07-casual point:particle-ellipsis complexity:intro frequency:top10k
明日{{c1::に}}来てください。	あした{{c1::に}}きてください。	に particle specifies time/destination	[sound:bb94276fe236.mp3]	module:07-casual point:particle-ellipsis complexity:intro frequency:top10k
はい、私{{c1::は}}学生です。	{{c1::は}}い、わたしはがくせいです。	は particle marks topic	[sound:b95f9ecdbdc2.mp3]	module:07-casual point:particle-ellipsis complexity:intro frequency:top1k
やっぱ私{{c1::が}}好きです。	やっぱわたし{{c1::が}}すきです。	が particle marks subject in adjective sentences	[sound:0c968e1460e2.mp3]	module:07-casual point:particle-ellipsis complexity:intro frequency:top1k
ペン{{c1::で}}メモを書く。	ぺん{{c1::で}}めもをかく。	で particle shows means/instrument	[sound:720899fd7cca.mp3]	module:07-casual point:particle-ellipsis complexity:intro frequency:top10k
兄{{c1::は}}来ました。妹{{c1::は}}来ませんでした。	あに{{c1::は}}きました。いもうと{{c1::は}}きませんでした。	は marks contrastive topics	[sound:c1a6f1b96c17.mp3]	module:07-casual point:particle-ellipsis complexity:standard frequency:top10k
弟{{c1::に}}本をあげました。	おとうと{{c1::に}}ほんをあげました。	に marks indirect object/recipient	[sound:2f2fe31c37da.mp3]	module:07-casual point:particle-ellipsis complexity:intro frequency:top1k
明日学校{{c1::に}}行きます。	あしたがっこう{{c1::に}}いきます。	に marks destination	[sound:c9d8d666abb6.mp3]	module:07-casual point:particle-ellipsis complexity:intro frequency:top10k
木の下{{c1::で}}待つ。	きのした{{c1::で}}まつ。	で marks location of action	[sound:12e446155b3a.mp3]	module:07-casual point:particle-ellipsis complexity:intro frequency:top1k
