#separator:tab
#html:true
#columns:Audio	Prompt	Answer	Reading	EN	Tags
#notetype:Dictation
#deck:Japanese Grammar::00 - Foundation::Dictation
#

[sound:37703e1c6341.mp3]	私___学生だ。	私は学生だ。	わたしはがくせいだ。	I'm a student.	module:00-foundation jlpt:n5 register:casual point:copula-da pos:aux point:copula complexity:intro frequency:top1k source:curated-jpgram complexity:standard
[sound:3444a0783326.mp3]	彼女___医者だ。	彼女は医者だ。	かのじょはいしゃだ。	She's a doctor.	module:00-foundation jlpt:n5 register:casual point:copula-da pos:aux point:copula complexity:intro frequency:top5k source:curated-jpgram complexity:standard
[sound:e6777fbc134c.mp3]	これ___本だ。	これは本だ。	これはほんだ。	This is a book.	module:00-foundation jlpt:n5 register:casual point:copula-da pos:aux point:copula complexity:intro frequency:top1k source:curated-jpgram complexity:standard
[sound:a81c44f86c62.mp3]	僕___医者じゃない。	僕は医者じゃない。	ぼくはいしゃじゃない。	I'm not a doctor.	module:00-foundation jlpt:n5 register:casual point:copula-janai pos:aux point:copula complexity:intro frequency:top5k source:curated-jpgram complexity:standard
[sound:e1132a63f367.mp3]	田中さん___学生じゃない。	田中さんは学生じゃない。	たなかさんはがくせいじゃない。	Mr. Tanaka is not a student.	module:00-foundation jlpt:n5 register:casual point:copula-janai pos:aux point:copula complexity:intro frequency:top10k source:curated-jpgram complexity:standard
[sound:c71de8569849.mp3]	これ___猫ではない。	これは猫ではない。	これはねこではない。	This is not a cat.	module:00-foundation jlpt:n5 register:casual point:copula-denai pos:aux point:copula complexity:intro frequency:top1k source:curated-jpgram complexity:standard
[sound:1f0f74cf3efc.mp3]	私___学生だった。	私は学生だった。	わたしはがくせいだった。	I was a student.	module:00-foundation jlpt:n5 register:casual point:copula-datta pos:aux point:copula complexity:intro frequency:top1k source:curated-jpgram complexity:standard
[sound:e209f2a0e114.mp3]	彼___有名だった。	彼は有名だった。	かれはゆうめいだった。	He was famous.	module:00-foundation jlpt:n5 register:casual point:copula-datta pos:aux point:copula complexity:intro frequency:top5k source:curated-jpgram complexity:standard
[sound:d4bf8b1abda9.mp3]	1つください。	1つください。	ひとつください。	Give me 1 (objects).	module:00-foundation jlpt:n5 point:counters complexity:intro source:curated-jpgram complexity:standard
[sound:fdc0fee18f84.mp3]	2つください。	2つください。	ふたつください。	Give me 2 (objects).	module:00-foundation jlpt:n5 point:counters complexity:intro source:curated-jpgram complexity:standard
[sound:4b7f2dadec29.mp3]	3つください。	3つください。	みっつください。	Give me 3 (objects).	module:00-foundation jlpt:n5 point:counters complexity:intro source:curated-jpgram complexity:standard
[sound:4b68bd39367a.mp3]	4つください。	4つください。	よっつください。	Give me 4 (objects).	module:00-foundation jlpt:n5 point:counters complexity:intro source:curated-jpgram complexity:standard
[sound:2037a7509df3.mp3]	5つください。	5つください。	いつつください。	Give me 5 (objects).	module:00-foundation jlpt:n5 point:counters complexity:intro source:curated-jpgram complexity:standard
[sound:4616e1499f9d.mp3]	6つください。	6つください。	むっつください。	Give me 6 (objects).	module:00-foundation jlpt:n5 point:counters complexity:intro source:curated-jpgram complexity:standard
[sound:c0517d52971a.mp3]	7つください。	7つください。	ななつください。	Give me 7 (objects).	module:00-foundation jlpt:n5 point:counters complexity:intro source:curated-jpgram complexity:standard
[sound:773ef9c004c4.mp3]	8つください。	8つください。	やっつください。	Give me 8 (objects).	module:00-foundation jlpt:n5 point:counters complexity:intro source:curated-jpgram complexity:standard
[sound:b55eacecb5b3.mp3]	これ___私のペンです。	これは私のペンです。	これはわたしのぺんです。	This is my pen.	module:00-foundation jlpt:n5 point:demonstrative-kore pos:pron point:demonstratives complexity:intro frequency:top1k source:curated-jpgram complexity:standard
[sound:41f7f51b8b17.mp3]	それ___何ですか？	それは何ですか？	それはなんですか？	What is that?	module:00-foundation jlpt:n5 point:demonstrative-sore pos:pron point:demonstratives complexity:intro frequency:top10k source:curated-jpgram complexity:standard
[sound:c39b5f67674b.mp3]	あれ___誰ですか？	あれは誰ですか？	あれはだれですか？	Who is that over there?	module:00-foundation jlpt:n5 point:demonstrative-are pos:pron point:demonstratives complexity:intro frequency:top1k source:curated-jpgram complexity:standard
[sound:03cdcf068c9e.mp3]	どれ___好きですか？	どれが好きですか？	どれがすきですか？	Which one do you like?	module:00-foundation jlpt:n5 point:demonstrative-dore pos:pron point:demonstratives complexity:intro frequency:top1k source:curated-jpgram complexity:standard
[sound:34b52c062f97.mp3]	ここ___座ってください。	ここに座ってください。	ここにすわってください。	Please sit here.	module:00-foundation jlpt:n5 point:demonstrative-koko pos:adv point:demonstratives complexity:intro source:curated-jpgram complexity:standard
[sound:0010356f6c61.mp3]	そこに本___ありますか？	そこに本がありますか？	そこにほんがありますか？	Are there books there?	module:00-foundation jlpt:n5 point:demonstrative-soko pos:adv point:demonstratives complexity:intro frequency:top1k source:curated-jpgram complexity:standard
[sound:9d52ee838f71.mp3]	あそこ___大きい図書館です。	あそこは大きい図書館です。	あそこはおおきいとしょかんです。	That place over there is a big library.	module:00-foundation jlpt:n5 point:demonstrative-asoko pos:adv point:demonstratives complexity:standard frequency:top1k source:curated-jpgram
[sound:16f43921b038.mp3]	どこへ行きますか？	どこへ行きますか？	どこへいきますか？	Where are you going?	module:00-foundation jlpt:n5 point:demonstrative-doko pos:adv point:demonstratives complexity:intro frequency:top10k source:curated-jpgram complexity:standard
