#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::00 - Foundation::Recognition
#
# DEMONSTRATIVES RECOGNITION — 25 cards covering こ/そ/あ/ど system
これは私のペンです。	これはわたしのぺんです。	This is my pen.	Demonstrative これ (bare pronoun, near-speaker)	これ/それ/あれ/どれ	Refer to things near the speaker	This thing — near me	そこ/あれ/どれ	[sound:b55eacecb5b3.mp3]	module:00-foundation jlpt:n5 point:demonstrative-kore pos:pron point:demonstratives
それは何ですか？	それはなんですか？	What is that?	Demonstrative それ (bare pronoun, near-listener)	それ/これ/あれ/どれ	Refer to things near the listener	That thing — near you	ここ/あれ/どれ	[sound:41f7f51b8b17.mp3]	module:00-foundation jlpt:n5 point:demonstrative-sore pos:pron point:demonstratives
あれは誰ですか？	あれはだれですか？	Who is that over there?	Demonstrative あれ (bare pronoun, far from both)	あれ/それ/これ/どれ	Refer to things far from both	That thing over there — far	ここ/そこ/どれ	[sound:c39b5f67674b.mp3]	module:00-foundation jlpt:n5 point:demonstrative-are pos:pron point:demonstratives
どれが好きですか？	どれがすきですか？	Which one do you like?	Demonstrative どれ (bare pronoun, question)	どれ/これ/それ/あれ	Ask which thing is being referred to	Which thing? — interrogative	ここ/そこ/あそこ	[sound:03cdcf068c9e.mp3]	module:00-foundation jlpt:n5 point:demonstrative-dore pos:pron point:demonstratives
ここに座ってください。	ここにすわってください。	Please sit here.	Demonstrative ここ (location, near-speaker)	ここ/そこ/あそこ/どこ	Refer to places near the speaker	Here — near me	そこ/あそこ/どこ	[sound:34b52c062f97.mp3]	module:00-foundation jlpt:n5 point:demonstrative-koko pos:adv point:demonstratives
そこに本がありますか？	そこにほんがありますか？	Are there books there?	Demonstrative そこ (location, near-listener)	そこ/ここ/あそこ/どこ	Refer to places near the listener	There — near you	ここ/あそこ/どこ	[sound:0010356f6c61.mp3]	module:00-foundation jlpt:n5 point:demonstrative-soko pos:adv point:demonstratives
あそこは大きい図書館です。	あそこはおおきいとしょかんです。	That place over there is a big library.	Demonstrative あそこ (location, far from both)	あそこ/ここ/そこ/どこ	Refer to places far from both	Over there — far from both	ここ/そこ/どこ	[sound:9d52ee838f71.mp3]	module:00-foundation jlpt:n5 point:demonstrative-asoko pos:adv point:demonstratives
どこへ行きますか？	どこへいきますか？	Where are you going?	Demonstrative どこ (location, question)	どこ/ここ/そこ/あそこ	Ask which place is being referred to	Where? — interrogative	ここ/そこ/あそこ	[sound:16f43921b038.mp3]	module:00-foundation jlpt:n5 point:demonstrative-doko pos:adv point:demonstratives
この本は面白いです。	このほんはおもしろいです。	This book is interesting.	Demonstrative この (attributive, near-speaker)	この/その/あの/どの	Modify nouns; near-speaker reference	This [noun] — near me	その/あの/どの	[sound:f3e4f9a75b9b.mp3]	module:00-foundation jlpt:n5 point:demonstrative-kono pos:adj point:demonstratives
その映画を見ましたか？	そのえいがをみましたか？	Did you watch that movie?	Demonstrative その (attributive, near-listener)	その/この/あの/どの	Modify nouns; near-listener reference	That [noun] — near you	この/あの/どの	[sound:2948512b7b39.mp3]	module:00-foundation jlpt:n5 point:demonstrative-sono pos:adj point:demonstratives
あの人は有名な俳優です。	あのひとはゆうめいなはいゆうです。	That person over there is a famous actor.	Demonstrative あの (attributive, far from both)	あの/この/その/どの	Modify nouns; far from both	That [noun] over there — far	この/その/どの	[sound:6e45869479d5.mp3]	module:00-foundation jlpt:n5 point:demonstrative-ano pos:adj point:demonstratives
どの季節が一番好きですか？	どのきせつがいちばんすきですか？	Which season do you like best?	Demonstrative どの (attributive, question)	どの/この/その/あの	Ask which noun is being modified	Which [noun]? — interrogative	この/その/あの	[sound:d9413bcc2fa1.mp3]	module:00-foundation jlpt:n5 point:demonstrative-dono pos:adj point:demonstratives
こうして下さい。	こうしてください。	Do it this way, please.	Demonstrative こう (manner, near-speaker)	こう/そう/ああ/どう	Refer to manner near speaker's idea	Like this — this way	そう/ああ/どう	[sound:e6b0a065e56b.mp3]	module:00-foundation jlpt:n5 point:demonstrative-kou pos:adv point:demonstratives
そうですね。	そうですね。	That's right, isn't it?	Demonstrative そう (manner, near-listener)	そう/こう/ああ/どう	Refer to manner near listener's idea	Like that — agreement	こう/ああ/どう	[sound:5640932ec5c5.mp3]	module:00-foundation jlpt:n5 point:demonstrative-sou pos:adv point:demonstratives
ああして成功しました。	ああしてせいこうしました。	By doing it that way, I succeeded.	Demonstrative ああ (manner, neutral)	ああ/こう/そう/どう	Refer to manner neutral to both	Like that way — that manner	こう/そう/どう	[sound:6f0875caaa1a.mp3]	module:00-foundation jlpt:n5 point:demonstrative-aa pos:adv point:demonstratives
どうしますか？	どうしますか？	What shall we do?	Demonstrative どう (manner, question)	どう/こう/そう/ああ	Ask about manner or method	How? — interrogative manner	こう/そう/ああ	[sound:d17de9e40f61.mp3]	module:00-foundation jlpt:n5 point:demonstrative-dou pos:adv point:demonstratives
こんな犬を飼いたいです。	こんないぬをかいたいです。	I want to keep a dog like this.	Demonstrative こんな (kind/type, near-speaker)	こんな/そんな/あんな/どんな	Refer to kind near speaker's reference	This kind of… — like this	そんな/あんな/どんな	[sound:089cdc29f1a4.mp3]	module:00-foundation jlpt:n5 point:demonstrative-konna pos:adj point:demonstratives
そんなことは言わないで下さい。	そんなことはいわないでください。	Please don't say such things.	Demonstrative そんな (kind/type, near-listener)	そんな/こんな/あんな/どんな	Refer to kind near listener's reference	That kind of… — like that	この/あの/どの	[sound:627eca9863ad.mp3]	module:00-foundation jlpt:n5 point:demonstrative-sonna pos:adj point:demonstratives
あんな映画は見たくありません。	あんなえいがはみたくありません。	I don't want to watch that kind of movie.	Demonstrative あんな (kind/type, far from both)	あんな/こんな/そんな/どんな	Refer to kind far from both	That kind of… — like that way	この/その/どの	[sound:51b6a9d558e0.mp3]	module:00-foundation jlpt:n5 point:demonstrative-anna pos:adj point:demonstratives
