#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::00 - Foundation::Recognition
#
1つください。	ひとつください。	Give me 1 (objects).	つ	standard	generic objects	default for most things	2つ: 2つ	[sound:d4bf8b1abda9.mp3]	module:00-foundation jlpt:n5 point:counters
2つください。	ふたつください。	Give me 2 (objects).	つ	standard	generic objects	default for most things	1つ: 1つ	[sound:fdc0fee18f84.mp3]	module:00-foundation jlpt:n5 point:counters
3つください。	みっつください。	Give me 3 (objects).	つ	standard	generic objects	default for most things	2つ: 2つ	[sound:4b7f2dadec29.mp3]	module:00-foundation jlpt:n5 point:counters
4つください。	よっつください。	Give me 4 (objects).	つ	standard	generic objects	default for most things	3つ: 3つ	[sound:4b68bd39367a.mp3]	module:00-foundation jlpt:n5 point:counters
5つください。	いつつください。	Give me 5 (objects).	つ	standard	generic objects	default for most things	4つ: 4つ	[sound:2037a7509df3.mp3]	module:00-foundation jlpt:n5 point:counters
6つください。	むっつください。	Give me 6 (objects).	つ	standard	generic objects	default for most things	5つ: 5つ	[sound:4616e1499f9d.mp3]	module:00-foundation jlpt:n5 point:counters
7つください。	ななつください。	Give me 7 (objects).	つ	standard	generic objects	default for most things	6つ: 6つ	[sound:c0517d52971a.mp3]	module:00-foundation jlpt:n5 point:counters
8つください。	やっつください。	Give me 8 (objects).	つ	standard	generic objects	default for most things	7つ: 7つ	[sound:773ef9c004c4.mp3]	module:00-foundation jlpt:n5 point:counters
9つください。	ここのつください。	Give me 9 (objects).	つ	standard	generic objects	default for most things	8つ: 8つ	[sound:7f06ab113909.mp3]	module:00-foundation jlpt:n5 point:counters
10つください。	とおください。	Give me 10 (objects).	つ	standard	generic objects	default for most things	9つ: 9つ	[sound:51782b32a406.mp3]	module:00-foundation jlpt:n5 point:counters
100つください。	ひゃくつください。	Give me 100 (objects).	つ	standard	generic objects	default for most things	99つ: 99つ	[sound:91fc3c852f75.mp3]	module:00-foundation jlpt:n5 point:counters
1000つください。	せんつください。	Give me 1000 (objects).	つ	standard	generic objects	default for most things	999つ: 999つ	[sound:6decd84dd371.mp3]	module:00-foundation jlpt:n5 point:counters
10000つください。	いちまんつください。	Give me 10000 (objects).	つ	standard	generic objects	default for most things	9999つ: 9999つ	[sound:d4b3205a3173.mp3]	module:00-foundation jlpt:n5 point:counters
1人きました。	ひとりきました。	1 people came.	人	irregular: completely different	people	humans only	2人: ふたり	[sound:6284b768f0f4.mp3]	module:00-foundation jlpt:n5 point:counters
2人きました。	ふたりきました。	2 people came.	人	irregular: completely different	people	humans only	1人: ひとり	[sound:e11e8901e99d.mp3]	module:00-foundation jlpt:n5 point:counters
3人きました。	さんにんきました。	3 people came.	人	standard	people	humans only	2人: ふたり	[sound:cab2f683c9c8.mp3]	module:00-foundation jlpt:n5 point:counters
4人きました。	よにんきました。	4 people came.	人	standard	people	humans only	3人: 3人	[sound:a7f0144bb50a.mp3]	module:00-foundation jlpt:n5 point:counters
5人きました。	ごにんきました。	5 people came.	人	standard	people	humans only	4人: 4人	[sound:2cc2d3c50ed6.mp3]	module:00-foundation jlpt:n5 point:counters
