#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#deck:Japanese Grammar::00 - Foundation::Cloze
#
帰{{c1::る}}。	かえ{{c1::る}}。	go home [group 1]	[sound:42ae60e2bf2d.mp3]	module:00-foundation jlpt:n5 point:verb-groups complexity:intro source:curated-jpgram
帰{{c1::り}}ます。	かえ{{c1::り}}ます。	go home [polite]	[sound:d2185cedd268.mp3]	module:00-foundation jlpt:n5 point:verb-groups complexity:intro source:curated-jpgram
帰{{c1::らない}}。	かえ{{c1::らない}}。	don't go home	[sound:63ebcc921748.mp3]	module:00-foundation jlpt:n5 point:verb-groups complexity:intro source:curated-jpgram
食べ{{c1::る}}。	たべ{{c1::る}}。	eat [group 2]	[sound:29a457e2611a.mp3]	module:00-foundation jlpt:n5 point:verb-groups complexity:intro source:curated-jpgram
食べ{{c1::ます}}。	たべ{{c1::ます}}。	eat [polite]	[sound:d12f0f81564b.mp3]	module:00-foundation jlpt:n5 point:verb-groups complexity:intro source:curated-jpgram
食べ{{c1::ない}}。	たべ{{c1::ない}}。	don't eat	[sound:f5eba09e64ec.mp3]	module:00-foundation jlpt:n5 point:verb-groups complexity:intro source:curated-jpgram
買う → 買{{c1::った}}。	かう → かっ{{c1::た}}。	bought [past]	[sound:6030eeeb072b.mp3]	module:00-foundation jlpt:n5 point:verb-groups frequency:top1k complexity:intro source:curated-jpgram
来{{c1::る}}。	き{{c1::る}}。	come [irregular]	[sound:7632e6723b63.mp3]	module:00-foundation jlpt:n5 point:verb-groups frequency:top10k complexity:intro source:curated-jpgram
来{{c1::ました}}。	き{{c1::ました}}。	came [past]	[sound:556d3386aeb7.mp3]	module:00-foundation jlpt:n5 point:verb-groups frequency:top10k complexity:intro source:curated-jpgram
する → し{{c1::た}}。	する → し{{c1::た}}。	did [past]	[sound:cd51ed992d74.mp3]	module:00-foundation jlpt:n5 point:verb-groups complexity:intro source:curated-jpgram
飲{{c1::む}}。	の{{c1::む}}。	drink [group 1]	[sound:77b65596e273.mp3]	module:00-foundation jlpt:n5 point:verb-groups complexity:intro source:curated-jpgram
飲{{c1::んで}}。	の{{c1::んで}}。	drink [te-form]	[sound:150ffe70fed8.mp3]	module:00-foundation jlpt:n5 point:verb-groups complexity:intro source:curated-jpgram
書{{c1::く}}。	か{{c1::く}}。	write [group 1]	[sound:9952e1ecf614.mp3]	module:00-foundation jlpt:n5 point:verb-groups complexity:intro source:curated-jpgram
書{{c1::いて}}。	かい{{c1::て}}。	write [te-form]	[sound:ff24780cc397.mp3]	module:00-foundation jlpt:n5 point:verb-groups complexity:intro source:curated-jpgram
死{{c1::ぬ}}。	し{{c1::ぬ}}。	die [group 1]	[sound:73fd6b353215.mp3]	module:00-foundation jlpt:n5 point:verb-groups frequency:top10k complexity:intro source:curated-jpgram
