#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#deck:Japanese Grammar::00 - Foundation::Cloze
#
私は学生です{{c1::。}}	わたしはがくせいです{{c1::。}}	私は学生です	[sound:82ed3f2dfc72.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top1k complexity:intro
彼女は医者{{c1::です}}。	かのじょはいしゃ{{c1::です}}。	polite copula for being a doctor	[sound:debe58fc516c.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top5k complexity:intro
これは本{{c1::です}}。	これはほん{{c1::です}}。	this is a book [polite]	[sound:1012a2633b91.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top1k complexity:intro
私は学生{{c1::だ}}。	わたしはがくせい{{c1::だ}}。	I am a student [plain]	[sound:37703e1c6341.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top1k complexity:intro
彼は有名{{c1::だ}}。	かれはゆうめい{{c1::だ}}。	he is famous [plain]	[sound:42959c34e37f.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top5k complexity:intro
僕は医者{{c1::じゃない}}。	ぼくはいしゃ{{c1::じゃない}}。	I'm not a doctor [plain neg]	[sound:a81c44f86c62.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top5k complexity:intro
これは猫{{c1::ではない}}。	これはねこ{{c1::ではない}}。	this is not a cat [formal neg]	[sound:c71de8569849.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top1k complexity:intro
私は学生{{c1::だった}}。	わたしはがくせい{{c1::だった}}。	I was a student [plain past]	[sound:1f0f74cf3efc.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top1k complexity:intro
彼は有名{{c1::だった}}。	かれはゆうめい{{c1::だった}}。	he was famous [plain past]	[sound:e209f2a0e114.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top5k complexity:intro
僕は学生{{c1::じゃなかった}}。	ぼくはがくせい{{c1::じゃなかった}}。	I was not a student [plain past neg]	[sound:e2d8ffac39dd.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top5k complexity:intro
彼女は犯人{{c1::ではなかった}}。	かのじょははんにん{{c1::ではなかった}}。	she was not the culprit [formal past neg]	[sound:50234c32cf57.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top10k complexity:intro
私は学生{{c1::でした}}。	わたしはがくせい{{c1::でした}}。	I was a student [polite past]	[sound:e25b2934d4a6.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top1k complexity:intro
去年は難しい年{{c1::でした}}。	きょねんはむずかしいねん{{c1::でした}}。	last year was difficult [polite past]	[sound:9e8a15d796bf.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top1k complexity:intro
僕は医者{{c1::ではありません}}。	ぼくはいしゃ{{c1::ではありません}}。	I am not a doctor [polite neg]	[sound:effcf7610c94.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top5k complexity:intro
田中さんは営業{{c1::です}}。	たなかさんはえいぎょう{{c1::です}}。	Mr. Tanaka is in sales [polite]	[sound:b11ea432fad8.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top10k complexity:intro
僕は医者{{c1::ではありませんでした}}。	ぼくはいしゃ{{c1::ではありませんでした}}。	I was not a doctor [polite past neg]	[sound:35c5aa379457.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top5k complexity:intro
私は田中{{c1::でございます}}。	わたしはたなか{{c1::でございます}}。	I am Tanaka [ultra-formal]	[sound:d3b4b2e4fd62.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top10k complexity:intro
こちらは部長{{c1::でございます}}。	こちらはぶちょう{{c1::でございます}}。	This is the department head [ultra-formal]	[sound:1ab95acb3806.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top5k complexity:intro
私は学生{{c1::で}}、兄は会社員だ。	わたしはがくせい{{c1::で}}、あにはかいしゃいんだ。	I'm a student and my older brother is a salaryman [copula te-form]	[sound:158f3ab3dedd.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top1k complexity:intro
学生{{c1::なら}}、図書館が使える。	がくせい{{c1::なら}}、としょかんがつかえる。	If you're a student, you can use the library [conditional]	[sound:33b6cccfb7f4.mp3]	module:00-foundation jlpt:n5 point:copula frequency:top1k complexity:intro
