#separator:tab
#html:true
#columns:Audio	Prompt	Answer	Reading	EN	Tags
#notetype:Dictation
#deck:Japanese Grammar::12 - Beyond N1::Dictation
#

[sound:d306391e51a8.mp3]	重要な役割を担っている技術___、エネルギー分野において急速に進化している。	重要な役割を担っている技術は、エネルギー分野において急速に進化している。	じゅうようなやくわりをになっているぎじゅつは、えねるぎーぶんやにおいてきゅうそくにしんかしている。	Important technology is rapidly evolving in the energy sector.	module:12-beyond-n1 jlpt:beyond point:academic-jargon complexity:advanced frequency:low source:dictionary-of-jp-grammar complexity:standard
[sound:41ae82f99dc6.mp3]	今後の研究において___、より詳細な分析が必要である。	今後の研究においては、より詳細な分析が必要である。	こんごのけんきゅうにおいては、よりしょうさいなぶんせきがひつようである。	In future research, more detailed analysis is necessary.	module:12-beyond-n1 jlpt:beyond point:academic-jargon complexity:standard frequency:low source:dictionary-of-jp-grammar
[sound:c338a8ddb260.mp3]	国際政治においても、このトレンド___見られる。	国際政治においても、このトレンドが見られる。	こくさいせいじにおいても、このとれんどがみられる。	This trend is also observed in international politics.	module:12-beyond-n1 jlpt:beyond point:academic-jargon complexity:standard frequency:top5k source:dictionary-of-jp-grammar
[sound:c66c473c1dd3.mp3]	経済学の分野において___、複数のアプローチが存在する。	経済学の分野においては、複数のアプローチが存在する。	けいざいがくのぶんやにおいては、ふくすうのあぷろーちがそんざいする。	In economics, multiple approaches exist.	module:12-beyond-n1 jlpt:beyond point:academic-jargon complexity:standard frequency:low source:dictionary-of-jp-grammar
[sound:11c7569f077a.mp3]	実験室においても、同様の結果___得られた。	実験室においても、同様の結果が得られた。	じっけんしつにおいても、どうようのけっかがえられた。	Similar results were obtained in the lab as well.	module:12-beyond-n1 jlpt:beyond point:academic-jargon complexity:standard frequency:top10k source:dictionary-of-jp-grammar
[sound:f830de1255fc.mp3]	気候変動に関する研究___急増している。	気候変動に関する研究が急増している。	きこうへんどうにかんするけんきゅうがきゅうぞうしている。	Research on climate change is increasing rapidly.	module:12-beyond-n1 jlpt:beyond point:academic-jargon complexity:standard frequency:low source:dictionary-of-jp-grammar
[sound:6c97bb7c5aad.mp3]	政策に関してのご意見___お聞かせください。	政策に関してのご意見をお聞かせください。	せいさくにかんしてのごいけんをおきかせください。	Please share your thoughts regarding this policy.	module:12-beyond-n1 jlpt:beyond point:academic-jargon complexity:standard frequency:low source:dictionary-of-jp-grammar
[sound:e9dde2ca67aa.mp3]	予算に関して___、別途の会議で決定される。	予算に関しては、別途の会議で決定される。	よさんにかんしては、べっとのかいぎでけっていされる。	Budget will be decided in a separate meeting.	module:12-beyond-n1 jlpt:beyond point:academic-jargon complexity:standard frequency:top10k source:dictionary-of-jp-grammar
[sound:1fb776463f48.mp3]	この政策___、経済成長を促進するものと見られている。	この政策は、経済成長を促進するものと見られている。	このせいさくは、けいざいせいちょうをそくしんするものとみられている。	This policy is seen as promoting growth.	module:12-beyond-n1 jlpt:beyond point:editorial-style complexity:standard frequency:low source:dictionary-of-jp-grammar
[sound:62861eb8f71d.mp3]	事態の悪化___避けられないと見られている。	事態の悪化は避けられないと見られている。	じたいのあっかはさけられないとみられている。	Deterioration is considered unavoidable.	module:12-beyond-n1 jlpt:beyond point:editorial-style complexity:standard frequency:low source:dictionary-of-jp-grammar
[sound:1c9d800e411c.mp3]	彼___次期リーダーとされている。	彼は次期リーダーとされている。	かれはじきりーだーとされている。	He is said to be the next leader.	module:12-beyond-n1 jlpt:beyond point:editorial-style complexity:standard frequency:top5k source:dictionary-of-jp-grammar
[sound:cc949fdef517.mp3]	この現象___気候変動に起因するとされている。	この現象は気候変動に起因するとされている。	このげんしょうはきこうへんどうにきいんするとされている。	This is attributed to climate change.	module:12-beyond-n1 jlpt:beyond point:editorial-style complexity:standard frequency:low source:dictionary-of-jp-grammar
[sound:1532ae8559a5.mp3]	判断___誤るとやもしれない。	判断を誤るとやもしれない。	はんだんをあやまるとやもしれない。	One may possibly misjudge.	module:12-beyond-n1 jlpt:beyond point:editorial-style complexity:standard frequency:low source:dictionary-of-jp-grammar
[sound:95dab64fc00f.mp3]	意見___対立するとやもしれない。	意見は対立するとやもしれない。	いけんはたいりつするとやもしれない。	Opinions may conflict.	module:12-beyond-n1 jlpt:beyond point:editorial-style complexity:standard frequency:low source:dictionary-of-jp-grammar
[sound:80fd7bf9d85f.mp3]	もっともなことだが、実行___困難である。	もっともなことだが、実行は困難である。	もっともなことだが、じっこうはこんなんである。	While reasonable, implementation is difficult.	module:12-beyond-n1 jlpt:beyond point:editorial-style complexity:standard frequency:top10k source:dictionary-of-jp-grammar
[sound:cb6477d39f7c.mp3]	なんと言っても、経験___最も重要だ。	なんと言っても、経験が最も重要だ。	なんといっても、けいけんがもっともじゅうようだ。	In any case, experience is most important.	module:12-beyond-n1 jlpt:beyond point:editorial-style complexity:standard frequency:top10k source:dictionary-of-jp-grammar
[sound:d0a135e03ec3.mp3]	彼___何ともやら、不安そうに見えた。	彼は何ともやら、不安そうに見えた。	かれはなんともやら、ふあんそうにみえた。	He seemed anxious in some indescribable way.	module:12-beyond-n1 jlpt:beyond point:literary-fiction-style complexity:standard frequency:low source:dictionary-of-jp-grammar
[sound:c4a3654b575d.mp3]	母の声と見えて、彼___立ち上がった。	母の声と見えて、彼は立ち上がった。	ははのこえとみえて、かれはたちあがった。	What seemed mother voice made him stand.	module:12-beyond-n1 jlpt:beyond point:literary-fiction-style complexity:standard frequency:top5k source:dictionary-of-jp-grammar
[sound:776e3c878f66.mp3]	もう一度だけ、と言わんばかり___懇願した。	もう一度だけ、と言わんばかりに懇願した。	もういちどだけ、といわんばかりにこんがんした。	He pleaded as if saying just once more.	module:12-beyond-n1 jlpt:beyond point:literary-fiction-style complexity:standard frequency:top5k source:dictionary-of-jp-grammar
[sound:14a687c025c6.mp3]	小説___して扱われるべき作品だ。	小説として扱われるべき作品だ。	しょうせつとしてあつかわれるべきさくひんだ。	It is a work should be treated as novel.	module:12-beyond-n1 jlpt:beyond point:literary-fiction-style complexity:standard frequency:top10k source:dictionary-of-jp-grammar
[sound:afa76542359a.mp3]	喜びととも___、不安も訪れた。	喜びとともに、不安も訪れた。	よろこびとともに、ふあんもおとずれた。	Along with joy came anxiety.	module:12-beyond-n1 jlpt:beyond point:literary-fiction-style complexity:standard frequency:top10k source:dictionary-of-jp-grammar
[sound:9ea525fd76e6.mp3]	うまくいくとばかり思っていたが、現実___違った。	うまくいくとばかり思っていたが、現実は違った。	うまくいくとばかりおもっていたが、げんじつはちがった。	He thought it would work, but reality differed.	module:12-beyond-n1 jlpt:beyond point:literary-fiction-style complexity:standard frequency:top10k source:dictionary-of-jp-grammar
[sound:185667b36e8d.mp3]	まるで別の人間のように、彼___変わっていた。	まるで別の人間のように、彼は変わっていた。	まるでべつのにんげんのように、かれはかわっていた。	Like a different person, he had changed.	module:12-beyond-n1 jlpt:beyond point:literary-fiction-style complexity:standard frequency:top10k source:dictionary-of-jp-grammar
[sound:b3e282ee48b6.mp3]	静寂の中で、彼女の心臓の音___聞こえるとやら。	静寂の中で、彼女の心臓の音が聞こえるとやら。	せいじゃくのなかで、かのじょのしんぞうのおとがきこえるとやら。	In silence, one might hear her heartbeat.	module:12-beyond-n1 jlpt:beyond point:literary-fiction-style complexity:standard frequency:top10k source:dictionary-of-jp-grammar
