#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar (Strict)::03 - N3 Grammar::Recognition

友達は明日来るそうです。	ともだちはあしたくるそうです。	I heard that my friend is coming tomorrow.	-そう (hearsay)	V-plain / N + だ + そうだ	V-plain + そうだ	report from source	plain	[sound:9eca04176d40.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:intro frequency:top1k source:shin-kanzen sense:evidentials
雨が降るそうですね。	あめがふるそうですね。	I heard it will rain.	-そう (hearsay)	V-plain / N + だ + そうだ	V-plain + そうだ	indirect info	plain + そう	[sound:cf42b73d3684.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:intro frequency:top1k source:shin-kanzen sense:evidentials
先生は病気だそうです。	せんせいはびょうきだそうです。	I heard the teacher is sick.	-そう (hearsay)	V-plain / N + だ + そうだ	Adj + そうだ	passive knowledge	reported	[sound:4ef3f384797d.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:intro frequency:top1k source:shin-kanzen sense:evidentials
その映画は面白いそうですよ。	そのえいがはおもしろいそうですよ。	I heard that movie is interesting.	-そう (hearsay)	V-plain / N + だ + そうだ	Adj-i + そうだ	report about quality	rumor	[sound:359f09cddd9d.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:standard frequency:top1k source:shin-kanzen sense:evidentials
田中さんは去年結婚したそうです。	たなかさんはきょねんけっこんしたそうです。	I heard Mr. Tanaka got married last year.	-そう (hearsay)	V-plain / N + だ + そうだ	V-past + そうだ	past report	previous	[sound:a8f5b5f73b54.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:standard frequency:top10k source:shin-kanzen sense:evidentials
新しい店ができたそうです。	あたらしいみせができたそうです。	I heard a new store opened.	-そう (hearsay)	V-plain / N + だ + そうだ	V-past + そうだ	news	business	[sound:0ba138f61907.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:standard frequency:top1k source:shin-kanzen sense:evidentials
明日のテストは難しいそうですね。	あしたのてすとはむずかしいそうですね。	I heard tomorrow's test is difficult.	-そう (hearsay)	V-plain / N + だ + そうだ	Adj-i + そうだ	academic	exam	[sound:e2df8e77a3db.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:standard frequency:top1k source:shin-kanzen sense:evidentials
彼女は日本に行くそうです。	かのじょはにっぽんにいくそうです。	I heard his girlfriend is going to Japan.	-そう (hearsay)	V-plain / N + だ + そうだ	V-plain + そうだ	travel news	hearsay	[sound:63483fd1a1a4.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:standard frequency:top10k source:shin-kanzen sense:evidentials
その本は有名らしいそうです。	そのほんはゆうめいらしいそうです。	I heard that book is said to be famous.	-そう (hearsay)	V-plain / N + だ + そうだ	V-plain + そうだ	rumor chain	indirect	[sound:a1671d495024.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:standard frequency:top1k source:shin-kanzen sense:evidentials
お医者さんは上手だそうですよ。	おいしゃさんはじょうずだそうですよ。	I heard the doctor is skilled.	-そう (hearsay)	V-plain / N + だ + そうだ	Adj-i + そうだ	professional reputation	report	[sound:2462e2f29ca8.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:standard frequency:top1k source:shin-kanzen sense:evidentials
空は雨が降りそうです。	そらはあめがおりそうです。	It looks like it will rain.	-そう (appearance)	visual inference	V-stem + そうだ	observed conditions	stem	[sound:659f34561bfe.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:intro frequency:top1k source:shin-kanzen sense:evidentials
この料理はおいしそうです。	このりょうりはおいしそうです。	This dish looks delicious.	-そう (appearance)	V-stem / い-Adj-stem + そう (+ だ/です)	Adj-i-stem + そう	visual/sensory	stem	[sound:c3bf3f4da891.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:standard frequency:top1k source:shin-kanzen sense:evidentials
彼は疲れそうです。	かれはつかれそうです。	He looks tired.	-そう (appearance)	V-stem / い-Adj-stem + そう (+ だ/です)	V-stem + そう	external sign	observed	[sound:f40e9b7f5212.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:intro frequency:top10k source:shin-kanzen sense:evidentials
この本は難しそうです。	このほんはむつかしそうです。	This book looks difficult.	-そう (appearance)	V-stem / い-Adj-stem + そう (+ だ/です)	Adj-i-stem + そう	apparent	judgment	[sound:865fb61794ca.mp3]	module:03-n3 jlpt:n3 point:そうだ complexity:intro frequency:top10k source:shin-kanzen sense:evidentials
