#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#
#deck:Japanese Grammar (Strict)::03 - N3 Grammar::Recognition

彼は毎日ビデオゲームをしてばかりいる。		Use 'をしてばかり' for this grammatical context.	contrast-derived	ばかり	Use 'をしてばかり' for this grammatical context.	ばかり = only/exclusively (actions/states).	をしてばかり vs をしてだけ	[sound:86abe9336ab5.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard frequency:top10k source:shin-kanzen
私は時間があったら、本を読むばかりだ。		Use 'ばかり' for this grammatical context.	contrast-derived	ばかり	Use 'ばかり' for this grammatical context.	ばかり = only/exclusively (actions/states).	ばかり vs しか	[sound:ed80906d63d6.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard confusable-with:しか frequency:top1k source:shin-kanzen
実はこの方法しか解決策がない。		Use 'しか' for this grammatical context.	contrast-derived	しか	Use 'しか' for this grammatical context.	しか = only (with negation; restrictive).	しか vs だけ	[sound:39736fd63e19.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard confusable-with:だけ frequency:top10k source:shin-kanzen
実は有名な俳優だけあって、演技が素晴らしい。		Use 'だけ' for this grammatical context.	contrast-derived	だけ	Use 'だけ' for this grammatical context.	だけ = only/solely (positive, neutral).	だけ vs ばかり	[sound:d7a3f841cba7.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard confusable-with:ばかり frequency:top10k source:shin-kanzen
金銭援助だけが可能だ。		Use 'だけ' for this grammatical context.	contrast-derived	だけ	Use 'だけ' for this grammatical context.	だけ = only/solely (positive, neutral).	だけ vs しか	[sound:3fe9a1a523fc.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:intro confusable-with:しか frequency:top10k source:shin-kanzen
実は彼が来るかどうか分からない。		Use 'か' for this grammatical context.	contrast-derived	か	Use 'か' for this grammatical context.	か = whether; embedded question.	か vs を	[sound:8c26bd275bd7.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard confusable-with:を frequency:top10k source:shin-kanzen
実は時間が経つうちに、状況が変わった。		Use 'うち' for this grammatical context.	contrast-derived	うち	Use 'うち' for this grammatical context.	うち = during (process); temporal span.	うち vs 間	[sound:53af35ea8d48.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard confusable-with:間 frequency:top10k source:shin-kanzen
彼女が同意するかどうか確認しよう。		Use 'を' for this grammatical context.	contrast-derived	を	Use 'を' for this grammatical context.	を = object marker; embedded question object.	を vs が	[sound:56e21f59bf80.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard confusable-with:が frequency:low source:shin-kanzen
実は新しい製品が発売されたところが、売れていない。		Use 'が' for this grammatical context.	contrast-derived	が	Use 'が' for this grammatical context.	が = subject marker; embedded question subject.	が vs を	[sound:15a3d75140df.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard confusable-with:を frequency:low source:shin-kanzen
実は雨が降ろうとしているところが、彼は外に出た。		Use 'が' for this grammatical context.	contrast-derived	が	Use 'が' for this grammatical context.	が = subject marker; embedded question subject.	が vs を	[sound:4f20d7e2c95a.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard confusable-with:を frequency:top10k source:shin-kanzen
実は危うく事故に遭うところだった。		Use 'ところ' for this grammatical context.	contrast-derived	ところ	Use 'ところ' for this grammatical context.	ところ = at moment; just about to.	ところ vs ばかり	[sound:999a82086beb.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard confusable-with:ばかり frequency:top10k source:shin-kanzen
