#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#
#deck:Japanese Grammar (Strict)::03 - N3 Grammar::Cloze

毎日{{c1::運動}}したほうがいい。	まいにち{{c1::うんどう}}したほうがいい。	should exercise daily	[sound:dc91bc1d93ed.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro frequency:top5k source:shin-kanzen
もっと{{c1::勉強}}したほうがいい。	もっと{{c1::べんきょう}}したほうがいい。	should study more	[sound:8df50c448acb.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro frequency:top1k source:shin-kanzen
そんなことは{{c1::しないほうがいい}}。	そんなことは{{c1::しないほうがいい}}。	advice against doing that	[sound:d8709f0d12e5.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro source:shin-kanzen
医者に{{c1::行ったほうがいい}}よ。	いしゃに{{c1::いったほうがいい}}よ。	should see a doctor	[sound:442de0d2f470.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro frequency:top1k source:shin-kanzen
タバコを{{c1::吸わないほうがいい}}。	たばこを{{c1::すわないほうがいい}}。	better not to smoke	[sound:dea5c397fb7c.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro source:shin-kanzen
フランス料理を{{c1::食べたことがある}}。	ふらんすりょうりを{{c1::たべたことがある}}。	tried French food before	[sound:754926b03182.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro frequency:top1k source:shin-kanzen
映画館で{{c1::泣いたことがある}}。	えいがかんで{{c1::ないたことがある}}。	cried at movie before	[sound:48bd39f75191.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro frequency:top1k source:shin-kanzen
雪の中で{{c1::遊んだことがない}}。	ゆきのなかで{{c1::あそんだことがない}}。	never played in snow	[sound:57ebe888deb7.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro frequency:top1k source:shin-kanzen
三回{{c1::失くしたことがある}}。	さんかい{{c1::なくしたことがある}}。	lost it 3 times before	[sound:11546daa2a01.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro frequency:top1k source:shin-kanzen
時々猫が{{c1::くることがある}}。	ときどきねこが{{c1::くることがある}}。	cat sometimes comes	[sound:4110b622a123.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro frequency:top1k source:shin-kanzen
つい今食べた{{c1::ばかり}}です。	ついいまたべた{{c1::ばかり}}です。	just ate a moment ago	[sound:8649ebd9546b.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro frequency:top1k source:shin-kanzen
大学を卒業した{{c1::ばかり}}です。	だいがくをそつぎょうした{{c1::ばかり}}です。	just graduated from university	[sound:50886ceb3b98.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro frequency:top5k source:shin-kanzen
新しい靴を{{c1::買ったばかり}}です。	あたらしいくつを{{c1::かったばかり}}です。	just bought new shoes	[sound:4eadf42e7dd5.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro frequency:top1k source:shin-kanzen
パーティーが{{c1::始まったばかり}}。	ぱーてぃーが{{c1::はじまったばかり}}。	party just started	[sound:5242f2d111ba.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro source:shin-kanzen
彼が{{c1::着いたばかり}}です。	かれが{{c1::ついたばかり}}です。	he just arrived	[sound:fb4f213e5663.mp3]	module:03-n3 jlpt:n3 point:ことがある complexity:intro frequency:top5k source:shin-kanzen
