#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#
#deck:Japanese Grammar (Strict)::03 - N3 Grammar::Cloze

彼女は{{c1::笑ってばかり}}いた。	かのじょは{{c1::わらってばかり}}いた。	smiled repeatedly (and did nothing else)	[sound:d4166dd9f4a7.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard frequency:top5k complexity:intro source:shin-kanzen
新しい服を買ったばかりに、{{c1::破れてしまった}}。	あたらしいふくをかったばかりに、{{c1::やぶれてしまった}}。	tore immediately after purchase	[sound:b6999abd34ac.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard frequency:top5k frequency:top1k source:shin-kanzen
赤ちゃんは{{c1::泣かんばかり}}の顔をしている。	あかちゃんは{{c1::なかんばかり}}のかおをしている。	on the verge of crying	[sound:0f9f211a2925.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard frequency:top5k source:shin-kanzen
その一言{{c1::だけに}}、みんなが笑った。	そのひとこと{{c1::だけに}}、みんながわらった。	emphasis particle showing reason	[sound:58737a3d3fb5.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard frequency:top5k frequency:top10k source:shin-kanzen
学生は携帯を見てばかり{{c1::いる}}。	がくせいはけいたいをみてばかり{{c1::いる}}。	habitual continuous action	[sound:679c13ca96ec.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard frequency:top5k frequency:top10k source:shin-kanzen
彼ばかりが{{c1::得をしている}}。	かればかりが{{c1::えをしている}}。	only he is benefiting	[sound:118ef7278163.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard frequency:top5k complexity:intro source:shin-kanzen
昇進したばかりに、{{c1::責任が増えた}}。	しょうしんしたばかりに、{{c1::せきにんがふえた}}。	responsibilities increased	[sound:957fb37535b0.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard frequency:top5k frequency:low complexity:intro source:shin-kanzen
鶴は{{c1::飛び立たんばかりに}}羽を広げた。	つるは{{c1::とびたたんばかりに}}はねをひろげた。	about to take flight	[sound:dd1ca0b6f3bc.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard frequency:top5k frequency:top10k complexity:intro source:shin-kanzen
その話を信じたばかりに、{{c1::騙された}}。	そのはなしをしんじたばかりに、{{c1::だまされた}}。	deceived after believing	[sound:0a29bc67ca66.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard frequency:top5k frequency:top1k source:shin-kanzen
毎日、文句を言ってばかり{{c1::いる}}。	まいにち、もんくをいってばかり{{c1::いる}}。	does nothing but complain	[sound:25d6fda5cfb6.mp3]	module:03-n3 jlpt:n3 point:ばかり complexity:standard frequency:top5k frequency:top10k source:shin-kanzen
