#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::03 - N3 Grammar::Recognition
#
彼が遅れたのわけだ。	かれがおくれたのわけだ。	explanation: that's why he was late	cloze-derived	explanation: that's why he was late	explanation: that's why he was late	explanation: that's why he was late		[sound:ddce418bdc1f.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:intro frequency:top10k source:shin-kanzen
実は失敗したわけではない。	じつはしっぱいしたわけではない。	negation: not that (I) failed	cloze-derived	negation: not that (I) failed	negation: not that (I) failed	negation: not that (I) failed		[sound:5fad1773e89c.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:intro frequency:top10k source:shin-kanzen
実はそんなことあるわけがない。	じつはそんなことあるわけがない。	impossibility: no way	cloze-derived	impossibility: no way	impossibility: no way	impossibility: no way		[sound:3c309975b85f.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top10k source:shin-kanzen
実はここで失敗するわけにはいかない。	じつはここでしっぱいするわけにはいかない。	obligation: can't afford to fail	cloze-derived	obligation: can't afford to fail	obligation: can't afford to fail	obligation: can't afford to fail		[sound:bf1260f72810.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top10k source:shin-kanzen
要するに、背が高いというわけだ。	ようするに、せがたかいというわけだ。	restatement: in other words	cloze-derived	restatement: in other words	restatement: in other words	restatement: in other words		[sound:b7ca7242ba9b.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top10k source:shin-kanzen
実は時々彼は黙っていることがある。	じつはときどきかれはだまっていることがある。	occasional: sometimes (does)	cloze-derived	occasional: sometimes (does)	occasional: sometimes (does)	occasional: sometimes (does)		[sound:3f3dab6c8675.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top10k source:shin-kanzen
実は彼は日本語を話すことができる。	じつはかれはにほんごをはなすことができる。	ability: can speak	cloze-derived	ability: can speak	ability: can speak	ability: can speak		[sound:70be6326c89b.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top10k source:shin-kanzen
実は毎日走ることにした。	じつはまいにちはしることにした。	decision: decided to	cloze-derived	decision: decided to	decision: decided to	decision: decided to		[sound:b25bf3e03c43.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:intro frequency:top10k source:shin-kanzen
実は来月から新しい学校に行くことになった。	じつはらいげつからあたらしいがっこうにいくことになった。	arrangement: was arranged that	cloze-derived	arrangement: was arranged that	arrangement: was arranged that	arrangement: was arranged that		[sound:eaf3de6d00ac.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top10k source:shin-kanzen
人のためになることをするべきだということだ。	ひとのためになることをするべきだということだ。	norm (literary): one should	cloze-derived	norm (literary): one should	norm (literary): one should	norm (literary): one should		[sound:a7638f092700.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top1k source:shin-kanzen
実は子供の頃、毎日外で遊ぶものだった。	じつはこどものごろ、まいにちそとであそぶものだった。	nostalgic: used to	cloze-derived	nostalgic: used to	nostalgic: used to	nostalgic: used to		[sound:4fcddb2698a3.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top10k source:shin-kanzen
実は人は誰もが死ぬものだ。	じつはにんはだれもがしぬものだ。	universal: destined to	cloze-derived	universal: destined to	universal: destined to	universal: destined to		[sound:1d3a512b0a77.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:intro frequency:top10k source:shin-kanzen
実は彼は頭がいいものだから、何でも上手い。	じつはかれはあたまがいいものだから、なんでもうまい。	reason: since he's intelligent	cloze-derived	reason: since he's intelligent	reason: since he's intelligent	reason: since he's intelligent		[sound:57f0e4452b17.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top10k source:shin-kanzen
実は私がそんなことするものか。	じつはわたしがそんなことするものか。	emphatic negation: like hell I would	cloze-derived	emphatic negation: like hell I would	emphatic negation: like hell I would	emphatic negation: like hell I would		[sound:bf34ecd58d06.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top10k source:shin-kanzen
実は親に反抗するものではない。	じつはおやにはんこうするものではない。	propriety: shouldn't do	cloze-derived	propriety: shouldn't do	propriety: shouldn't do	propriety: shouldn't do		[sound:57f4c9f97e53.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:intro frequency:top10k source:shin-kanzen
あなたのせいで、試験に落ちた。から / おかげで？	あなたのせいで、しけんにおちた。おかげで？	context: blame or gratitude? (blame)	cloze-derived	context: blame or gratitude? (blame)	context: blame or gratitude? (blame)	context: blame or gratitude? (blame)		[sound:fa3cbd1e417a.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top5k source:shin-kanzen
実は兄は弟のために、大学を辞めた。	じつはあにはおとうとのために、だいがくをやめた。	purpose: for brother's sake	cloze-derived	purpose: for brother's sake	purpose: for brother's sake	purpose: for brother's sake		[sound:b427545052e2.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top10k source:shin-kanzen
インターネットを通して、世界中と繋がれる。	いんたーねっとをとおして、せかいじゅうとつながれる。	via: through the internet	cloze-derived	via: through the internet	via: through the internet	via: through the internet		[sound:06e642d08a7e.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top5k source:shin-kanzen
実は雨が降ったら、試合は中止になる。	じつはあめがふったら、しあいはちゅうしになる。	conditional: match will cancel	cloze-derived	conditional: match will cancel	conditional: match will cancel	conditional: match will cancel		[sound:703341a03f6d.mp3]	module:03-n3 jlpt:n3 point:wake-koto-mono complexity:standard frequency:top10k source:shin-kanzen
