#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::03 - N3 Grammar::Recognition
#
あなたのせいで、試験に落ちた。	あなたのせいで、しけんにおちた。	Because of you, I failed the exam.	Blaming cause	N + せいで	Negative result from cause; blaming	Fault/blame emphasis	おかげで (gratitude)	[sound:da54099f4b89.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k
悪い天気のせいで、試合が延期された。	わるいてんきのせいで、しあいがえんきされた。	Due to bad weather, the match was postponed.	External circumstance	N + せいで	External cause of problem	Bad weather caused postponement	おかげで	[sound:78982a376c31.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top10k
兄のせいで、怒られた。	あにのせいで、おこられた。	Because of my older brother, [I] got scolded.	Indirect blame	N + せいで	Someone else's fault caused consequence	Brother caused scolding	おかげで	[sound:29b97762567f.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:intro frequency:top1k
私の不注意のせいで、大事な書類をなくした。	わたしのふちゅういのせいで、だいじなしょるいをなくした。	Due to my carelessness, I lost important documents.	Personal fault	N + せいで	Self-blame; personal responsibility	My mistake caused loss	おかげで	[sound:6477ce5dbbc2.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top10k
渋滞のせいで、会議に遅れた。	じゅうたいのせいで、かいぎにおくれた。	Because of traffic, [I] was late to the meeting.	Traffic consequence	N + せいで	External condition caused lateness	Traffic jam caused delay	おかげで	[sound:9fd2c2369ca7.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top10k
病気のせいで、今週は仕事を休んだ。	びょうきのせいで、こんしゅうはしごとをやすんだ。	Due to illness, [I] took this week off work.	Health consequence	N + せいで	Illness caused absence	Sick so took leave	おかげで	[sound:bb9f39a488cb.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top1k
先生のおかげで、合格できた。	せんせいのおかげで、ごうかくできた。	Thanks to my teacher, [I] passed.	Gratitude	N + おかげで	Positive result from benefactor; gratitude	Thankful cause	せいで (blame)	[sound:34ad6dbbd004.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top10k
皆の協力のおかげで、プロジェクトが成功した。	みなのきょうりょくのおかげで、ぷろじぇくとがせいこうした。	Thanks to everyone's cooperation, the project succeeded.	Team success	N + おかげで	Positive team effort result	Group effort paid off	せいで	[sound:52e95b102273.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top10k
新しい機械のおかげで、仕事が楽になった。	あたらしいきかいのおかげで、しごとがらくになった。	Thanks to the new machine, work became easier.	Tool benefit	N + おかげで	Equipment/tool enabled improvement	Technology made it easier	せいで	[sound:deeb4e133842.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top10k
良い天気のおかげで、遠足は大成功だった。	よいてんきのおかげで、えんそくはたいせいこうだった。	Thanks to good weather, the field trip was a great success.	Favorable condition	N + おかげで	Natural condition enabled success	Good weather helped	せいで	[sound:75d8735f54cc.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:low
