#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#deck:Japanese Grammar::03 - N3 Grammar::Production
#
I don't know whether or not he's coming.	彼が来るかどうか分からない。	かれがくるかどうかわからない。	彼が来るかどうか分からない。	Whether/if	[sound:796c98c250a4.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top10k source:shin-kanzen
Let's check whether or not that's true.	それが本当かどうか確認しよう。	それがほんとうかどうかかくにんしよう。	それが本当かどうか確認しよう。	Whether/if	[sound:bbcb3dd0ed63.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top10k source:shin-kanzen
I asked whether or not she would agree.	彼女が同意するかどうか聞いてみた。	かのじょがどういするかどうかきいてみた。	彼女が同意するかどうか聞いてみた。	Whether/if	[sound:bd41672d80f1.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:low source:shin-kanzen
It's uncertain whether or not it will succeed.	成功するかどうかは分からない。	せいこうするかどうかはわからない。	成功するかどうかは分からない。	Whether/if	[sound:0161d0866e82.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top10k source:shin-kanzen
Let's watch whether or not that plan is implemented.	その計画が実行されるかどうか見守ろう。	そのけいかくがじっこうされるかどうかみまもろう。	その計画が実行されるかどうか見守ろう。	Whether/if	[sound:fdab9fee8d02.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top10k source:shin-kanzen
I checked the forecast to see if it will rain or not.	雨が降るかどうか天気予報を見た。	あめがふるかどうかてんきよほうをみた。	雨が降るかどうか天気予報を見た。	Whether/if	[sound:9ac1850ae2c7.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top5k source:shin-kanzen
It's doubtful whether or not he's serious.	彼が本気かどうか疑わしい。	かれがほんきかどうかうたがわしい。	彼が本気かどうか疑わしい。	Whether/if	[sound:f60834773c1c.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:low source:shin-kanzen
We tested whether or not the new product would sell.	新しい製品が売れるかどうか試してみた。	あたらしいせいひんがうれるかどうかためしてみた。	新しい製品が売れるかどうか試してみた。	Whether/if	[sound:121e6bc6beea.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top10k source:shin-kanzen
I don't know where he lives.	彼はどこに住んでいるか分からない。	かれはどこにすんでいるかわからない。	彼はどこに住んでいるか分からない。	Embedded WH-question	[sound:2b2a8351459a.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top10k source:shin-kanzen
Please tell me what time we're departing.	何時に出発するか教えてください。	なんじにしゅっぱつするかおしえてください。	何時に出発するか教えてください。	Embedded WH-question	[sound:ac5d2b00ceee.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top10k source:shin-kanzen
Do you know who did that?	誰がそれをしたか知っていますか。	だれがそれをしたかしっていますか。	誰がそれをしたか知っていますか。	Embedded WH-question	[sound:09311b90257b.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top1k source:shin-kanzen
I want to hear why he was late.	なぜ遅刻したか理由を聞きたい。	なぜちこくしたかりゆうをききたい。	なぜ遅刻したか理由を聞きたい。	Embedded WH-question	[sound:b5b2b33a0216.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top10k source:shin-kanzen
I'm undecided which book is most interesting.	どの本が一番面白いか迷っている。	どのほんがいちばんおもしろいかまよっている。	どの本が一番面白いか迷っている。	Embedded WH-question	[sound:655dd5dc801b.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top1k source:shin-kanzen
I got an estimate of how much it costs.	いくらかかるか見積もりを取った。	いくらかかるかみつもりをとった。	いくらかかるか見積もりを取った。	Embedded WH-question	[sound:2dcb038b8e6a.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:low source:shin-kanzen
It's unclear how long it will last.	どのくらい続くか不明だ。	どのくらいつづくかふめいだ。	どのくらい続くか不明だ。	Embedded WH-question	[sound:149ed35b79f8.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:intro frequency:low source:shin-kanzen
I asked what he wanted to eat.	何を食べたいか聞いた。	なにをたべたいかきいた。	何を食べたいか聞いた。	Embedded WH-question	[sound:83370056a4c9.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:intro frequency:top1k source:shin-kanzen
I won't know how the movie is until I see it.	今度の映画がどうかは見てみないと分からない。	こんどのえいががどうかはみてみないとわからない。	今度の映画がどうかは見てみないと分からない。	WH-embedded question	[sound:41cbebfdff42.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top10k source:shin-kanzen
I'm waiting for tomorrow to come.	明日がいつ来るか待っている。	あしたがいつくるかまっている。	明日がいつ来るか待っている。	WH-embedded question	[sound:2bbc1f1cb53f.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top1k source:shin-kanzen
I'm looking forward to how it will turn out.	どんな風になるか楽しみだ。	どんなかぜになるかたのしみだ。	どんな風になるか楽しみだ。	WH-embedded question	[sound:a57f1cfea96e.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top5k source:shin-kanzen
Let's watch how this plan progresses.	この計画がどう進むか見守ろう。	このけいかくがどうすすむかみまもろう。	この計画がどう進むか見守ろう。	WH-embedded question	[sound:da8923c95a63.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top5k source:shin-kanzen
I confirmed when summer vacation starts.	夏休みがいつ始まるか確認した。	なつやすみがいつはじまるかかくにんした。	夏休みがいつ始まるか確認した。	WH-embedded question	[sound:c8d52591d38b.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top10k source:shin-kanzen
I don't understand why he's not coming.	彼がなぜ来ないか理由が分からない。	かれがなぜこないかりゆうがわからない。	彼がなぜ来ないか理由が分からない。	Reason question	[sound:db28932db5fa.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top10k source:shin-kanzen
Please explain why you failed.	どうして失敗したか説明してください。	どうしてしっぱいしたかせつめいしてください。	どうして失敗したか説明してください。	Reason question	[sound:9a5a8930474f.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top5k source:shin-kanzen
I don't understand why she's angry.	彼女が怒った理由がわからない。	かのじょがいかったりゆうがわからない。	彼女が怒った理由がわからない。	Reason question	[sound:587c1cf407e4.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top5k source:shin-kanzen
I want to know the reason for failing the exam.	試験に落ちたわけを知りたい。	しけんにおちたわけをしりたい。	試験に落ちたわけを知りたい。	Reason question	[sound:10ea3d713196.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top5k source:shin-kanzen
I want to check what today's weather is like.	今日の天気がどんなか見ておきたい。	きょうのてんきがどんなかみておきたい。	今日の天気がどんなか見ておきたい。	Embedded question	[sound:66acf1eced76.mp3]	module:03-n3 jlpt:n3 point:embedded-questions complexity:standard frequency:top1k source:shin-kanzen
