#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#deck:Japanese Grammar::03 - N3 Grammar::Cloze
#
雨が降ったので、{{c1::運動会が延期になった}}。	あめがふったので、{{c1::うんどうかいがえんきになった}}。	postponed	[sound:1a56cb0c8060.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k complexity:intro
彼が現れたとたんに、{{c1::みんな静かになった}}。	かれがあらわれたとたんに、{{c1::みんなしずかになった}}。	became quiet immediately	[sound:b8410256fc69.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k complexity:intro
その計算ミスのせいで、{{c1::計画が変わった}}。	そのけいさんみすのせいで、{{c1::けいかくがかわった}}。	plan changed	[sound:8597f0b014d9.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k complexity:intro
大学教授だけあって、{{c1::知識が豊富だ}}。	だいがくきょうじゅだけあって、{{c1::ちしきがほうふだ}}。	knowledge is abundant	[sound:a4cd4f142174.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k complexity:intro
勉強したので、{{c1::試験に合格した}}。	べんきょうしたので、{{c1::しけんにごうかくした}}。	passed the exam	[sound:38c8fa8e68f6.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k complexity:intro
君のおかげで、{{c1::成功できた}}。	くんのおかげで、{{c1::せいこうできた}}。	was able to succeed	[sound:2099232d7f1a.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k complexity:intro
機械が壊れたので、{{c1::直さないといけない}}。	きかいがこわれたので、{{c1::なおさないといけない}}。	must repair	[sound:f3585f040348.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k complexity:intro
その決定によって、{{c1::状況が変わった}}。	そのけっていによって、{{c1::じょうきょうがかわった}}。	situation changed	[sound:0ace9cbb8d7a.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k complexity:intro
努力のため、{{c1::成功した}}。	どりょくのため、{{c1::せいこうした}}。	succeeded	[sound:6e24bf9af6c9.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k complexity:intro
田中さんが来たので、{{c1::みんな喜んだ}}。	たなかさんがきたので、{{c1::みんなよろこんだ}}。	everyone was happy	[sound:b1f840867d25.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k complexity:intro
雨のため、{{c1::イベントが中止になった}}。	あめのため、{{c1::いべんとがちゅうしになった}}。	event was canceled	[sound:5875c59de8c8.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k complexity:intro
時間がないので、{{c1::走るしかない}}。	じかんがないので、{{c1::はしるしかない}}。	only choice is to run	[sound:050d2ee2ecdf.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top1k complexity:intro
彼だけが来なかったから、{{c1::寂しかった}}。	かれだけがこなかったから、{{c1::さびしかった}}。	felt lonely	[sound:73fc2a16d3ea.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k
事故のため、{{c1::交通が混乱した}}。	じこのため、{{c1::こうつうがこんらんした}}。	traffic was confused	[sound:0128faba1e2d.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top10k complexity:intro
今日は月曜日だから、{{c1::学校がある}}。	こんにちはげつようびだから、{{c1::がっこうがある}}。	school is held	[sound:848829f9fa40.mp3]	module:03-n3 jlpt:n3 point:causal-result complexity:standard frequency:top5k frequency:top1k complexity:intro
