#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::03 - N3 Grammar::Recognition
#
あんなに勉強したのに、試験に落ちた。	あんなにべんきょうしたのに、しけんにおちた。	I studied so much, yet I failed the exam.	Basic -のに	-のに	Contrast expectation	Despite effort	Negation of expectation	[sound:7b37cdaa19b7.mp3]	module:03-n3 jlpt:n3 point:concessive-noni complexity:standard frequency:top5k source:shin-kanzen
毎日練習しているのに、上手にならない。	まいにちれんしゅうしているのに、じょうずにならない。	I practice daily, yet I don't improve.	Progressive -のに	-のに	Ongoing futility	Despite routine	No result despite effort	[sound:e9ec6ff0f3d5.mp3]	module:03-n3 jlpt:n3 point:concessive-noni complexity:standard frequency:top1k source:shin-kanzen
天気がいいのに、外に出ません。	てんきがいいのに、そとにでません。	It's nice weather, yet I won't go out.	-のに negation	-のに	Contradiction	Good conditions ignored	Defies logic	[sound:ccfd4fc7fff4.mp3]	module:03-n3 jlpt:n3 point:concessive-noni complexity:standard frequency:top10k source:shin-kanzen
兄弟なのに、仲が悪い。	きょうだいなのに、なかがわるい。	We're brothers, yet we don't get along.	-なのに copula	-のに	Relational contradiction	Family discord	Expected bond missing	[sound:2d4039e2ea13.mp3]	module:03-n3 jlpt:n3 point:concessive-noni complexity:intro frequency:top10k source:shin-kanzen
朝寝坊したのに、遅刻しなかった。	あさねぼうしたのに、ちこくしなかった。	I overslept, yet I wasn't late.	-のに past with negative	-のに	Unexpected positive	Lucky outcome	Avoided expected problem	[sound:6b6fda166f24.mp3]	module:03-n3 jlpt:n3 point:concessive-noni complexity:standard frequency:low source:shin-kanzen
何度も説明したのに、理解できない。	なんどもせつめいしたのに、りかいできない。	I explained multiple times, yet they can't understand.	Repetition -のに	-のに	Repeated futility	Many attempts failed	Understanding gap	[sound:49856b762e35.mp3]	module:03-n3 jlpt:n3 point:concessive-noni complexity:standard frequency:top10k source:shin-kanzen
新しい靴を買ったのに、合わない。	あたらしいくつをかったのに、あわない。	I bought new shoes, yet they don't fit.	Purchase result -のに	-のに	Purchase disappointment	New item fails	Expectation mismatch	[sound:65131f02df4b.mp3]	module:03-n3 jlpt:n3 point:concessive-noni complexity:standard frequency:top1k source:shin-kanzen
一生懸命努力したのに、結果が出ない。	いっしょうけんめいどりょくしたのに、けっかがでない。	I exerted myself fully, yet no result came.	Effort futility -のに	-のに	No reward for effort	Earnest attempt	Result gap	[sound:cdd0c5ace2fa.mp3]	module:03-n3 jlpt:n3 point:concessive-noni complexity:standard frequency:top10k source:shin-kanzen
彼は約束を守ると言ったのに。	かれはやくそくをまもるといったのに。	He said he'd keep his promise, but...	Sentence-end -のに	-のに (end)	Implied betrayal	Broken promise	Unspoken complaint	[sound:b6c22c4d50fe.mp3]	module:03-n3 jlpt:n3 point:concessive-noni complexity:standard frequency:top10k source:shin-kanzen
これだけ安いのに。	これだけやすいのに。	It's this cheap, but... (implying you should buy it).	Sentence-end -のに	-のに (end)	Emphatic appeal	Low price argument	Unfinished coercion	[sound:325cc978f1f6.mp3]	module:03-n3 jlpt:n3 point:concessive-noni complexity:intro frequency:top1k source:shin-kanzen
