#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#deck:Japanese Grammar::03 - N3 Grammar::Cloze
#
実は彼は毎日勉強しているのに、{{c1::試験に落ちた}}。	じつはかれはまいにちべんきょうしているのに、{{c1::しけんにおちた}}。	Despite daily studying, failed exam.	[sound:e91a55988564.mp3]	module:03-n3 jlpt:n3 point:n3-misc
ちなみに値段は高いとはいえ、{{c1::品質は最高}}だ。	ちなみにねだんはたかいとはいえ、{{c1::ひんしつはさいこう}}だ。	Though expensive, quality is excellent.	[sound:5db55d1688b6.mp3]	module:03-n3 jlpt:n3 point:n3-misc
実は{{c1::新しい}}というものの、実用性が疑わしい。	じつは{{c1::あたらしい}}というものの、じつようせいがうたがわしい。	Though new, practicality is questionable.	[sound:6adb470ca766.mp3]	module:03-n3 jlpt:n3 point:n3-misc
ところで雨が降っているものの、{{c1::野球は続く}}。	ところであめがふっているものの、{{c1::やきゅうはつづく}}。	Though raining, baseball continues.	[sound:88627953aeb5.mp3]	module:03-n3 jlpt:n3 point:n3-misc
ちなみに{{c1::若い}}ながらも、経験が豊かだ。	ちなみに{{c1::わかい}}ながらも、けいけんがゆたかだ。	Though young, experienced.	[sound:0485a36b2809.mp3]	module:03-n3 jlpt:n3 point:n3-misc
ところで{{c1::不景気}}だ。それにしても、我が社は成長している。	ところで{{c1::ふけいき}}だ。それにしても、わがしゃはせいちょうしている。	It's recession, yet our company grows.	[sound:4cfe4d6de469.mp3]	module:03-n3 jlpt:n3 point:n3-misc
実は{{c1::たとえ}}失敗しても、後悔しない。	じつは{{c1::たとえ}}しっぱいしても、こうかいしない。	Even if fail, no regret.	[sound:14de4492044e.mp3]	module:03-n3 jlpt:n3 point:n3-misc
実はもし雨が降ったら、{{c1::運動会は中止}}だ。	じつはもしあめがふったら、{{c1::うんどうかいはちゅうし}}だ。	If rains, sports day cancelled.	[sound:2ed1b4404db3.mp3]	module:03-n3 jlpt:n3 point:n3-misc
実は昨年の売上が増えた。さらに{{c1::今年も増加}}している。	じつはさくねんのうりあがふえた。さらに{{c1::こんねんもぞうか}}している。	Last year's sales rose, furthermore growing this year.	[sound:2e1ba4709b8f.mp3]	module:03-n3 jlpt:n3 point:n3-misc
実は彼は優しい。しかも、{{c1::学校の成績も良い}}。	じつはかれはやさしい。しかも、{{c1::がっこうのせいせきもよい}}。	He's kind; moreover, good grades.	[sound:81ba190dee98.mp3]	module:03-n3 jlpt:n3 point:n3-misc
