#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::13 - L1 Interference (English)::Recognition
#
すべき	すべきではありません	Should (strong obligation)	Obligation	動詞(原形) + べき	Strong duty	べき = you MUST (moral)	should (English weaker)	[sound:ef594bfb5311.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
できます	できません	Can (ability)	Ability	動詞(て形) + できる	Ability to do	can = CAN DO (skill)	can (permission) / must	[sound:e382e8be9a15.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
てもいいです	てはいけません	May (permission)	Permission	動詞(て形) + もいい	Permission granted	may = you MAY (allowed)	can / should	[sound:ca7e82a37528.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
つもりです	予定です	Will (intention)	Future intention	動詞(辞書形) + つもり	Speaker's plan	will = I PLAN to	will (prediction) / must	[sound:8fb892cf517b.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
なければなりません	なくてはいけません	Must (necessity)	Necessity	動詞(ない) + ければならない	Required action	must = HAVE TO	should / must	[sound:888e767b758b.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
だろう	そうだ	Will (prediction)	Prediction/assumption	動詞(辞書形) + だろう	Likely outcome	will = probably WILL	will (intention)	[sound:aa758a018c0f.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
かもしれません	かもしれない	Might (possibility)	Possibility	動詞(辞書形) + かもしれない	Uncertain future	might = MAYBE will	will / must	[sound:89f2b686561f.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
ようにする	ようにしろ	Try to (effort/intention)	Deliberate action	動詞(辞書形) + ようにする	Trying action	try to = try hard	must / should	[sound:4249bdc7da22.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
ことができます	ことができません	Can (ability/possibility)	Possibility	動詞(辞書形) + ことができる	Achievable action	can = is POSSIBLE	can (permission) / should	[sound:3ac812c0a1c1.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
なくちゃ	なくちゃいけない	Have to (casual must)	Necessity	動詞(ない) + くちゃ	Casual obligation	gotta = HAVE TO (casual)	should / must	[sound:c4e716d30cdf.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
ほうがいいです	ほうがいいではない	Better to (mild advice)	Advice	動詞(過去) + ほうがいい	Comparative suggestion	better to = better choice	should (stronger)	[sound:380eebe6a37e.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
ようになります	ようにする	Come to / become able	Change of state	動詞(辞書形) + ようになる	Natural progression	come to = naturally happened	try to / will	[sound:6517ca6b16b4.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
なさい	しなさい	Do (command)	Command	動詞(て形) + なさい	Authority command	do! = MUST (strong)	should / will	[sound:c7b1acd99447.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
禁止です	禁止ではありません	Forbidden (strict)	Prohibition	動詞(て形) + はいけない	Absolute ban	must not = CANNOT (rule)	shouldn't / can't	[sound:33ad67878f15.mp3]	module:13-l1 point:l1-modality-mismatch frequency:top10k complexity:intro source:curated-jpgram
ずにいられません	ずには	Cannot help but (compulsion)	Involuntary action	動詞(ない) + ずにいられない	Unable to avoid	can't but = helpless	must / can't	[sound:cf4a7a5d51d6.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
らしい	らしくない	Apparently (hearsay)	Reported information	名詞 + らしい	Seemingly/apparently	apparently = heard it	will / must	[sound:ae05ce463286.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
みたいです	みたいではない	Seems like (appearance)	Apparent state	名詞 + みたいです	Looks like	seems = looks like	is / probably	[sound:f0d941a47f45.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
ために	ためではなく	In order to (purpose)	Intentional goal	動詞(辞書形) + ために	Purpose clause	to = PURPOSE (not result)	so that / must	[sound:090b46100aa3.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
きっと	もしかして	Surely (certainty)	Strong prediction	きっと + 文	High confidence	surely = WILL (certain)	maybe / probably	[sound:ce5cc2bb34dd.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
絶対に	ひょっとして	Definitely (absolute)	Absolute statement	絶対に + 動詞	No question	definitely = WILL (certain)	maybe / probably	[sound:0a87631ea342.mp3]	module:13-l1 point:l1-modality-mismatch frequency:top10k complexity:intro source:curated-jpgram
しかない	しかないではない	No choice but (only way)	Only option	動詞(辞書形) + しかない	No alternative	only way = MUST	can / should	[sound:e2341280ae3b.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
次第です	次第ではない	Depends on (conditional)	Condition-dependent	名詞 + 次第です	Condition-based	depends on = IF (condition)	will / is	[sound:54e672b8baab.mp3]	module:13-l1 point:l1-modality-mismatch frequency:top10k complexity:intro source:curated-jpgram
ことになります	ことになります	End up -ing (result)	Inevitable outcome	動詞(辞書形) + ことになる	Unavoidable result	end up = unavoidable	will / must	[sound:b1963fc1782e.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
ばかりではなく	ばかりではなく	Not only (extent)	Scope expansion	動詞(た) + ばかりではなく	Extends beyond	not only = INCLUDES	also / and	[sound:5b7cf683cec2.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
ことはない	ことはないでしょう	There's no need to (optional)	Unnecessary	動詞(辞書形) + ことはない	Not required	no need = optional	don't have to / must not	[sound:92708a13727f.mp3]	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram
