#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::13 - L1 Interference (English)::Recognition
#
私が買った本	わたしがかったほん	The book that I bought	Relative clause	動詞(過去) + 名詞	Pre-modification pattern	verb comes BEFORE noun	本が私が買った (wrong word order)	[sound:5417661ab018.mp3]	module:13-l1 point:l1-relative-clauses frequency:top1k complexity:intro source:curated-jpgram
田中さんが書いた記事	たなかさんがかいたきじ	The article that Tanaka wrote	Relative clause	動詞(過去) + 名詞	Pre-modification	past verb BEFORE article	記事が田中さんが書いた	[sound:821430f63c65.mp3]	module:13-l1 point:l1-relative-clauses frequency:top10k complexity:intro source:curated-jpgram
昨日見た映画	きのうみたえいが	The movie that I watched yesterday	Relative clause	時間詞 + 動詞(過去) + 名詞	Time pre-modifier	time + verb BEFORE movie	映画が昨日見た	[sound:ce6577e033eb.mp3]	module:13-l1 point:l1-relative-clauses frequency:top1k complexity:intro source:curated-jpgram
彼が住んでいるアパート	かれがすんでいるあぱーと	The apartment where he lives	Relative clause	動詞(現在) + 名詞	Location pre-modifier	present verb BEFORE apartment	アパートが彼が住んでいる	[sound:b6cbe418d421.mp3]	module:13-l1 point:l1-relative-clauses frequency:top10k complexity:intro source:curated-jpgram
先生が教えている学生	せんせいがおしえているがくせい	The student that the teacher is teaching	Relative clause	動詞(現在進行) + 名詞	Progressive pre-modifier	progressive verb BEFORE student	学生が先生が教えている	[sound:b7820fc019eb.mp3]	module:13-l1 point:l1-relative-clauses frequency:top10k complexity:intro source:curated-jpgram
私が知っている人	わたしがしっているひと	The person that I know	Relative clause	状態動詞(現在) + 名詞	State verb pre-modifier	know-verb BEFORE person	人が私が知っている	[sound:49071cc71b6a.mp3]	module:13-l1 point:l1-relative-clauses frequency:top1k complexity:intro source:curated-jpgram
子どもたちが遊ぶ公園	こどもたちがあそぶこうえん	The park where children play	Relative clause	動詞(現在) + 名詞	Activity location	verb BEFORE park	公園が子どもたちが遊ぶ	[sound:c9b8f965add4.mp3]	module:13-l1 point:l1-relative-clauses frequency:top5k complexity:intro source:curated-jpgram
企業が開発した製品	きぎょうがかいはつしたせいひん	The product that the company developed	Relative clause	動詞(過去) + 名詞	Development pre-modifier	past verb BEFORE product	製品が企業が開発した	[sound:12906aa5e600.mp3]	module:13-l1 point:l1-relative-clauses frequency:low complexity:intro source:curated-jpgram
毎日飲むコーヒー	まいにちのむこーひー	The coffee that I drink every day	Relative clause	時間詞 + 動詞(現在) + 名詞	Habit pre-modifier	frequency + verb BEFORE coffee	コーヒーが毎日飲む	[sound:909a60ad1bb6.mp3]	module:13-l1 point:l1-relative-clauses frequency:top1k complexity:intro source:curated-jpgram
祖母が作った料理	そぼがつくったりょうり	The dish that my grandmother made	Relative clause	動詞(過去) + 名詞	Past action pre-modifier	verb BEFORE dish	料理が祖母が作った	[sound:78d1217990ea.mp3]	module:13-l1 point:l1-relative-clauses frequency:top10k complexity:intro source:curated-jpgram
友達が薦めた本	ともだちがすすめたほん	The book that my friend recommended	Relative clause	動詞(過去) + 名詞	Recommendation pre-modifier	verb BEFORE book	本が友達が薦めた	[sound:eb831aa32f11.mp3]	module:13-l1 point:l1-relative-clauses frequency:top1k complexity:intro source:curated-jpgram
私たちが解決した問題	わたしたちがかいけつしたもんだい	The problem that we solved	Relative clause	動詞(過去) + 名詞	Solution pre-modifier	verb BEFORE problem	問題が私たちが解決した	[sound:0237cdd334af.mp3]	module:13-l1 point:l1-relative-clauses frequency:top10k complexity:intro source:curated-jpgram
