#separator:tab
#html:true
#columns:Audio	Prompt	Answer	Reading	EN	Tags
#notetype:Dictation
#deck:Japanese Grammar::13 - L1::Dictation
#

[sound:ef594bfb5311.mp3]	すべき	すべき	すべきではありません	Should (strong obligation)	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram complexity:standard
[sound:e382e8be9a15.mp3]	___きます	できます	できません	Can (ability)	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram complexity:standard
[sound:ca7e82a37528.mp3]	てもいい___す	てもいいです	てはいけません	May (permission)	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram complexity:standard
[sound:8fb892cf517b.mp3]	つもり___す	つもりです	予定です	Will (intention)	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram complexity:standard
[sound:888e767b758b.mp3]	なければなりません	なければなりません	なくてはいけません	Must (necessity)	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram complexity:standard
[sound:aa758a018c0f.mp3]	だろう	だろう	そうだ	Will (prediction)	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram complexity:standard
[sound:89f2b686561f.mp3]	かもしれません	かもしれません	かもしれない	Might (possibility)	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram complexity:standard
[sound:4249bdc7da22.mp3]	よう___する	ようにする	ようにしろ	Try to (effort/intention)	module:13-l1 point:l1-modality-mismatch complexity:intro source:curated-jpgram complexity:standard
[sound:dde69ffca21a.mp3]	学校___います	学校にいます	がっこうにいます	I am at school (location)	module:13-l1 point:l1-particles-overlap frequency:top1k complexity:intro source:curated-jpgram complexity:standard
[sound:ae940f4b97d3.mp3]	学校___勉強します	学校で勉強します	がっこうでべんきょうします	I study at school (action context)	module:13-l1 point:l1-particles-overlap frequency:top1k complexity:intro source:curated-jpgram complexity:standard
[sound:f13584798bce.mp3]	図書館___います	図書館にいます	としょかんにいます	I am in the library (being there)	module:13-l1 point:l1-particles-overlap frequency:top1k complexity:intro source:curated-jpgram complexity:standard
[sound:84e88bf5a74c.mp3]	図書館で本___読みます	図書館で本を読みます	としょかんでほんをよみます	I read a book in the library (action)	module:13-l1 point:l1-particles-overlap frequency:top10k complexity:intro source:curated-jpgram complexity:standard
[sound:3c1c106a15b7.mp3]	電車___行きます	電車で行きます	でんしゃでいきます	I go by train (means)	module:13-l1 point:l1-particles-overlap frequency:top10k complexity:intro source:curated-jpgram complexity:standard
[sound:985f578e286b.mp3]	東京へ行きます	東京へ行きます	とうきょうへいきます	I go to Tokyo (destination)	module:13-l1 point:l1-particles-overlap frequency:top10k complexity:intro source:curated-jpgram complexity:standard
[sound:ccccd266c70b.mp3]	田中さん___会いました	田中さんに会いました	たなかさんにあいました	I met Tanaka (target)	module:13-l1 point:l1-particles-overlap frequency:top10k complexity:intro source:curated-jpgram complexity:standard
[sound:a0b43a304215.mp3]	田中さん___会いました	田中さんと会いました	たなかさんとあいました	I met with Tanaka (together)	module:13-l1 point:l1-particles-overlap frequency:top10k complexity:intro source:curated-jpgram complexity:standard
[sound:5417661ab018.mp3]	私___買った本	私が買った本	わたしがかったほん	The book that I bought	module:13-l1 point:l1-relative-clauses frequency:top1k complexity:intro source:curated-jpgram complexity:standard
[sound:821430f63c65.mp3]	田中さん___書いた記事	田中さんが書いた記事	たなかさんがかいたきじ	The article that Tanaka wrote	module:13-l1 point:l1-relative-clauses frequency:top10k complexity:intro source:curated-jpgram complexity:standard
[sound:ce6577e033eb.mp3]	昨日見た映画	昨日見た映画	きのうみたえいが	The movie that I watched yesterday	module:13-l1 point:l1-relative-clauses frequency:top1k complexity:intro source:curated-jpgram complexity:standard
[sound:b6cbe418d421.mp3]	彼___住んでいるアパート	彼が住んでいるアパート	かれがすんでいるあぱーと	The apartment where he lives	module:13-l1 point:l1-relative-clauses frequency:top10k complexity:intro source:curated-jpgram complexity:standard
[sound:b7820fc019eb.mp3]	先生___教えている学生	先生が教えている学生	せんせいがおしえているがくせい	The student that the teacher is teaching	module:13-l1 point:l1-relative-clauses frequency:top10k complexity:intro source:curated-jpgram complexity:standard
[sound:49071cc71b6a.mp3]	私___知っている人	私が知っている人	わたしがしっているひと	The person that I know	module:13-l1 point:l1-relative-clauses frequency:top1k complexity:intro source:curated-jpgram complexity:standard
[sound:c9b8f965add4.mp3]	子どもたち___遊ぶ公園	子どもたちが遊ぶ公園	こどもたちがあそぶこうえん	The park where children play	module:13-l1 point:l1-relative-clauses frequency:top5k complexity:intro source:curated-jpgram complexity:standard
[sound:12906aa5e600.mp3]	企業___開発した製品	企業が開発した製品	きぎょうがかいはつしたせいひん	The product that the company developed	module:13-l1 point:l1-relative-clauses frequency:low complexity:intro source:curated-jpgram complexity:standard
