#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#deck:Japanese Grammar::13 - L1 Interference (English)::Contrast
#
日本に住んでいます	日本に住みます	日本に住んでいます	日本に住んでいます	I am living in Japan (state)	State/resultative requires ている	[sound:82ff0fd4da6b.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:日本に住みます source:curated-jpgram
彼女がいます	彼女をいます	彼女がいます	彼女がいます	I have a girlfriend (state)	State/resultative requires ている	[sound:8211be96f404.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:彼女をいます source:curated-jpgram
兄が三人います	兄が三人にいます	兄が三人います	兄が三人います	I have three older brothers (state)	State/resultative requires ている	[sound:9519e3c30937.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:兄が三人にいます source:curated-jpgram
その人を知っています	その人を知ります	その人を知っています	その人を知っています	I know that person (acquainted)	State/resultative requires ている	[sound:17008572ed9a.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:その人を知ります source:curated-jpgram
彼の名前を知っています	彼の名前を知ります	彼の名前を知っています	彼の名前を知っています	I know his name (factual)	State/resultative requires ている	[sound:8419dbe0e786.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:彼の名前を知ります source:curated-jpgram
英語ができます	英語をできます	英語ができます	英語ができます	I can speak English (ability state)	State/resultative requires ている	[sound:4724d8fb3932.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:英語をできます source:curated-jpgram
日本語がわかります	日本語をわかります	日本語がわかります	日本語がわかります	I understand Japanese (comprehension state)	State/resultative requires ている	[sound:4206b144c81e.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:日本語をわかります source:curated-jpgram
新しい計画を立てています	新しい計画を立てます	新しい計画を立てています	新しい計画を立てています	I am making a new plan (in process)	State/resultative requires ている	[sound:054c10571dea.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:standard confusable-with:新しい計画を立てます source:curated-jpgram
家を建てています	家を建てます	家を建てています	家を建てています	I am building a house (ongoing)	State/resultative requires ている	[sound:f261a8886d66.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:家を建てます source:curated-jpgram
論文を書いています	論文を書きます	論文を書いています	論文を書いています	I am writing a thesis (ongoing)	State/resultative requires ている	[sound:39200b17981e.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:論文を書きます source:curated-jpgram
彼と結婚しています	彼と結婚します	彼と結婚しています	彼と結婚しています	I am married to him (state)	State/resultative requires ている	[sound:9b782297f67d.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:彼と結婚します source:curated-jpgram
すでに食事をしています	すでに食事をします	すでに食事をしています	すでに食事をしています	I have already eaten (state)	State/resultative requires ている	[sound:f8e6cb60a499.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:すでに食事をします source:curated-jpgram
この仕事をしています	この仕事をします	この仕事をしています	この仕事をしています	I am employed (state from hiring)	State/resultative requires ている	[sound:8557f9ab842f.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:この仕事をします source:curated-jpgram
明日、東京へ行きます	明日、東京へいました	明日、東京へ行きます	明日、東京へ行きます	Tomorrow I will go to Tokyo (scheduled)	State/resultative requires ている	[sound:5cfe3c4a804b.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:明日-東京へいました source:curated-jpgram
週末、映画を見ます	週末、映画をみました	週末、映画を見ます	週末、映画を見ます	This weekend I will watch a movie (planned)	State/resultative requires ている	[sound:bf3d52a3713f.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:週末-映画をみました source:curated-jpgram
毎日、コーヒーを飲みます	毎日、コーヒーをのみました	毎日、コーヒーを飲みます	毎日、コーヒーを飲みます	I drink coffee every day (habitual)	State/resultative requires ている	[sound:61f9e8de20e5.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:毎日-コーヒーをのみました source:curated-jpgram
毎週、図書館に行きます	毎週、図書館にいきました	毎週、図書館に行きます	毎週、図書館に行きます	I go to the library every week (habitual)	State/resultative requires ている	[sound:ddd12f25154b.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:毎週-図書館にいきました source:curated-jpgram
景気が良くなりました	景気が良いです	景気が良くなりました	景気が良くなりました	The economy improved (change)	State/resultative requires ている	[sound:b58638116813.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:景気が良いです source:curated-jpgram
彼は医者になりました	彼は医者です	彼は医者になりました	彼は医者になりました	He became a doctor (change)	State/resultative requires ている	[sound:49cb8a8fc598.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:彼は医者です source:curated-jpgram
雨が降り始めました	雨が降ります	雨が降り始めました	雨が降り始めました	It started to rain (change)	State/resultative requires ている	[sound:33cabf1a5b21.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:雨が降ります source:curated-jpgram
仕事が終わりました	仕事が終わります	仕事が終わりました	仕事が終わりました	The work finished (completed)	State/resultative requires ている	[sound:27be5d316575.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:intro confusable-with:仕事が終わります source:curated-jpgram
講義が始まりました	講義が始まります	講義が始まりました	講義が始まりました	The lecture started (began)	State/resultative requires ている	[sound:ad91f2884972.mp3]	module:13-l1 point:l1-tense-aspect frequency:top10k complexity:intro confusable-with:講義が始まります source:curated-jpgram
その時、彼はもう帰っていました	その時、彼はもう帰ります	その時、彼はもう帰っていました	その時、彼はもう帰っていました	By that time, he had already left	State/resultative requires ている	[sound:257f903ad766.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:standard confusable-with:その時-彼はもう帰ります source:curated-jpgram
私たちはすでに準備をしていました	私たちはすでに準備をします	私たちはすでに準備をしていました	私たちはすでに準備をしていました	We had already prepared	State/resultative requires ている	[sound:126d4e540d49.mp3]	module:13-l1 point:l1-tense-aspect frequency:top5k complexity:standard confusable-with:私たちはすでに準備をします source:curated-jpgram
昨日、勉強していました	昨日、勉強します	昨日、勉強していました	昨日、勉強していました	I was studying yesterday (ongoing past)	State/resultative requires ている	[sound:c4e68f833c92.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:昨日-勉強します source:curated-jpgram
朝、8時に寝ていました	朝、8時に寝ます	朝、8時に寝ていました	朝、8時に寝ていました	I was sleeping at 8 in the morning	State/resultative requires ている	[sound:6945b63fc45b.mp3]	module:13-l1 point:l1-tense-aspect frequency:top1k complexity:intro confusable-with:朝-8時に寝ます source:curated-jpgram
