#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::05 - N1 Grammar::Recognition
#
その説は正確だものと思われる。	そのせつはせいかくだものとおもわれる。	formal report: be thought to be	cloze-derived	formal report: be thought to be	formal report: be thought to be	formal report: be thought to be		[sound:98428a6a7907.mp3]	module:05-n1 jlpt:n1 point:n1-modality-stiff complexity:intro frequency:top10k source:shin-kanzen
売上は減少しているものと考えられる。	うりあげはげんしょうしているものとかんがえられる。	formal judgment: is thought/considered	cloze-derived	formal judgment: is thought/considered	formal judgment: is thought/considered	formal judgment: is thought/considered		[sound:6a65b9bb8d3e.mp3]	module:05-n1 jlpt:n1 point:n1-modality-stiff complexity:intro frequency:low source:shin-kanzen
データは信頼できるものと判断される。	データはしんらいできるものとはんだんされる。	formal assessment: is judged	cloze-derived	formal assessment: is judged	formal assessment: is judged	formal assessment: is judged		[sound:6e11f206e8ea.mp3]	module:05-n1 jlpt:n1 point:n1-modality-stiff complexity:intro frequency:top10k source:shin-kanzen
政策は有効であるものと認識される。	せいさくはゆうこうであるものとにんしきされる。	formal recognition: is recognized as	cloze-derived	formal recognition: is recognized as	formal recognition: is recognized as	formal recognition: is recognized as		[sound:9813d641ffd9.mp3]	module:05-n1 jlpt:n1 point:n1-modality-stiff complexity:intro frequency:low source:shin-kanzen
結果は失敗だものと考える。	けっかはしっぱいだものとかんがえる。	formal thinking: I consider it to be	cloze-derived	formal thinking: I consider it to be	formal thinking: I consider it to be	formal thinking: I consider it to be		[sound:c8b77630b15b.mp3]	module:05-n1 jlpt:n1 point:n1-modality-stiff complexity:intro frequency:top10k source:shin-kanzen
計画は実現可能であるものと思われる。	けいかくはじつげんかのうであるものとおもわれる。	formal belief: is thought to be feasible	cloze-derived	formal belief: is thought to be feasible	formal belief: is thought to be feasible	formal belief: is thought to be feasible		[sound:edfc7b3be754.mp3]	module:05-n1 jlpt:n1 point:n1-modality-stiff complexity:intro frequency:top10k source:shin-kanzen
成功は確実だものと予想される。	せいこうはかくじつだものとよそうされる。	formal prediction: is predicted	cloze-derived	formal prediction: is predicted	formal prediction: is predicted	formal prediction: is predicted		[sound:9bc89190144f.mp3]	module:05-n1 jlpt:n1 point:n1-modality-stiff complexity:intro frequency:top10k source:shin-kanzen
問題は複雑であるものと理解される。	もんだいはふくざつであるものとりかいされる。	formal understanding: is understood as	cloze-derived	formal understanding: is understood as	formal understanding: is understood as	formal understanding: is understood as		[sound:ffae42df250d.mp3]	module:05-n1 jlpt:n1 point:n1-modality-stiff complexity:intro frequency:top10k source:shin-kanzen
改革は必要だものと認識される。	かいかくはひつようだものとにんしきされる。	formal recognition: recognized as necessary.	cloze-derived	formal recognition: recognized as necessary.	formal recognition: recognized as necessary.	formal recognition: recognized as necessary.		[sound:cee0338236e8.mp3]	module:05-n1 jlpt:n1 point:n1-modality-stiff complexity:intro frequency:low source:shin-kanzen
新規事業は有望であるものと思われる。	しんきじぎょうはゆうぼうであるものとおもわれる。	formal prediction: thought to be promising.	cloze-derived	formal prediction: thought to be promising.	formal prediction: thought to be promising.	formal prediction: thought to be promising.		[sound:4a553d213b21.mp3]	module:05-n1 jlpt:n1 point:n1-modality-stiff complexity:intro frequency:low source:shin-kanzen
