#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#deck:Japanese Grammar::05 - N1 Grammar::Contrast
#
御主人はいかがお過ごし？	お	ご	御	御 = formal honorific prefix (classical)	Formal: How is your husband?	[sound:1a209804b7e9.mp3]	module:05-n1 jlpt:n1 register:literary point:n1-prefixes-counters pos:expr frequency:low complexity:intro
御霊をお祀りします。	お	ご	御	御 = honorific for spirits (classical)	Enshrine the honored spirit	[sound:bf7c3821fbbd.mp3]	module:05-n1 jlpt:n1 register:literary point:n1-prefixes-counters pos:expr complexity:intro
お目にかかるのは初めてです。	御	ご	お	お = polite prefix for actions	First time to meet you	[sound:b7ed38bd22d1.mp3]	module:05-n1 jlpt:n1 register:literary point:n1-prefixes-counters pos:expr frequency:top1k complexity:standard
お返事ありがとうございます。	御	ご	お	お = polite honorific for replies	Thank you for your reply	[sound:6e9ace312df2.mp3]	module:05-n1 jlpt:n1 register:literary point:n1-prefixes-counters pos:expr frequency:top5k complexity:standard
ご質問ありますか。	御	お	ご	ご = polite honorific for questions	Do you have any questions?	[sound:4c1f01dcf7bf.mp3]	module:05-n1 jlpt:n1 register:literary point:n1-prefixes-counters pos:expr frequency:top1k complexity:intro
ご意見をお聞かせください。	御	お	ご	ご = polite honorific for opinions	Please share your opinion	[sound:fef835bb056e.mp3]	module:05-n1 jlpt:n1 register:literary point:n1-prefixes-counters pos:expr frequency:top5k complexity:standard
御影をお慕いしております。	お	ご	御	御 = honorific for images/shadows (formal)	We revere your memory	[sound:e0134aa79d4f.mp3]	module:05-n1 jlpt:n1 register:literary point:n1-prefixes-counters pos:expr frequency:top10k complexity:standard
ご存知の通りです。	御	お	ご	ご = polite honorific knowledge	As you know	[sound:e30014912eb5.mp3]	module:05-n1 jlpt:n1 register:literary point:n1-prefixes-counters pos:expr frequency:top5k complexity:intro
お寺の前を通ります。	御	ご	お	お = polite prefix nouns	Pass in front of the temple	[sound:2e77bcc9c681.mp3]	module:05-n1 jlpt:n1 register:literary point:n1-prefixes-counters pos:expr frequency:top5k complexity:intro
ご親切にありがとうございます。	御	お	ご	ご = polite honorific kindness	Thank you for your kindness	[sound:76140cc90103.mp3]	module:05-n1 jlpt:n1 register:literary point:n1-prefixes-counters pos:expr frequency:top5k complexity:standard
