#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::05 - N1 Grammar::Recognition
#
彼が言ったことを聞くが早いか、皆が反応した。	かれがいったことをきくがはやいか、みながはんのうした。	as soon as: 〜が早いか	cloze-derived	as soon as: 〜が早いか	as soon as: 〜が早いか	as soon as: 〜が早いか		[sound:b648c0052566.mp3]	module:05-n1 jlpt:n1 point:n1-rare-relative complexity:standard frequency:low source:shin-kanzen
ドアが開くやいなや、子供が飛び出した。	ドアがひらくやいなや、こどもがとびだした。	scarcely when: 〜やいなや	cloze-derived	scarcely when: 〜やいなや	scarcely when: 〜やいなや	scarcely when: 〜やいなや		[sound:fb62b8128dcb.mp3]	module:05-n1 jlpt:n1 point:n1-rare-relative complexity:standard frequency:top10k source:shin-kanzen
会議が終わるとたん、彼は立ち去った。	かいぎがおわるとたん、かれはたちさった。	the moment: 〜とたん	cloze-derived	the moment: 〜とたん	the moment: 〜とたん	the moment: 〜とたん		[sound:8ee8ad754f6d.mp3]	module:05-n1 jlpt:n1 point:n1-rare-relative complexity:standard frequency:top5k source:shin-kanzen
その話のなんのと言って、怒った。	そのはなしのなんのといって、おこった。	something-or-other: 〜のなんのと言って	cloze-derived	something-or-other: 〜のなんのと言って	something-or-other: 〜のなんのと言って	something-or-other: 〜のなんのと言って		[sound:ce025c349297.mp3]	module:05-n1 jlpt:n1 point:n1-rare-relative complexity:intro frequency:top1k source:shin-kanzen
成功すると思いきや、失敗した。	せいこうするとおもいきや、しっぱいした。	I thought but: 〜と思いきや	cloze-derived	I thought but: 〜と思いきや	I thought but: 〜と思いきや	I thought but: 〜と思いきや		[sound:f2ee328252b5.mp3]	module:05-n1 jlpt:n1 point:n1-rare-relative complexity:intro frequency:top10k source:shin-kanzen
その学者とおぼしき人物が現れた。	そのがくしゃとおぼしきじんぶつがあらわれた。	appears to be: 〜とおぼしき	cloze-derived	appears to be: 〜とおぼしき	appears to be: 〜とおぼしき	appears to be: 〜とおぼしき		[sound:7a3956573c75.mp3]	module:05-n1 jlpt:n1 point:n1-rare-relative complexity:intro frequency:top10k source:shin-kanzen
有名な芸術家なんぞ、誰でもなれる。	ゆうめいなげいじゅつかなんぞ、だれでもなれる。	downplay: 〜なんぞ	cloze-derived	downplay: 〜なんぞ	downplay: 〜なんぞ	downplay: 〜なんぞ		[sound:c63f6b0596f2.mp3]	module:05-n1 jlpt:n1 point:n1-rare-relative complexity:standard frequency:top10k source:shin-kanzen
彼のだの、彼女のだのと言って、責任を避ける。	かれのだの、かのじょのだのといって、せきにんをさける。	this-and-that: 〜だの〜だの	cloze-derived	this-and-that: 〜だの〜だの	this-and-that: 〜だの〜だの	this-and-that: 〜だの〜だの		[sound:dc73d6988c3f.mp3]	module:05-n1 jlpt:n1 point:n1-rare-relative complexity:intro frequency:top10k source:shin-kanzen
計算結果を見るが早いか、皆が反応した。	けいさんけっかをみるがはやいか、みながはんのうした。	as soon as: 〜が早いか	cloze-derived	as soon as: 〜が早いか	as soon as: 〜が早いか	as soon as: 〜が早いか		[sound:3c94c07380b7.mp3]	module:05-n1 jlpt:n1 point:n1-rare-relative complexity:standard frequency:low source:shin-kanzen
文書を読むやいなや、問題が明白になった。	ぶんしょをよむやいなや、もんだいがめいはくになった。	scarcely when: 〜やいなや	cloze-derived	scarcely when: 〜やいなや	scarcely when: 〜やいなや	scarcely when: 〜やいなや		[sound:a6441d94f99e.mp3]	module:05-n1 jlpt:n1 point:n1-rare-relative complexity:standard frequency:low source:shin-kanzen
