#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#deck:Japanese Grammar::05 - N1::Production
#
That success is the culmination of his life's work.	noun + 集大成	そのせいこうはかれのじんせいのしゅうたいせいである。	その成功は彼の人生の集大成である。	culmination	[sound:2b00a8c68890.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:top10k source:shin-kanzen
I'm forced to make an ultimate choice.	究極の + noun	きゅうきょくのせんたくをせまられている。	究極の選択を迫られている。	final choice	[sound:4f4d71de4afd.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:low source:shin-kanzen
His patience has reached its limit.	noun + 限界に達する	かれのにんたいはげんかいにたっした。	彼の忍耐は限界に達した。	breaking point	[sound:a55609170845.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:intro frequency:top10k source:shin-kanzen
That goes without saying.	V + 言わずもがな	そんなことはいわずもがなだ。	そんなことは言わずもがなだ。	obvious	[sound:78efba907397.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard source:shin-kanzen
Of course he'd come; that's just like him.	phrase	かれがくるなんて、さもありなん。	彼が来るなんて、さもありなん。	expected	[sound:63d96422d3ac.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:top5k source:shin-kanzen
It's best left unsaid.	phrase	そのはなしはいわぬがはなだ。	その話は言わぬが花だ。	discretion	[sound:7b40881f9538.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:intro frequency:top1k source:shin-kanzen
His behavior is nothing but irresponsible.	noun + の何ものでもない	かれのこうどうはむせきにんのなんものでもない。	彼の行動は無責任の何ものでもない。	strong assertion	[sound:b953864c30af.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:top10k source:shin-kanzen
This is nothing but a lie.	noun + 以外の何物でもない	これはうそいがいのなんぶつでもない。	これは嘘以外の何物でもない。	complete assertion	[sound:08e3e19b950c.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:top5k source:shin-kanzen
His talent is incomparable.	比類なき + noun	かれのさいのうはひるいなきものだ。	彼の才能は比類なきものだ。	unmatched	[sound:4a7bfdf18cce.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:low source:shin-kanzen
This situation is unprecedented.	前代未聞 + である	このじょうきょうはぜんだいみもんである。	この状況は前代未聞である。	unprecedented	[sound:d079786c8b63.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:top10k source:shin-kanzen
Its existence has an indescribable beauty.	何ともいえぬ	そのそんざいはなんともいえぬうつくしさ。	その存在は何ともいえぬ美しさ。	indescribable	[sound:c769a5c280ce.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:low source:shin-kanzen
What more need be said about the result.	何をか言わんや	そのけっかはなをかいわんや。	その結果は何をか言わんや。	rhetorical	[sound:cdc03f3c45d1.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:top10k source:shin-kanzen
His talent has no equal.	比肩すべき	かれのさいのうはひけんすべきものがない。	彼の才能は比肩すべき者がない。	incomparable	[sound:b06f9a7777bf.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:top10k source:shin-kanzen
I can't contain my joy at the success.	堪えない	そのせいこうはよろこびにたえない。	その成功は喜びに堪えない。	overwhelming	[sound:691c3f9d8ed3.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:top10k source:shin-kanzen
It's such a remarkable anecdote it becomes talk of the town.	話の種になる	はなしのたねになるほどのいつわ。	話の種になるほどの逸話。	noteworthy	[sound:0c06e7e61fd0.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:intro frequency:top10k source:shin-kanzen
The public reputation is excellent.	上々だ	せけんのひょうばんはじょうじょうだ。	世間の評判は上々だ。	excellent	[sound:638fb3352bee.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:intro frequency:top10k source:shin-kanzen
Such beauty is rare in this world.	世に稀	そのびはよにまれなり。	その美は世に稀なり。	rare	[sound:be4c0b1afbca.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:intro frequency:low source:shin-kanzen
He is the darling of the age.	寵児	かれはじだいのちょうじである。	彼は時代の寵児である。	favorite	[sound:1bfba7d50e4b.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:intro frequency:top5k source:shin-kanzen
His achievements will go down in history.	歴史に名を刻む	そのじっせきはれきしになをきざむ。	その実績は歴史に名を刻む。	historical significance	[sound:3c6d318e14ff.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:low source:shin-kanzen
His talent is acknowledged by society.	世が認める	かれのさいのうはよがみとめるところ。	彼の才能は世が認めるところ。	public recognition	[sound:1490a842e265.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:top10k source:shin-kanzen
That beauty is no ordinary thing.	容易ならぬ	そのうつくしさはようがならぬ。	その美しさは容易ならぬ。	remarkable	[sound:18495fdc4b6c.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:intro frequency:low source:shin-kanzen
He is a rare genius who comes once in an age.	不世出の	かれはふせいしゅつのてんさいである。	彼は不世出の天才である。	once-in-an-age	[sound:a5fd84ff1ef3.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:intro frequency:low source:shin-kanzen
The result is striking and remarkable.	目を見張る	そのせいかはめをみはるほどだ。	その成果は目を見張るほどだ。	striking	[sound:e3d6a669e1af.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:low source:shin-kanzen
His effort is worthy of praise.	賞賛に値する	かれのどりょくぶりはしょうさんにあたいする。	彼の努力ぶりは賞賛に値する。	praiseworthy	[sound:26e4a028c7f2.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard frequency:low source:shin-kanzen
His insight shook the industry.	業界を揺さぶる	そのちけんはぎょうかいをゆさぶった。	その知見は業界を揺さぶった。	industry-shaking	[sound:0a488496112a.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:standard source:shin-kanzen
His success is miraculous.	奇跡的	かれのせいこうはきせきてきだ。	彼の成功は奇跡的だ。	miraculous	[sound:a361c867c809.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis_set-phrases complexity:intro frequency:top10k source:shin-kanzen
