#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#deck:Japanese Grammar::05 - N1::Production
#
Did it just as told.	V + なり	いうなり、やってしまった。	言うなり、やってしまった。	immediate action	[sound:5550b943ff21.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top1k source:shin-kanzen
Obey the teacher's instructions.	noun + なり	せんせいのしじなりをしたがう。	先生の指示なりを従う。	guideline	[sound:0d56f64b21d0.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
Strive even to the limit.	noun + なりとも	げんかいまでなりともがんばる。	限界までなりとも頑張る。	extreme effort	[sound:0b18faf98ece.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
Not to say he's a genius, but he's excellent.	noun + とまでは言わないが	かれはてんさいとまではいわないが、ゆうしゅうだ。	彼は天才とまでは言わないが、優秀だ。	qualified praise	[sound:dc8b3524622b.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:low source:shin-kanzen
While not perfect, it's a good result.	adj + とは言わないまでも	かんぺきとはいわないまでも、よいけっかだ。	完璧とは言わないまでも、良い結果だ。	concession	[sound:2ddf460935ca.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
It's excessively beautiful.	adj + と言ったらありはしない	うつくしいといったらありはしない。	美しいと言ったらありはしない。	extreme degree	[sound:9da376a5efb2.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top5k source:shin-kanzen
I'm extremely irritated by his arrogance.	V-て + たらない	かれのごうまんさにははらがたってたらない。	彼の傲慢さには腹が立ってたらない。	unbearable feeling	[sound:375c0eed1e84.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
This fragrance is wonderfully delightful.	adj-くて + たらない	このかおりはよくてたらない。	この香りは良くてたらない。	intense pleasure	[sound:9d9f54ecaeef.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
His elegance is the epitome of art.	noun + の極み	かれのゆうがさはげいじゅつのきわみだ。	彼の優雅さは芸術の極みだ。	ultimate form	[sound:9f8d8aa5753b.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
He is the height of ignorance.	noun + の極み	むちのきわみである。	無知の極みである。	worst form	[sound:9cbe70f460bb.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:low source:shin-kanzen
It was an oversight on my part.	noun + の至り	ふちゅういのいたりです。	不注意の至りです。	responsibility	[sound:c9b8b7762f78.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
I'm grateful for this stroke of luck.	noun + の至り	こううんのいたりにかんしゃします。	幸運の至りに感謝します。	gratitude	[sound:64a10d6fbd77.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
His behavior is utterly irresponsible.	adj + きわまる	かれのこうどうはむせきにんきわまる。	彼の行動は無責任きわまる。	extreme state	[sound:65a1b456b7ab.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
That attitude is extremely rude.	adj + きわまりない	そのたいどはしつれいきわまりない。	その態度は失礼きわまりない。	maximum rudeness	[sound:bdc917c87e85.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
He does nothing but complain.	V-ing + ばかりだ	かれはもんくばかりだ。	彼は文句ばかりだ。	repeated action	[sound:9f2d260bf9e1.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
It's raining constantly.	noun + ばかりだ	あめばかりがふっている。	雨ばかりが降っている。	sole occurrence	[sound:adee34364c1f.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top1k source:shin-kanzen
People who have never failed don't exist.	V + ことのない	しっぱいしたことのないひとなんてそんざいしない。	失敗したことのない人なんて存在しない。	universal negation	[sound:6da95250a4a4.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
Talent like his is extremely rare.	noun + 滅多にない	かれのようなさいのうはめったにない。	彼のような才能は滅多にない。	rarity	[sound:a3abbc050a0e.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
I'm second to none in excellence.	noun + に劣らない	ゆうしゅうさではだれにおとらない。	優秀さでは誰に劣らない。	equality	[sound:865ad7a7292a.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
I'm so frustrated I can't speak.	emotion + で	くやしさで、ことばがでない。	悔しさで、言葉が出ない。	overwhelming emotion	[sound:be25f9ee0787.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
That possibility cannot be denied.	V + できない negation	そのかのうせいはひていできない。	その可能性は否定できない。	logical conclusion	[sound:31ae603ffd28.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
His excellence is beyond doubt.	V + ようがない	かれのゆうしゅうさはうたがいようがない。	彼の優秀さは疑いようがない。	absolute statement	[sound:822c26ed9f3b.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
Such a foolish story couldn't happen.	V + あり得ない	そんなばかなはなしはありえない。	そんな馬鹿な話はあり得ない。	impossibility	[sound:e60978d3a66b.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
His talent is incomparable.	V + ようがない	かれのさいのうはくらべようがない。	彼の才能は比べようがない。	superior quality	[sound:8c6419111525.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
That beauty is beyond words.	V + 尽くせない	そのうつくしさはことばにつくせない。	その美しさは言葉に尽くせない。	indescribable	[sound:f60dc6905ca6.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:low source:shin-kanzen
